Dionesus-rank	RandomForest-rank	Lasso-rank	range	mean-rank	median-rank	sd-rank	regulator-target	tp	index	Edge	Lag	Lag_list	Sign	parent	child	name_x	parent_cluster	name_y	child_cluster	Source	Target	moduleID	window_size	min_lag	max_lag	total_edges	pr	roc
7	69	73	(7, 73)	49.666666666666664	69.0	37.00450423034111	('crp', 'hdea')	False												crp	hdea	crp	4	1	1	512	0.448428475144916	0.6673362339092156
62	0	102	(0, 102)	54.666666666666664	62.0	51.39390365922143	('csgd', 'csgf')	True	1007.0	('csgd', 'csgf')	0.0	[(0, 0.86280377907062455, 9.7955278829379099e-40), (10, 0.80455172793326712, 9.6288175980995684e-15), (20, 0.69436136841407814, 2.0953167377636305e-09), (30, 0.60994245933019842, 1.6396887739448005e-08), (60, 0.25381911462000384, 0.1540638780336091), (90, -0.19035701494017768, 0.48008791616591595)]	['+']	csgd	csgf	csgd	28.0	csgf	28.0	csgd	csgf	crp	4	1	1	512	0.448428475144916	0.6673362339092156
97	33	65	(33, 97)	65.0	65.0	32.0	('crp', 'glta')	True	657.0	('crp', 'glta')	0.0	[(0, 0.44996234243667094, 7.8335249097871477e-08), (10, -0.09127890411091108, 0.48792051673461923), (20, -0.17594612864889916, 0.19047516612442369), (30, 0.21343614737788039, 0.073908728141467928), (60, 0.47091782340694749, 0.0056748627118976477), (90, 0.49287917045821783, 0.052403988472602837)]	['+']	crp	glta	crp	1.0	glta	1.0	crp	glta	crp	4	1	1	512	0.448428475144916	0.6673362339092156
37	154	10	(10, 154)	67.0	37.0	76.54410493303844	('crp', 'hdeb')	False												crp	hdeb	crp	4	1	1	512	0.448428475144916	0.6673362339092156
74	122	132	(74, 132)	109.33333333333333	122.0	31.00537587795596	('torr', 'lsrd')	False												torr	lsrd	crp	4	1	1	512	0.448428475144916	0.6673362339092156
293	15	35	(15, 293)	114.33333333333333	35.0	155.0526792201068	('csgd', 'hlye')	False												csgd	hlye	crp	4	1	1	512	0.448428475144916	0.6673362339092156
298	34	11	(11, 298)	114.33333333333333	34.0	159.4751809321229	('torr', 'uxur')	False												torr	uxur	crp	4	1	1	512	0.448428475144916	0.6673362339092156
85	45	226	(45, 226)	118.66666666666667	85.0	95.08066750572029	('crp', 'csie')	True	556.0	('crp', 'csie')	10.0	[(0, 0.32048817114572581, 0.00020129717162869484), (10, 0.65868983163273609, 1.0597335546128476e-08), (20, 0.46643802523730526, 0.0002550958118536596), (30, 0.36647953408924844, 0.0016703433281894733), (60, 0.48085325390285433, 0.0046163138744796817), (90, 0.55825781653259299, 0.024612508245338324)]	['+']	crp	csie	crp	1.0	csie	1.0	crp	csie	crp	4	1	1	512	0.448428475144916	0.6673362339092156
24	221	114	(24, 221)	119.66666666666667	114.0	98.62217465323573	('csgd', 'uxub')	False												csgd	uxub	crp	4	1	1	512	0.448428475144916	0.6673362339092156
161	152	47	(47, 161)	120.0	152.0	63.3798075099633	('torr', 'chbr')	False												torr	chbr	crp	4	1	1	512	0.448428475144916	0.6673362339092156
