Dionesus-rank	Lasso-rank	RandomForest-rank	range	mean-rank	median-rank	sd-rank	regulator-target	tp	index	Edge	Lag	Lag_list	Sign	parent	child	name_x	parent_cluster	name_y	child_cluster	Source	Target	moduleID	window_size	min_lag	max_lag	total_edges	pr	roc
7	2	3	(2, 7)	4.0	3.0	2.6457513110645907	('ascg', 'crp')	False												ascg	crp	43	5	0	0	18	0.43811182465055176	0.5085470085470085
1	0	12	(0, 12)	4.333333333333333	1.0	6.658328118479393	('crp', 'htpg')	False												crp	htpg	43	5	0	0	18	0.43811182465055176	0.5085470085470085
5	6	2	(2, 6)	4.333333333333333	5.0	2.0816659994661326	('prpr', 'prpb')	True	2600.0	('prpr', 'prpb')	0.0	[(0, 0.62677415059527553, 1.5013775990346677e-15), (10, 0.4601530110616649, 0.00021631806588974907), (20, 0.46876140966932983, 0.00023529090890165327), (30, 0.71226628882318921, 3.2804637974741807e-12), (60, 0.34778459137903511, 0.047341083433286121), (90, 0.43923072963762372, 0.088720624677062931)]	['+']	prpr	prpb	prpr	25.0	prpb	25.0	prpr	prpb	43	5	0	0	18	0.43811182465055176	0.5085470085470085
2	8	4	(2, 8)	4.666666666666667	4.0	3.055050463303893	('prpr', 'prpd')	True	2602.0	('prpr', 'prpd')	0.0	[(0, 0.71142809350922565, 2.4175039777960889e-21), (10, 0.61172660615795349, 2.0742249719578695e-07), (20, 0.58830180087137063, 1.4906282919925939e-06), (30, 0.76352977082080209, 9.7574684249027175e-15), (60, 0.38052382049177808, 0.028919335938012471), (90, 0.34925594777695751, 0.18486678492147321)]	['+']	prpr	prpd	prpr	25.0	prpd	25.0	prpr	prpd	43	5	0	0	18	0.43811182465055176	0.5085470085470085
4	10	0	(0, 10)	4.666666666666667	4.0	5.033222956847166	('prpr', 'prpe')	True	2603.0	('prpr', 'prpe')	0.0	[(0, 0.73927565897705239, 9.8889582506730292e-24), (10, 0.56773534750307131, 2.2374523434004626e-06), (20, 0.48138288687516922, 0.00015014200024613875), (30, 0.72005382289239839, 1.4734580679755887e-12), (60, 0.35999256400615953, 0.039606645731465093), (90, 0.40675301985961765, 0.11792685022405404)]	['+']	prpr	prpe	prpr	25.0	prpe	25.0	prpr	prpe	43	5	0	0	18	0.43811182465055176	0.5085470085470085
8	9	1	(1, 9)	6.0	8.0	4.358898943540674	('phob', 'ascb')	False												phob	ascb	43	5	0	0	18	0.43811182465055176	0.5085470085470085
3	7	8	(3, 8)	6.0	7.0	2.6457513110645907	('prpr', 'prpc')	True	2601.0	('prpr', 'prpc')	0.0	[(0, 0.72315994772468895, 2.5866925956640123e-22), (10, 0.50642689400517693, 3.6522360890893132e-05), (20, 0.50647557387427411, 5.8250878001120863e-05), (30, 0.79332728838869748, 1.6087184485864241e-16), (60, 0.31890607356523049, 0.070466663920551925), (90, 0.21526694957804435, 0.42332054597904478)]	['+']	prpr	prpc	prpr	25.0	prpc	25.0	prpr	prpc	43	5	0	0	18	0.43811182465055176	0.5085470085470085
6	5	9	(5, 9)	6.666666666666667	6.0	2.081665999466133	('ascg', 'prpr')	True	14.0	('ascg', 'prpr')		[(0, 0.30883041153974244, 0.00035022800598507079), (10, 0.4646984829507454, 0.00018365404982976924), (20, 0.37567407558727817, 0.0039800772511334017), (30, 0.36775994879863877, 0.0016041286582956366), (60, 0.017148382663053029, 0.92453851807918686), (90, 0.48193683161056378, 0.058708468846356512)]	['-']	ascg	prpr	ascg	25.0	prpr	25.0	ascg	prpr	43	5	0	0	18	0.43811182465055176	0.5085470085470085
13	1	10	(1, 13)	8.0	10.0	6.244997998398398	('prpr', 'ascg')	False												prpr	ascg	43	5	0	0	18	0.43811182465055176	0.5085470085470085
9	12	5	(5, 12)	8.666666666666666	9.0	3.511884584284246	('ascg', 'ascf')	True	458.0	('ascg', 'ascf')	0.0	[(0, 0.63878051430459759, 2.9113899658971927e-16), (10, 0.66112844745813493, 8.9515273127067081e-09), (20, 0.52828601187605639, 2.4033609881907785e-05), (30, 0.34486299199087334, 0.0032273177590481307), (60, 0.16729845934419413, 0.3520701878233472), (90, 0.3779456557892657, 0.14892576000505517)]	['-']	ascg	ascf	ascg	25.0	ascf	25.0	ascg	ascf	43	5	0	0	18	0.43811182465055176	0.5085470085470085
12	3	13	(3, 13)	9.333333333333334	12.0	5.507570547286102	('crp', 'ascg')	False												crp	ascg	43	5	0	0	18	0.43811182465055176	0.5085470085470085
15	19	7	(7, 19)	13.666666666666666	15.0	6.110100926607786	('crp', 'phob')	False												crp	phob	43	5	0	0	18	0.43811182465055176	0.5085470085470085
10	14	18	(10, 18)	14.0	14.0	4.0	('ascg', 'ascb')	True	457.0	('ascg', 'ascb')	0.0	[(0, 0.50441077534146705, 9.4331015602573549e-10), (10, 0.53030854857205656, 1.3124535573115381e-05), (20, 0.34836880311467167, 0.0079165480435659883), (30, 0.050041064310154405, 0.67855997863493522), (60, 0.10074696741854813, 0.57694387430326821), (90, 0.075715365478919827, 0.78047992153274404)]	['-']	ascg	ascb	ascg	25.0	ascb	25.0	ascg	ascb	43	5	0	0	18	0.43811182465055176	0.5085470085470085
16	11	20	(11, 20)	15.666666666666666	16.0	4.509249752822894	('phob', 'ascf')	False												phob	ascf	43	5	0	0	18	0.43811182465055176	0.5085470085470085
14	4	34	(4, 34)	17.333333333333332	14.0	15.275252316519467	('prpr', 'ascf')	False												prpr	ascf	43	5	0	0	18	0.43811182465055176	0.5085470085470085
11	37	6	(6, 37)	18.0	11.0	16.64331697709324	('ascg', 'phob')	False												ascg	phob	43	5	0	0	18	0.43811182465055176	0.5085470085470085
19	18	19	(18, 19)	18.666666666666668	19.0	0.5773502691896258	('ascg', 'prpd')	False												ascg	prpd	43	5	0	0	18	0.43811182465055176	0.5085470085470085
25	15	22	(15, 25)	20.666666666666668	22.0	5.131601439446884	('phob', 'htpg')	False												phob	htpg	43	5	0	0	18	0.43811182465055176	0.5085470085470085
28	21	17	(17, 28)	22.0	21.0	5.5677643628300215	('phob', 'ascg')	False												phob	ascg	43	5	0	0	18	0.43811182465055176	0.5085470085470085
24	13	32	(13, 32)	23.0	24.0	9.539392014169456	('phob', 'prpb')	False												phob	prpb	43	5	0	0	18	0.43811182465055176	0.5085470085470085
27	28	15	(15, 28)	23.333333333333332	27.0	7.234178138070235	('phob', 'crp')	False												phob	crp	43	5	0	0	18	0.43811182465055176	0.5085470085470085
17	22	37	(17, 37)	25.333333333333332	22.0	10.408329997330664	('ascg', 'prpe')	False												ascg	prpe	43	5	0	0	18	0.43811182465055176	0.5085470085470085
23	23	31	(23, 31)	25.666666666666668	23.0	4.618802153517007	('prpr', 'phob')	False												prpr	phob	43	5	0	0	18	0.43811182465055176	0.5085470085470085
18	36	24	(18, 36)	26.0	24.0	9.16515138991168	('ascg', 'prpb')	False												ascg	prpb	43	5	0	0	18	0.43811182465055176	0.5085470085470085
20	35	28	(20, 35)	27.666666666666668	28.0	7.505553499465135	('ascg', 'prpc')	False												ascg	prpc	43	5	0	0	18	0.43811182465055176	0.5085470085470085
22	40	21	(21, 40)	27.666666666666668	22.0	10.692676621563628	('prpr', 'crp')	False												prpr	crp	43	5	0	0	18	0.43811182465055176	0.5085470085470085
29	32	26	(26, 32)	29.0	29.0	3.0	('ascg', 'htpg')	True	459.0	('ascg', 'htpg')		[(0, 0.082020399389162849, 0.35355873942321769), (10, -0.10365306624119136, 0.43062078456001218), (20, -0.25778553596136972, 0.052870316691665822), (30, -0.062210874842770658, 0.60627821173975782), (60, -0.013349186535065718, 0.94122400480561008), (90, -0.22683511575956256, 0.39820388144378266)]	['-']	ascg	htpg	ascg	25.0	htpg	25.0	ascg	htpg	43	5	0	0	18	0.43811182465055176	0.5085470085470085
33	16	40	(16, 40)	29.666666666666668	33.0	12.34233905438241	('prpr', 'ascb')	False												prpr	ascb	43	5	0	0	18	0.43811182465055176	0.5085470085470085
38	30	23	(23, 38)	30.333333333333332	30.0	7.505553499465135	('prpr', 'ybit')	False												prpr	ybit	43	5	0	0	18	0.43811182465055176	0.5085470085470085
41	24	33	(24, 41)	32.666666666666664	33.0	8.504900548115382	('phob', 'prpc')	False												phob	prpc	43	5	0	0	18	0.43811182465055176	0.5085470085470085
36	25	42	(25, 42)	34.333333333333336	36.0	8.621678104251709	('phob', 'prpe')	False												phob	prpe	43	5	0	0	18	0.43811182465055176	0.5085470085470085
37	27	39	(27, 39)	34.333333333333336	37.0	6.429100507328636	('phob', 'prpd')	False												phob	prpd	43	5	0	0	18	0.43811182465055176	0.5085470085470085
30	43	30	(30, 43)	34.333333333333336	30.0	7.505553499465136	('prpr', 'htpg')	False												prpr	htpg	43	5	0	0	18	0.43811182465055176	0.5085470085470085
42	38	27	(27, 42)	35.666666666666664	38.0	7.767453465154029	('phob', 'ybit')	False												phob	ybit	43	5	0	0	18	0.43811182465055176	0.5085470085470085
39	39	35	(35, 39)	37.666666666666664	39.0	2.309401076758503	('ascg', 'ybit')	True	460.0	('ascg', 'ybit')	10.0	[(0, 0.3729128988652099, 1.2454560509107127e-05), (10, 0.6348041767280691, 5.1205807537948047e-08), (20, 0.56971154317565698, 3.7403362167030539e-06), (30, 0.27648788065278729, 0.019591789743746913), (60, -0.19234132605769924, 0.28355583755928393), (90, -0.21924335961627095, 0.4145957405536429)]	['-']	ascg	ybit	ascg	25.0	ybit	25.0	ascg	ybit	43	5	0	0	18	0.43811182465055176	0.5085470085470085
