Dionesus-rank	RandomForest-rank	Lasso-rank	range	mean-rank	median-rank	sd-rank	regulator-target	tp	index	Edge	Lag	Lag_list	Sign	parent	child	name_x	parent_cluster	name_y	child_cluster	Source	Target	moduleID	window_size	min_lag	max_lag	total_edges	pr	roc
10	2	19	(2, 19)	10.333333333333334	10.0	8.504900548115383	('csgd', 'csgf')	True	1007.0	('csgd', 'csgf')	0.0	[(0, 0.86280377907062455, 9.7955278829379099e-40), (10, 0.80455172793326712, 9.6288175980995684e-15), (20, 0.69436136841407814, 2.0953167377636305e-09), (30, 0.60994245933019842, 1.6396887739448005e-08), (60, 0.25381911462000384, 0.1540638780336091), (90, -0.19035701494017768, 0.48008791616591595)]	['+']	csgd	csgf	csgd	28.0	csgf	28.0	csgd	csgf	csgd	5	0	0	46	0.37678602711866427	0.5856255545696541
20	10	16	(10, 20)	15.333333333333334	16.0	5.033222956847166	('gntr', 'gada')	False												gntr	gada	csgd	5	0	0	46	0.37678602711866427	0.5856255545696541
12	11	31	(11, 31)	18.0	12.0	11.269427669584644	('torr', 'tora')	True	2767.0	('torr', 'tora')	10.0	[(0, 0.44806593571601944, 9.01483380560248e-08), (10, 0.73147962471571326, 3.1806231993285692e-11), (20, 0.54292609746458687, 1.2808175121592434e-05), (30, 0.25637402851934005, 0.030919163191101766), (60, 0.10491422804299678, 0.56120330161571463), (90, 0.186072511036245, 0.49020766798257986)]	['+']	torr	tora	torr	11.0	tora	11.0	torr	tora	csgd	5	0	0	46	0.37678602711866427	0.5856255545696541
27	7	21	(7, 27)	18.333333333333332	21.0	10.263202878893768	('torr', 'csga')	False												torr	csga	csgd	5	0	0	46	0.37678602711866427	0.5856255545696541
21	35	4	(4, 35)	20.0	21.0	15.524174696260024	('gntr', 'hdea')	False												gntr	hdea	csgd	5	0	0	46	0.37678602711866427	0.5856255545696541
30	0	37	(0, 37)	22.333333333333332	30.0	19.65536398374076	('torr', 'csgd')	False												torr	csgd	csgd	5	0	0	46	0.37678602711866427	0.5856255545696541
9	4	54	(4, 54)	22.333333333333332	9.0	27.53785273643051	('csgd', 'csge')	True	1006.0	('csgd', 'csge')	0.0	[(0, 0.82907500223475394, 4.0715580138450015e-34), (10, 0.74998751622193416, 5.330138124536433e-12), (20, 0.61111354134651463, 4.4440251921069438e-07), (30, 0.54218586074951503, 1.0414604417178664e-06), (60, 0.089496830119876775, 0.62039372779467772), (90, 0.041095213643067507, 0.87988950125576704)]	['+']	csgd	csge	csgd	28.0	csge	28.0	csgd	csge	csgd	5	0	0	46	0.37678602711866427	0.5856255545696541
14	13	41	(13, 41)	22.666666666666668	14.0	15.88500340992514	('torr', 'tord')	True	2769.0	('torr', 'tord')	10.0	[(0, 0.43898760978717172, 1.7453982524172354e-07), (10, 0.74972795051794994, 5.4711823082271293e-12), (20, 0.58343519988283299, 1.9070218801178872e-06), (30, 0.38950361834089064, 0.00078677837705311759), (60, 0.098460228193191987, 0.58566449415526445), (90, 0.051169465884240567, 0.85072227715999671)]	['+']	torr	tord	torr	11.0	tord	11.0	torr	tord	csgd	5	0	0	46	0.37678602711866427	0.5856255545696541
18	12	38	(12, 38)	22.666666666666668	18.0	13.613718571108091	('gntr', 'gntk')	True	1840.0	('gntr', 'gntk')	0.0	[(0, 0.44072466581726155, 1.5404081546438051e-07), (10, 0.49469100365462243, 5.8761158548401074e-05), (20, 0.32609619200809387, 0.013304710194753922), (30, -0.097641765167647776, 0.41789493346621254), (60, -0.16315880529460733, 0.36428177141809326), (90, -0.1503665908228721, 0.57831108839224499)]	['-']	gntr	gntk	gntr	62.0	gntk	62.0	gntr	gntk	csgd	5	0	0	46	0.37678602711866427	0.5856255545696541
13	8	49	(8, 49)	23.333333333333332	13.0	22.368132093076824	('torr', 'eda')	False												torr	eda	csgd	5	0	0	46	0.37678602711866427	0.5856255545696541
