Dionesus-rank	Lasso-rank	RandomForest-rank	range	mean-rank	median-rank	sd-rank	regulator-target	tp	index	Edge	Lag	Lag_list	Sign	parent	child	name_x	parent_cluster	name_y	child_cluster	Source	Target	moduleID	window_size	min_lag	max_lag	total_edges	pr	roc
1	8	10	(1, 10)	6.333333333333333	8.0	4.725815626252609	('mntr', 'gor')	False												mntr	gor	11	5	0	0	46	0.3449941575557044	0.4659224441833138
15	4	0	(0, 15)	6.333333333333333	4.0	7.76745346515403	('iscr', 'mntr')	False												iscr	mntr	11	5	0	0	46	0.3449941575557044	0.4659224441833138
13	2	11	(2, 13)	8.666666666666666	11.0	5.859465277082315	('iscr', 'katg')	False												iscr	katg	11	5	0	0	46	0.3449941575557044	0.4659224441833138
8	19	2	(2, 19)	9.666666666666666	8.0	8.621678104251709	('iscr', 'iscs')	True	1891.0	('iscr', 'iscs')	0.0	[(0, 0.8686719426393793, 7.2535167288466565e-41), (10, 0.37012287470476862, 0.0036051501998580135), (20, 0.04403944614483718, 0.74496749808890206), (30, 0.052751729844920374, 0.66217761019526944), (60, 0.31321145032194758, 0.075922809004694558), (90, 0.17347861495022765, 0.52053152076963283)]	['-']	iscr	iscs	iscr	3.0	iscs	3.0	iscr	iscs	11	5	0	0	46	0.3449941575557044	0.4659224441833138
18	11	3	(3, 18)	10.666666666666666	11.0	7.505553499465135	('iscr', 'iscu')	True	1892.0	('iscr', 'iscu')	0.0	[(0, 0.85229113224400299, 7.7814707472163877e-38), (10, 0.42500357461100235, 0.00071222481840350525), (20, 0.096552352717397219, 0.47493261311125645), (30, 0.16875155325279348, 0.15948719197647435), (60, 0.42389475866515192, 0.013957198244215128), (90, 0.3113847960418788, 0.24040376681891348)]	['-']	iscr	iscu	iscr	3.0	iscu	3.0	iscr	iscu	11	5	0	0	46	0.3449941575557044	0.4659224441833138
16	15	6	(6, 16)	12.333333333333334	15.0	5.507570547286102	('mntr', 'grxa')	False												mntr	grxa	11	5	0	0	46	0.3449941575557044	0.4659224441833138
19	18	1	(1, 19)	12.666666666666666	18.0	10.115993936995679	('mntr', 'iscr')	False												mntr	iscr	11	5	0	0	46	0.3449941575557044	0.4659224441833138
12	20	7	(7, 20)	13.0	12.0	6.557438524302	('iscr', 'oxys')	False												iscr	oxys	11	5	0	0	46	0.3449941575557044	0.4659224441833138
20	14	8	(8, 20)	14.0	14.0	6.0	('iscr', 'isca')	True	1890.0	('iscr', 'isca')	0.0	[(0, 0.80005234757082899, 3.4625971606178707e-30), (10, 0.29654465143347869, 0.021407379558145399), (20, -0.077701657688187237, 0.56562429453991658), (30, 0.17526744403079966, 0.14375246259219818), (60, 0.37082150534116998, 0.033630630693100169), (90, 0.21864248715167386, 0.41590804466423204)]	['-']	iscr	isca	iscr	3.0	isca	3.0	iscr	isca	11	5	0	0	46	0.3449941575557044	0.4659224441833138
31	13	13	(13, 31)	19.0	13.0	10.392304845413264	('mntr', 'nrdf')	False												mntr	nrdf	11	5	0	0	46	0.3449941575557044	0.4659224441833138
