Dionesus-rank	Lasso-rank	RandomForest-rank	range	mean-rank	median-rank	sd-rank	regulator-target	tp	index	Edge	Lag	Lag_list	Sign	parent	child	name_x	parent_cluster	name_y	child_cluster	Source	Target	moduleID	window_size	min_lag	max_lag	total_edges	pr	roc
6	1	2	(1, 6)	3.0	2.0	2.6457513110645907	('prpr', 'prpe')	True	2603.0	('prpr', 'prpe')	0.0	[(0, 0.73927565897705239, 9.8889582506730292e-24), (10, 0.56773534750307131, 2.2374523434004626e-06), (20, 0.48138288687516922, 0.00015014200024613875), (30, 0.72005382289239839, 1.4734580679755887e-12), (60, 0.35999256400615953, 0.039606645731465093), (90, 0.40675301985961765, 0.11792685022405404)]	['+']	prpr	prpe	prpr	25.0	prpe	25.0	prpr	prpe	43	4	1	1	45	0.5394420342668179	0.6526315789473685
1	12	1	(1, 12)	4.666666666666667	1.0	6.3508529610858835	('tdca', 'tdcd')	True	2751.0	('tdca', 'tdcd')	0.0	[(0, 0.78712123045929927, 1.2238959799135441e-28), (10, 0.55819403432235826, 3.5853950175531358e-06), (20, 0.61144802163484002, 4.3627580701301368e-07), (30, 0.79250547320085596, 1.8176237631817865e-16), (60, 0.11957908053606787, 0.50744115545428492), (90, 0.12364036069247894, 0.6482453974275999)]	['+']	tdca	tdcd	tdca	43.0	tdcd	43.0	tdca	tdcd	43	4	1	1	45	0.5394420342668179	0.6526315789473685
8	11	0	(0, 11)	6.333333333333333	8.0	5.686240703077327	('tdca', 'tdcb')	True	2749.0	('tdca', 'tdcb')	0.0	[(0, 0.86772254503567059, 1.1145531275619507e-40), (10, 0.57247058381820048, 1.7608487131868512e-06), (20, 0.69662317944583074, 1.7666598820520581e-09), (30, 0.77092835712376284, 3.7307056854635625e-15), (60, 0.33630692220183273, 0.055670954552148988), (90, 0.36884431013375485, 0.15976777218556423)]	['+']	tdca	tdcb	tdca	43.0	tdcb	43.0	tdca	tdcb	43	4	1	1	45	0.5394420342668179	0.6526315789473685
2	19	3	(2, 19)	8.0	3.0	9.539392014169456	('tdca', 'tdce')	True	2752.0	('tdca', 'tdce')	0.0	[(0, 0.59563814757314326, 7.721797094115305e-14), (10, 0.66883177914551784, 5.1984694429818328e-09), (20, 0.73169001777188181, 1.0104465569701674e-10), (30, 0.55418526328796236, 5.3344630611765171e-07), (60, 0.2088647225798623, 0.2434150221280526), (90, 0.15036784671116082, 0.57830787759462143)]	['+']	tdca	tdce	tdca	43.0	tdce	43.0	tdca	tdce	43	4	1	1	45	0.5394420342668179	0.6526315789473685
3	13	16	(3, 16)	10.666666666666666	13.0	6.8068592855540455	('tdca', 'tdcc')	True	2750.0	('tdca', 'tdcc')	0.0	[(0, 0.82607407131402022, 1.1205225344856795e-33), (10, 0.5379202946365963, 9.315723802303166e-06), (20, 0.66992381746092666, 1.2047348132360949e-08), (30, 0.80903456934167572, 1.3952711397763625e-17), (60, 0.2031176105105808, 0.25692110913291472), (90, 0.24496120065527729, 0.36050469792840401)]	['+']	tdca	tdcc	tdca	43.0	tdcc	43.0	tdca	tdcc	43	4	1	1	45	0.5394420342668179	0.6526315789473685
11	18	4	(4, 18)	11.0	11.0	7.0	('tdca', 'tdcf')	True	2753.0	('tdca', 'tdcf')	0.0	[(0, 0.46855143132707366, 1.887939658799219e-08), (10, 0.36498734880280226, 0.0041393300134464732), (20, 0.55439985748332998, 7.6586879451568297e-06), (30, 0.48077750589944623, 2.1986795124815137e-05), (60, 0.27981952121260739, 0.11476052203544447), (90, 0.21108854025739787, 0.43259035308895777)]	['+']	tdca	tdcf	tdca	43.0	tdcf	43.0	tdca	tdcf	43	4	1	1	45	0.5394420342668179	0.6526315789473685
16	8	12	(8, 16)	12.0	12.0	4.0	('phob', 'ascb')	False												phob	ascb	43	4	1	1	45	0.5394420342668179	0.6526315789473685
18	14	5	(5, 18)	12.333333333333334	14.0	6.6583281184793925	('tdcr', 'ascf')	False												tdcr	ascf	43	4	1	1	45	0.5394420342668179	0.6526315789473685
4	7	26	(4, 26)	12.333333333333334	7.0	11.930353445448853	('prpr', 'prpd')	True	2602.0	('prpr', 'prpd')	0.0	[(0, 0.71142809350922565, 2.4175039777960889e-21), (10, 0.61172660615795349, 2.0742249719578695e-07), (20, 0.58830180087137063, 1.4906282919925939e-06), (30, 0.76352977082080209, 9.7574684249027175e-15), (60, 0.38052382049177808, 0.028919335938012471), (90, 0.34925594777695751, 0.18486678492147321)]	['+']	prpr	prpd	prpr	25.0	prpd	25.0	prpr	prpd	43	4	1	1	45	0.5394420342668179	0.6526315789473685
9	20	8	(8, 20)	12.333333333333334	9.0	6.658328118479393	('tdca', 'tdcg')	True	2754.0	('tdca', 'tdcg')	0.0	[(0, 0.43417663409204738, 2.4581113644980668e-07), (10, 0.46931308955044637, 0.0001551684193832466), (20, 0.59276197369434225, 1.1851538959112819e-06), (30, 0.47000221526004182, 3.5426475723444025e-05), (60, 0.16228601695312161, 0.36688815220376592), (90, 0.10744246659661305, 0.69206245422492063)]	['+']	tdca	tdcg	tdca	43.0	tdcg	43.0	tdca	tdcg	43	4	1	1	45	0.5394420342668179	0.6526315789473685
