Dionesus-rank	Lasso-rank	RandomForest-rank	range	mean-rank	median-rank	sd-rank	regulator-target	tp	index	Edge	Lag	Lag_list	Sign	parent	child	name_x	parent_cluster	name_y	child_cluster	Source	Target	moduleID	window_size	min_lag	max_lag	total_edges	pr	roc
1	18	0	(0, 18)	6.333333333333333	1.0	10.11599393699568	('mara', 'marr')	True	147.0	('mara', 'marr')	0.0	[(0, 0.88915141548128107, 2.7633347244297016e-45), (10, 0.76138079893919497, 1.6400217199827674e-12), (20, 0.60822119442797362, 5.2083918607458338e-07), (30, 0.38663827294346609, 0.00086664552099234408), (60, 0.23758106449735539, 0.183080418573487), (90, 0.52999968336303593, 0.03471298448533932)]	['+']	mara	marr	mara	0.0	marr	27.0	mara	marr	0	5	0	0	125	0.13299435752637515	0.4714710743801646
2	47	4	(2, 47)	17.666666666666668	4.0	25.423086620891123	('mara', 'marb')	True	2075.0	('mara', 'marb')	0.0	[(0, 0.86477047646594785, 4.1501933982323099e-40), (10, 0.70778822495707339, 2.5546323527581449e-10), (20, 0.61770211098704753, 3.0772839220842808e-07), (30, 0.34011007476223892, 0.0037079103511266317), (60, 0.29158748906665033, 0.09966973549899931), (90, 0.34868654823353346, 0.18563289238845432)]	['+']	mara	marb	mara	0.0	marb	27.0	mara	marb	0	5	0	0	125	0.13299435752637515	0.4714710743801646
5	49	5	(5, 49)	19.666666666666668	5.0	25.403411844343534	('soxr', 'yhid')	False												soxr	yhid	0	5	0	0	125	0.13299435752637515	0.4714710743801646
16	17	33	(16, 33)	22.0	17.0	9.539392014169456	('cpxr', 'soda')	False												cpxr	soda	0	5	0	0	125	0.13299435752637515	0.4714710743801646
33	13	31	(13, 33)	25.666666666666668	31.0	11.015141094572202	('cpxr', 'zwf')	False												cpxr	zwf	0	5	0	0	125	0.13299435752637515	0.4714710743801646
6	33	38	(6, 38)	25.666666666666668	33.0	17.21433511156714	('soxr', 'ompn')	False												soxr	ompn	0	5	0	0	125	0.13299435752637515	0.4714710743801646
0	78	1	(0, 78)	26.333333333333332	1.0	44.747439405326126	('marr', 'mara')	True	150.0	('marr', 'mara')	0.0	[(0, 0.88915141548128107, 2.7633347244297016e-45), (10, 0.78326658147445338, 1.4031915551634297e-13), (20, 0.64319945645953669, 6.8297680169379932e-08), (30, 0.35229812035225566, 0.002586257488982481), (60, 0.31812452333110974, 0.071196836278966946), (90, 0.69567098732078758, 0.0027665919057284411)]	['-']	marr	mara	marr	27.0	mara	0.0	marr	mara	0	5	0	0	125	0.13299435752637515	0.4714710743801646
17	16	50	(16, 50)	27.666666666666668	17.0	19.347695814575268	('soxr', 'slp')	False												soxr	slp	0	5	0	0	125	0.13299435752637515	0.4714710743801646
14	22	49	(14, 49)	28.333333333333332	22.0	18.33939293797189	('rob', 'ompr')	False												rob	ompr	0	5	0	0	125	0.13299435752637515	0.4714710743801646
13	45	37	(13, 45)	31.666666666666668	37.0	16.65332799572906	('crp', 'soxs')	False												crp	soxs	0	5	0	0	125	0.13299435752637515	0.4714710743801646
44	42	16	(16, 44)	34.0	42.0	15.620499351813308	('fis', 'ptsg')	True	1588.0	('fis', 'ptsg')		[(0, 0.34095141264255396, 7.2019626338537638e-05), (10, 0.17803153343366976, 0.17353983457042202), (20, 0.088642241438282879, 0.51201701312172676), (30, 0.19522386053813173, 0.10277910023868275), (60, 0.49359729914142109, 0.0035105761847526022), (90, 0.39564918832702195, 0.12928862857368453)]	['+-']	fis	ptsg	fis	45.0	ptsg	0.0	fis	ptsg	0	5	0	0	125	0.13299435752637515	0.4714710743801646
26	56	25	(25, 56)	35.666666666666664	26.0	17.61628034896508	('crp', 'poxb')	False												crp	poxb	0	5	0	0	125	0.13299435752637515	0.4714710743801646
30	51	28	(28, 51)	36.333333333333336	30.0	12.741009902410928	('soxr', 'micf')	False												soxr	micf	0	5	0	0	125	0.13299435752637515	0.4714710743801646
3	105	2	(2, 105)	36.666666666666664	3.0	59.18051481132395	('fur', 'flda')	False												fur	flda	0	5	0	0	125	0.13299435752637515	0.4714710743801646
28	62	27	(27, 62)	39.0	28.0	19.924858845171276	('oxyr', 'tolc')	False												oxyr	tolc	0	5	0	0	125	0.13299435752637515	0.4714710743801646
27	69	23	(23, 69)	39.666666666666664	27.0	25.482019804821856	('cpxr', 'fpr')	False												cpxr	fpr	0	5	0	0	125	0.13299435752637515	0.4714710743801646
37	5	80	(5, 80)	40.666666666666664	37.0	37.634204300520736	('fis', 'rimk')	False												fis	rimk	0	5	0	0	125	0.13299435752637515	0.4714710743801646
81	9	32	(9, 81)	40.666666666666664	32.0	36.77408507812714	('lrp', 'putp')	False												lrp	putp	0	5	0	0	125	0.13299435752637515	0.4714710743801646
15	74	34	(15, 74)	41.0	34.0	30.116440692751194	('fnr', 'acrb')	False												fnr	acrb	0	5	0	0	125	0.13299435752637515	0.4714710743801646
4	126	7	(4, 126)	45.666666666666664	7.0	69.58687615731384	('fnr', 'inaa')	False												fnr	inaa	0	5	0	0	125	0.13299435752637515	0.4714710743801646
42	81	15	(15, 81)	46.0	42.0	33.18132004607411	('fnr', 'riba')	False												fnr	riba	0	5	0	0	125	0.13299435752637515	0.4714710743801646
23	63	52	(23, 63)	46.0	52.0	20.663978319771825	('fnr', 'pqib')	False												fnr	pqib	0	5	0	0	125	0.13299435752637515	0.4714710743801646
100	10	35	(10, 100)	48.333333333333336	35.0	46.45786621588784	('fis', 'ybjc')	False												fis	ybjc	0	5	0	0	125	0.13299435752637515	0.4714710743801646
50	31	68	(31, 68)	49.666666666666664	50.0	18.502252115170556	('basr', 'ompr')	False												basr	ompr	0	5	0	0	125	0.13299435752637515	0.4714710743801646
11	131	9	(9, 131)	50.333333333333336	11.0	69.86653944008772	('fnr', 'acra')	False												fnr	acra	0	5	0	0	125	0.13299435752637515	0.4714710743801646
71	37	44	(37, 71)	50.666666666666664	44.0	17.95364401266031	('cpxr', 'acrb')	False												cpxr	acrb	0	5	0	0	125	0.13299435752637515	0.4714710743801646
116	30	8	(8, 116)	51.333333333333336	30.0	57.07305260219864	('soxr', 'fldb')	False												soxr	fldb	0	5	0	0	125	0.13299435752637515	0.4714710743801646
12	96	47	(12, 96)	51.666666666666664	47.0	42.19399641339196	('fur', 'oxyr')	False												fur	oxyr	0	5	0	0	125	0.13299435752637515	0.4714710743801646
86	25	46	(25, 86)	52.333333333333336	46.0	30.98924544633724	('cpxr', 'pgi')	False												cpxr	pgi	0	5	0	0	125	0.13299435752637515	0.4714710743801646
105	28	24	(24, 105)	52.333333333333336	28.0	45.654499595695206	('basr', 'cpxr')	False												basr	cpxr	0	5	0	0	125	0.13299435752637515	0.4714710743801646
25	111	29	(25, 111)	55.0	29.0	48.53864439804639	('crp', 'fumc')	True	616.0	('crp', 'fumc')	0.0	[(0, 0.61196528873498057, 1.032350444757777e-14), (10, 0.52313848166715116, 1.7991249420766353e-05), (20, 0.4040806221357528, 0.0018254221847582028), (30, 0.3567041958055861, 0.0022625334007278204), (60, 0.20143427035349776, 0.26096887645334432), (90, -0.29243852772570061, 0.27171720139573363)]	['+']	crp	fumc	crp	1.0	fumc	0.0	crp	fumc	0	5	0	0	125	0.13299435752637515	0.4714710743801646
31	64	73	(31, 73)	56.0	64.0	22.11334438749598	('ompr', 'rob')	False												ompr	rob	0	5	0	0	125	0.13299435752637515	0.4714710743801646
75	32	64	(32, 75)	57.0	64.0	22.338307903688676	('fur', 'pura')	False												fur	pura	0	5	0	0	125	0.13299435752637515	0.4714710743801646
141	3	30	(3, 141)	58.0	30.0	73.13685801290619	('basr', 'pgi')	False												basr	pgi	0	5	0	0	125	0.13299435752637515	0.4714710743801646
38	94	45	(38, 94)	59.0	45.0	30.512292604784715	('cpxr', 'inaa')	False												cpxr	inaa	0	5	0	0	125	0.13299435752637515	0.4714710743801646
55	1	121	(1, 121)	59.0	55.0	60.09991680526688	('fur', 'tolc')	False												fur	tolc	0	5	0	0	125	0.13299435752637515	0.4714710743801646
125	15	40	(15, 125)	60.0	40.0	57.66281297335398	('fis', 'nfsa')	False												fis	nfsa	0	5	0	0	125	0.13299435752637515	0.4714710743801646
57	26	98	(26, 98)	60.333333333333336	57.0	36.11555528208494	('fnr', 'ybao')	False												fnr	ybao	0	5	0	0	125	0.13299435752637515	0.4714710743801646
46	48	88	(46, 88)	60.666666666666664	48.0	23.692474191889147	('arca', 'hdeb')	False												arca	hdeb	0	5	0	0	125	0.13299435752637515	0.4714710743801646
101	12	69	(12, 101)	60.666666666666664	69.0	45.081407845511364	('cpxr', 'acrr')	False												cpxr	acrr	0	5	0	0	125	0.13299435752637515	0.4714710743801646
43	54	87	(43, 87)	61.333333333333336	54.0	22.89832599412746	('soxr', 'pura')	False												soxr	pura	0	5	0	0	125	0.13299435752637515	0.4714710743801646
53	114	17	(17, 114)	61.333333333333336	53.0	49.03400180826906	('cpxr', 'basr')	False												cpxr	basr	0	5	0	0	125	0.13299435752637515	0.4714710743801646
8	170	6	(6, 170)	61.333333333333336	8.0	94.11340676722595	('marr', 'marb')	False												marr	marb	0	5	0	0	125	0.13299435752637515	0.4714710743801646
45	106	41	(41, 106)	64.0	45.0	36.42801120017397	('crp', 'puta')	False												crp	puta	0	5	0	0	125	0.13299435752637515	0.4714710743801646
64	11	120	(11, 120)	65.0	64.0	54.506880299646575	('soxs', 'crp')	False												soxs	crp	0	5	0	0	125	0.13299435752637515	0.4714710743801646
18	123	57	(18, 123)	66.0	57.0	53.075418038862395	('fnr', 'soda')	True	1370.0	('fnr', 'soda')	30.0	[(0, 0.63924442499590739, 2.7286253156601506e-16), (10, 0.51569718694244682, 2.4773001572106318e-05), (20, 0.50772008778526723, 5.5470600652827765e-05), (30, 0.83640749028208972, 1.0906991229122606e-19), (60, 0.33624279579687766, 0.055720553789229355), (90, 0.50834635016411933, 0.044367516768818158)]	['-']	fnr	soda	fnr	6.0	soda	0.0	fnr	soda	0	5	0	0	125	0.13299435752637515	0.4714710743801646
35	90	74	(35, 90)	66.33333333333333	74.0	28.29016319029166	('fur', 'ydbk')	False												fur	ydbk	0	5	0	0	125	0.13299435752637515	0.4714710743801646
24	97	83	(24, 97)	68.0	83.0	38.742741255621034	('cpxr', 'fnr')	False												cpxr	fnr	0	5	0	0	125	0.13299435752637515	0.4714710743801646
48	133	26	(26, 133)	69.0	48.0	56.50663677834667	('fnr', 'pqia')	False												fnr	pqia	0	5	0	0	125	0.13299435752637515	0.4714710743801646
20	57	147	(20, 147)	74.66666666666667	57.0	65.31717487256574	('fnr', 'ptsg')	False												fnr	ptsg	0	5	0	0	125	0.13299435752637515	0.4714710743801646
41	86	100	(41, 100)	75.66666666666667	86.0	30.8274769213008	('fur', 'arca')	False												fur	arca	0	5	0	0	125	0.13299435752637515	0.4714710743801646
21	121	86	(21, 121)	76.0	86.0	50.7444578254611	('fnr', 'zwf')	True	1417.0	('fnr', 'zwf')	30.0	[(0, 0.67314904442011703, 1.7379317034981481e-18), (10, 0.49222135178470594, 6.4803676418890595e-05), (20, 0.54332688322493428, 1.2584149319407847e-05), (30, 0.82522132213561228, 8.7657274967652026e-19), (60, 0.39977530767700287, 0.021164089023626875), (90, 0.44881641604672234, 0.081192293165769855)]	['-']	fnr	zwf	fnr	6.0	zwf	0.0	fnr	zwf	0	5	0	0	125	0.13299435752637515	0.4714710743801646
56	113	60	(56, 113)	76.33333333333333	60.0	31.817186131607134	('fur', 'hdeb')	False												fur	hdeb	0	5	0	0	125	0.13299435752637515	0.4714710743801646
93	71	71	(71, 93)	78.33333333333333	71.0	12.701705922171767	('cpxr', 'rob')	False												cpxr	rob	0	5	0	0	125	0.13299435752637515	0.4714710743801646
70	73	97	(70, 97)	80.0	73.0	14.798648586948742	('oxyr', 'ydbk')	False												oxyr	ydbk	0	5	0	0	125	0.13299435752637515	0.4714710743801646
51	59	139	(51, 139)	83.0	59.0	48.662100242385755	('fur', 'acna')	False												fur	acna	0	5	0	0	125	0.13299435752637515	0.4714710743801646
29	92	131	(29, 131)	84.0	92.0	51.468436929831086	('soxr', 'nfo')	False												soxr	nfo	0	5	0	0	125	0.13299435752637515	0.4714710743801646
54	127	72	(54, 127)	84.33333333333333	72.0	38.03068936179481	('fnr', 'cpxr')	False												fnr	cpxr	0	5	0	0	125	0.13299435752637515	0.4714710743801646
36	102	116	(36, 116)	84.66666666666667	102.0	42.72391992003231	('crp', 'arca')	False												crp	arca	0	5	0	0	125	0.13299435752637515	0.4714710743801646
95	21	142	(21, 142)	86.0	95.0	61.0	('arca', 'fur')	False												arca	fur	0	5	0	0	125	0.13299435752637515	0.4714710743801646
89	0	171	(0, 171)	86.66666666666667	89.0	85.52387580864968	('fis', 'ybjn')	False												fis	ybjn	0	5	0	0	125	0.13299435752637515	0.4714710743801646
69	116	75	(69, 116)	86.66666666666667	75.0	25.579940057266228	('crp', 'hdea')	False												crp	hdea	0	5	0	0	125	0.13299435752637515	0.4714710743801646
210	52	12	(12, 210)	91.33333333333333	52.0	104.69638643875601	('cpxr', 'ygib')	False												cpxr	ygib	0	5	0	0	125	0.13299435752637515	0.4714710743801646
148	88	39	(39, 148)	91.66666666666667	88.0	54.592429267558096	('fnr', 'rimk')	False												fnr	rimk	0	5	0	0	125	0.13299435752637515	0.4714710743801646
68	117	90	(68, 117)	91.66666666666667	90.0	24.54248017893329	('cpxr', 'ynce')	False												cpxr	ynce	0	5	0	0	125	0.13299435752637515	0.4714710743801646
179	84	13	(13, 179)	92.0	84.0	83.28865468957942	('crp', 'fpr')	False												crp	fpr	0	5	0	0	125	0.13299435752637515	0.4714710743801646
98	43	137	(43, 137)	92.66666666666667	98.0	47.22640504350647	('fis', 'ydbk')	False												fis	ydbk	0	5	0	0	125	0.13299435752637515	0.4714710743801646
62	122	96	(62, 122)	93.33333333333333	96.0	30.088757590391356	('marr', 'nfsa')	False												marr	nfsa	0	5	0	0	125	0.13299435752637515	0.4714710743801646
123	7	158	(7, 158)	96.0	123.0	79.03796556086195	('marr', 'acrr')	False												marr	acrr	0	5	0	0	125	0.13299435752637515	0.4714710743801646
83	35	175	(35, 175)	97.66666666666667	83.0	71.1430483837552	('crp', 'ygib')	False												crp	ygib	0	5	0	0	125	0.13299435752637515	0.4714710743801646
47	68	182	(47, 182)	99.0	68.0	72.64296249465602	('oxyr', 'fur')	False												oxyr	fur	0	5	0	0	125	0.13299435752637515	0.4714710743801646
188	44	70	(44, 188)	100.66666666666667	70.0	76.74199198179139	('crp', 'rob')	False												crp	rob	0	5	0	0	125	0.13299435752637515	0.4714710743801646
119	46	140	(46, 140)	101.66666666666667	119.0	49.3389636426763	('ompr', 'pgi')	False												ompr	pgi	0	5	0	0	125	0.13299435752637515	0.4714710743801646
107	75	125	(75, 125)	102.33333333333333	107.0	25.32455988429677	('mara', 'rimk')	True	2083.0	('mara', 'rimk')		[(0, 0.33180343322475747, 0.00011504963858091014), (10, -0.10578893923950732, 0.42113083418830544), (20, -0.088660086741997574, 0.51193172941239595), (30, 0.34143379475650126, 0.003568051342468358), (60, 0.2180517250986406, 0.2228261560990836), (90, 0.70166644131661926, 0.0024502730492933799)]	['+']	mara	rimk	mara	0.0	rimk	0.0	mara	rimk	0	5	0	0	125	0.13299435752637515	0.4714710743801646
49	112	150	(49, 150)	103.66666666666667	112.0	51.01307022061438	('crp', 'acna')	True	502.0	('crp', 'acna')		[(0, 0.25166366627889014, 0.0038729117634414838), (10, -0.040756514827428932, 0.75717999594164076), (20, -0.11251152268818167, 0.40468978928041743), (30, 0.43132669945999386, 0.0001730963548004113), (60, 0.51792659139462616, 0.0020204110013946315), (90, 0.65001783256373458, 0.0064137668469689477)]	['+']	crp	acna	crp	1.0	acna	0.0	crp	acna	0	5	0	0	125	0.13299435752637515	0.4714710743801646
127	70	114	(70, 127)	103.66666666666667	114.0	29.871948937646057	('basr', 'fpr')	False												basr	fpr	0	5	0	0	125	0.13299435752637515	0.4714710743801646
122	89	103	(89, 122)	104.66666666666667	103.0	16.563010998406458	('acrr', 'ybjc')	False												acrr	ybjc	0	5	0	0	125	0.13299435752637515	0.4714710743801646
88	72	157	(72, 157)	105.66666666666667	88.0	45.17004907384243	('ompr', 'ynce')	False												ompr	ynce	0	5	0	0	125	0.13299435752637515	0.4714710743801646
65	115	148	(65, 148)	109.33333333333333	115.0	41.78915329763614	('fnr', 'ynce')	False												fnr	ynce	0	5	0	0	125	0.13299435752637515	0.4714710743801646
76	36	221	(36, 221)	111.0	76.0	97.33961166965892	('fnr', 'pgi')	False												fnr	pgi	0	5	0	0	125	0.13299435752637515	0.4714710743801646
9	290	36	(9, 290)	111.66666666666667	36.0	155.0301046033748	('phop', 'soxr')	False												phop	soxr	0	5	0	0	125	0.13299435752637515	0.4714710743801646
34	109	202	(34, 202)	115.0	109.0	84.16056083463323	('acrr', 'lrp')	False												acrr	lrp	0	5	0	0	125	0.13299435752637515	0.4714710743801646
99	67	180	(67, 180)	115.33333333333333	99.0	58.2437407223586	('marr', 'micf')	False												marr	micf	0	5	0	0	125	0.13299435752637515	0.4714710743801646
