Dionesus-rank	Lasso-rank	RandomForest-rank	range	mean-rank	median-rank	sd-rank	regulator-target	tp	index	Edge	Lag	Lag_list	Sign	parent	child	name_x	parent_cluster	name_y	child_cluster	Source	Target	moduleID	window_size	min_lag	max_lag	total_edges	pr	roc
5	24	0	(0, 24)	9.666666666666666	5.0	12.662279942148386	('soxr', 'yhid')	False												soxr	yhid	0	4	1	1	125	0.1245093800328759	0.4625643447461629
1	31	2	(1, 31)	11.333333333333334	2.0	17.039170558842745	('fnr', 'pqib')	False												fnr	pqib	0	4	1	1	125	0.1245093800328759	0.4625643447461629
28	3	4	(3, 28)	11.666666666666666	4.0	14.153915830374764	('soxr', 'rimk')	False												soxr	rimk	0	4	1	1	125	0.1245093800328759	0.4625643447461629
0	39	3	(0, 39)	14.0	3.0	21.702534414210707	('fnr', 'acra')	False												fnr	acra	0	4	1	1	125	0.1245093800328759	0.4625643447461629
19	12	12	(12, 19)	14.333333333333334	12.0	4.041451884327381	('fnr', 'zwf')	True	1417.0	('fnr', 'zwf')	30.0	[(0, 0.67314904442011703, 1.7379317034981481e-18), (10, 0.49222135178470594, 6.4803676418890595e-05), (20, 0.54332688322493428, 1.2584149319407847e-05), (30, 0.82522132213561228, 8.7657274967652026e-19), (60, 0.39977530767700287, 0.021164089023626875), (90, 0.44881641604672234, 0.081192293165769855)]	['-']	fnr	zwf	fnr	6.0	zwf	0.0	fnr	zwf	0	4	1	1	125	0.1245093800328759	0.4625643447461629
3	33	9	(3, 33)	15.0	9.0	15.874507866387544	('fnr', 'inaa')	False												fnr	inaa	0	4	1	1	125	0.1245093800328759	0.4625643447461629
8	21	20	(8, 21)	16.333333333333332	20.0	7.234178138070235	('soxr', 'micf')	False												soxr	micf	0	4	1	1	125	0.1245093800328759	0.4625643447461629
26	19	5	(5, 26)	16.666666666666668	19.0	10.692676621563628	('fnr', 'cpxr')	False												fnr	cpxr	0	4	1	1	125	0.1245093800328759	0.4625643447461629
16	23	13	(13, 23)	17.333333333333332	16.0	5.131601439446884	('fnr', 'pgi')	False												fnr	pgi	0	4	1	1	125	0.1245093800328759	0.4625643447461629
6	46	8	(6, 46)	20.0	8.0	22.538855339169288	('fnr', 'acrb')	False												fnr	acrb	0	4	1	1	125	0.1245093800328759	0.4625643447461629
4	52	6	(4, 52)	20.666666666666668	6.0	27.15388247255507	('marr', 'mara')	True	150.0	('marr', 'mara')	0.0	[(0, 0.88915141548128107, 2.7633347244297016e-45), (10, 0.78326658147445338, 1.4031915551634297e-13), (20, 0.64319945645953669, 6.8297680169379932e-08), (30, 0.35229812035225566, 0.002586257488982481), (60, 0.31812452333110974, 0.071196836278966946), (90, 0.69567098732078758, 0.0027665919057284411)]	['-']	marr	mara	marr	27.0	mara	0.0	marr	mara	0	4	1	1	125	0.1245093800328759	0.4625643447461629
21	13	36	(13, 36)	23.333333333333332	21.0	11.67618659209133	('oxyr', 'tolc')	False												oxyr	tolc	0	4	1	1	125	0.1245093800328759	0.4625643447461629
9	18	45	(9, 45)	24.0	18.0	18.734993995195193	('soxr', 'pura')	False												soxr	pura	0	4	1	1	125	0.1245093800328759	0.4625643447461629
23	32	19	(19, 32)	24.666666666666668	23.0	6.658328118479393	('fnr', 'ynce')	False												fnr	ynce	0	4	1	1	125	0.1245093800328759	0.4625643447461629
2	62	16	(2, 62)	26.666666666666668	16.0	31.390019645316144	('mara', 'marb')	True	2075.0	('mara', 'marb')	0.0	[(0, 0.86477047646594785, 4.1501933982323099e-40), (10, 0.70778822495707339, 2.5546323527581449e-10), (20, 0.61770211098704753, 3.0772839220842808e-07), (30, 0.34011007476223892, 0.0037079103511266317), (60, 0.29158748906665033, 0.09966973549899931), (90, 0.34868654823353346, 0.18563289238845432)]	['+']	mara	marb	mara	0.0	marb	27.0	mara	marb	0	4	1	1	125	0.1245093800328759	0.4625643447461629
11	27	49	(11, 49)	29.0	27.0	19.078784028338912	('soxr', 'slp')	False												soxr	slp	0	4	1	1	125	0.1245093800328759	0.4625643447461629
29	9	53	(9, 53)	30.333333333333332	29.0	22.03028218914441	('cpxr', 'fpr')	False												cpxr	fpr	0	4	1	1	125	0.1245093800328759	0.4625643447461629
24	53	15	(15, 53)	30.666666666666668	24.0	19.857828011475306	('crp', 'fumc')	True	616.0	('crp', 'fumc')	0.0	[(0, 0.61196528873498057, 1.032350444757777e-14), (10, 0.52313848166715116, 1.7991249420766353e-05), (20, 0.4040806221357528, 0.0018254221847582028), (30, 0.3567041958055861, 0.0022625334007278204), (60, 0.20143427035349776, 0.26096887645334432), (90, -0.29243852772570061, 0.27171720139573363)]	['+']	crp	fumc	crp	1.0	fumc	0.0	crp	fumc	0	4	1	1	125	0.1245093800328759	0.4625643447461629
32	11	50	(11, 50)	31.0	32.0	19.519221295943137	('fnr', 'riba')	False												fnr	riba	0	4	1	1	125	0.1245093800328759	0.4625643447461629
20	45	31	(20, 45)	32.0	31.0	12.529964086141668	('fnr', 'pqia')	False												fnr	pqia	0	4	1	1	125	0.1245093800328759	0.4625643447461629
34	56	7	(7, 56)	32.333333333333336	34.0	24.542480178933285	('soxr', 'fldb')	False												soxr	fldb	0	4	1	1	125	0.1245093800328759	0.4625643447461629
13	41	44	(13, 44)	32.666666666666664	41.0	17.09775813764288	('fur', 'flda')	False												fur	flda	0	4	1	1	125	0.1245093800328759	0.4625643447461629
35	26	38	(26, 38)	33.0	35.0	6.244997998398398	('marr', 'nfsa')	False												marr	nfsa	0	4	1	1	125	0.1245093800328759	0.4625643447461629
14	58	37	(14, 58)	36.333333333333336	37.0	22.00757445365875	('fnr', 'soda')	True	1370.0	('fnr', 'soda')	30.0	[(0, 0.63924442499590739, 2.7286253156601506e-16), (10, 0.51569718694244682, 2.4773001572106318e-05), (20, 0.50772008778526723, 5.5470600652827765e-05), (30, 0.83640749028208972, 1.0906991229122606e-19), (60, 0.33624279579687766, 0.055720553789229355), (90, 0.50834635016411933, 0.044367516768818158)]	['-']	fnr	soda	fnr	6.0	soda	0.0	fnr	soda	0	4	1	1	125	0.1245093800328759	0.4625643447461629
39	22	52	(22, 52)	37.666666666666664	39.0	15.044378795195676	('lrp', 'putp')	False												lrp	putp	0	4	1	1	125	0.1245093800328759	0.4625643447461629
36	48	32	(32, 48)	38.666666666666664	36.0	8.326663997864532	('cpxr', 'soda')	False												cpxr	soda	0	4	1	1	125	0.1245093800328759	0.4625643447461629
31	6	84	(6, 84)	40.333333333333336	31.0	39.82880029995046	('soxr', 'ompn')	False												soxr	ompn	0	4	1	1	125	0.1245093800328759	0.4625643447461629
59	42	29	(29, 59)	43.333333333333336	42.0	15.044378795195678	('fnr', 'fpr')	False												fnr	fpr	0	4	1	1	125	0.1245093800328759	0.4625643447461629
43	37	58	(37, 58)	46.0	43.0	10.816653826391969	('marr', 'ybjc')	False												marr	ybjc	0	4	1	1	125	0.1245093800328759	0.4625643447461629
42	20	78	(20, 78)	46.666666666666664	42.0	29.280255007997	('arca', 'hdeb')	False												arca	hdeb	0	4	1	1	125	0.1245093800328759	0.4625643447461629
52	34	63	(34, 63)	49.666666666666664	52.0	14.6401275039985	('fur', 'hdeb')	False												fur	hdeb	0	4	1	1	125	0.1245093800328759	0.4625643447461629
47	14	88	(14, 88)	49.666666666666664	47.0	37.072002014098636	('cpxr', 'pgi')	False												cpxr	pgi	0	4	1	1	125	0.1245093800328759	0.4625643447461629
58	16	79	(16, 79)	51.0	58.0	32.07802986469088	('crp', 'hdea')	False												crp	hdea	0	4	1	1	125	0.1245093800328759	0.4625643447461629
48	36	69	(36, 69)	51.0	48.0	16.703293088490067	('crp', 'poxb')	False												crp	poxb	0	4	1	1	125	0.1245093800328759	0.4625643447461629
74	75	30	(30, 75)	59.666666666666664	74.0	25.69695182961071	('fis', 'ptsg')	True	1588.0	('fis', 'ptsg')		[(0, 0.34095141264255396, 7.2019626338537638e-05), (10, 0.17803153343366976, 0.17353983457042202), (20, 0.088642241438282879, 0.51201701312172676), (30, 0.19522386053813173, 0.10277910023868275), (60, 0.49359729914142109, 0.0035105761847526022), (90, 0.39564918832702195, 0.12928862857368453)]	['+-']	fis	ptsg	fis	45.0	ptsg	0.0	fis	ptsg	0	4	1	1	125	0.1245093800328759	0.4625643447461629
75	7	98	(7, 98)	60.0	75.0	47.31807265728392	('soxr', 'tolc')	False												soxr	tolc	0	4	1	1	125	0.1245093800328759	0.4625643447461629
18	165	14	(14, 165)	65.66666666666667	18.0	86.04843597261564	('soxr', 'ygic')	False												soxr	ygic	0	4	1	1	125	0.1245093800328759	0.4625643447461629
81	94	23	(23, 94)	66.0	81.0	37.8021163428716	('soxr', 'ygib')	False												soxr	ygib	0	4	1	1	125	0.1245093800328759	0.4625643447461629
80	10	114	(10, 114)	68.0	80.0	53.028294334251406	('arca', 'hdea')	False												arca	hdea	0	4	1	1	125	0.1245093800328759	0.4625643447461629
57	15	137	(15, 137)	69.66666666666667	57.0	61.97849089267448	('oxyr', 'ydbk')	False												oxyr	ydbk	0	4	1	1	125	0.1245093800328759	0.4625643447461629
117	51	42	(42, 117)	70.0	51.0	40.95119045888654	('soxs', 'nfo')	True	2727.0	('soxs', 'nfo')	10.0	[(0, 0.21361958912521345, 0.014672928731019707), (10, 0.56194332176628403, 2.9841893167044137e-06), (20, 0.33151863448588775, 0.011764074881299944), (30, 0.20168751488951775, 0.091667774818691386), (60, 0.2001668313862846, 0.2640440816612743), (90, 0.23630404559284401, 0.37825454885257415)]	['+']	soxs	nfo	soxs	0.0	nfo	0.0	soxs	nfo	0	4	1	1	125	0.1245093800328759	0.4625643447461629
68	79	64	(64, 79)	70.33333333333333	68.0	7.76745346515403	('crp', 'acna')	True	502.0	('crp', 'acna')		[(0, 0.25166366627889014, 0.0038729117634414838), (10, -0.040756514827428932, 0.75717999594164076), (20, -0.11251152268818167, 0.40468978928041743), (30, 0.43132669945999386, 0.0001730963548004113), (60, 0.51792659139462616, 0.0020204110013946315), (90, 0.65001783256373458, 0.0064137668469689477)]	['+']	crp	acna	crp	1.0	acna	0.0	crp	acna	0	4	1	1	125	0.1245093800328759	0.4625643447461629
44	73	95	(44, 95)	70.66666666666667	73.0	25.579940057266224	('fnr', 'ptsg')	False												fnr	ptsg	0	4	1	1	125	0.1245093800328759	0.4625643447461629
79	76	66	(66, 79)	73.66666666666667	76.0	6.8068592855540455	('fnr', 'ybao')	False												fnr	ybao	0	4	1	1	125	0.1245093800328759	0.4625643447461629
53	74	103	(53, 103)	76.66666666666667	74.0	25.106440076867393	('fnr', 'aslb')	False												fnr	aslb	0	4	1	1	125	0.1245093800328759	0.4625643447461629
60	64	109	(60, 109)	77.66666666666667	64.0	27.209067116190024	('marr', 'acrr')	False												marr	acrr	0	4	1	1	125	0.1245093800328759	0.4625643447461629
114	25	99	(25, 114)	79.33333333333333	99.0	47.648014998878324	('fur', 'ompn')	False												fur	ompn	0	4	1	1	125	0.1245093800328759	0.4625643447461629
