Dionesus-rank	Lasso-rank	RandomForest-rank	range	mean-rank	median-rank	sd-rank	regulator-target	tp	index	Edge	Lag	Lag_list	Sign	parent	child	name_x	parent_cluster	name_y	child_cluster	Source	Target	moduleID	window_size	min_lag	max_lag	total_edges	pr	roc
1	12	0	(0, 12)	4.333333333333333	1.0	6.658328118479393	('mntr', 'nrdf')	False												mntr	nrdf	11	3	1	2	46	0.3958295464919739	0.517626321974148
23	3	10	(3, 23)	12.0	10.0	10.14889156509222	('mntr', 'nrdi')	False												mntr	nrdi	11	3	1	2	46	0.3958295464919739	0.517626321974148
12	8	24	(8, 24)	14.666666666666666	12.0	8.326663997864532	('iscr', 'nrdf')	True	1901.0	('iscr', 'nrdf')	20.0	[(0, 0.32213669769138187, 0.00018579346276356753), (10, 0.49246017752648413, 6.419527139786267e-05), (20, 0.5995049087061054, 8.3240442856055638e-07), (30, 0.38385306417977716, 0.00095125407667978135), (60, 0.028155762006182829, 0.87639827468313491), (90, 0.033899866073527053, 0.90081277302439189)]	['+']	iscr	nrdf	iscr	3.0	nrdf	3.0	iscr	nrdf	11	3	1	2	46	0.3958295464919739	0.517626321974148
11	5	29	(5, 29)	15.0	11.0	12.489995996796797	('mntr', 'ychf')	False												mntr	ychf	11	3	1	2	46	0.3958295464919739	0.517626321974148
22	9	19	(9, 22)	16.666666666666668	19.0	6.8068592855540455	('iscr', 'nrde')	True	1900.0	('iscr', 'nrde')		[(0, 0.28476810683528464, 0.0010243186374395198), (10, 0.38901616912333636, 0.0021269744518253508), (20, 0.39651374691893754, 0.0022617136761689145), (30, 0.25273576853576057, 0.033466425846309669), (60, -0.067346396258156041, 0.70960878537610628), (90, -0.054556422613647959, 0.84095506524272623)]	['+']	iscr	nrde	iscr	3.0	nrde	3.0	iscr	nrde	11	3	1	2	46	0.3958295464919739	0.517626321974148
21	7	25	(7, 25)	17.666666666666668	21.0	9.451631252505218	('mntr', 'nrde')	False												mntr	nrde	11	3	1	2	46	0.3958295464919739	0.517626321974148
35	4	14	(4, 35)	17.666666666666668	14.0	15.821925715074423	('mntr', 'nrdh')	False												mntr	nrdh	11	3	1	2	46	0.3958295464919739	0.517626321974148
8	19	28	(8, 28)	18.333333333333332	19.0	10.016652800877813	('mntr', 'dps')	True	2129.0	('mntr', 'dps')	60.0	[(0, 0.14403132940457469, 0.1020730890726661), (10, 0.56905710869581672, 2.0935232627781228e-06), (20, 0.22874222307661993, 0.08699283041222397), (30, -0.27557407332134898, 0.02001603871875491), (60, -0.77113229111489345, 1.5083598947062326e-07), (90, -0.56101030137556274, 0.023765266323993846)]	['-']	mntr	dps	mntr	3.0	dps	3.0	mntr	dps	11	3	1	2	46	0.3958295464919739	0.517626321974148
33	0	26	(0, 33)	19.666666666666668	26.0	17.3877351409933	('oxyr', 'yhja')	True	2471.0	('oxyr', 'yhja')		[(0, -0.086280470523126027, 0.32903021396766885), (10, 0.20792200590508861, 0.11090164133502779), (20, 0.25426193021221738, 0.056313230687859477), (30, 0.21832984796011073, 0.067375485006585328), (60, 0.083537550950087441, 0.64394336066588209), (90, 0.22543116348313583, 0.40120878675287647)]	['+']	oxyr	yhja	oxyr	3.0	yhja	3.0	oxyr	yhja	11	3	1	2	46	0.3958295464919739	0.517626321974148
26	30	9	(9, 30)	21.666666666666668	26.0	11.150485789118488	('mntr', 'hcp')	False												mntr	hcp	11	3	1	2	46	0.3958295464919739	0.517626321974148
