Dionesus-rank	RandomForest-rank	Lasso-rank	range	mean-rank	median-rank	sd-rank	regulator-target	tp	index	Edge	Lag	Lag_list	Sign	parent	child	name_x	parent_cluster	name_y	child_cluster	Source	Target	moduleID	window_size	min_lag	max_lag	total_edges	pr	roc
0	3	1	(0, 3)	1.3333333333333333	1.0	1.5275252316519465	('gadw', 'gady')	False												gadw	gady	gadx	3	1	2	26	0.27897829048454187	0.41642011834319526
5	2	8	(2, 8)	5.0	5.0	3.0	('gadw', 'gadb')	False												gadw	gadb	gadx	3	1	2	26	0.27897829048454187	0.41642011834319526
14	0	4	(0, 14)	6.0	4.0	7.211102550927978	('gadx', 'muri')	True	1798.0	('gadx', 'muri')	30.0	[(0, 0.037193265136698413, 0.67439914236886545), (10, 0.21476707638435585, 0.09937836733189237), (20, 0.34514540794178955, 0.0085535984950105438), (30, 0.54330075896484442, 9.7976082126752582e-07), (60, -0.19605700735924156, 0.27417864279173171), (90, 0.091264880580645191, 0.73675835596612904)]	['-']	gadx	muri	gadx	11.0	muri	11.0	gadx	muri	gadx	3	1	2	26	0.27897829048454187	0.41642011834319526
1	1	19	(1, 19)	7.0	1.0	10.392304845413264	('gadw', 'slp')	False												gadw	slp	gadx	3	1	2	26	0.27897829048454187	0.41642011834319526
3	23	10	(3, 23)	12.0	10.0	10.14889156509222	('gadw', 'hdeb')	False												gadw	hdeb	gadx	3	1	2	26	0.27897829048454187	0.41642011834319526
2	19	16	(2, 19)	12.333333333333334	16.0	9.073771725877467	('gadw', 'hdea')	False												gadw	hdea	gadx	3	1	2	26	0.27897829048454187	0.41642011834319526
6	17	15	(6, 17)	12.666666666666666	15.0	5.859465277082315	('gadw', 'gade')	False												gadw	gade	gadx	3	1	2	26	0.27897829048454187	0.41642011834319526
12	8	18	(8, 18)	12.666666666666666	12.0	5.033222956847166	('gadw', 'mdte')	False												gadw	mdte	gadx	3	1	2	26	0.27897829048454187	0.41642011834319526
8	9	24	(8, 24)	13.666666666666666	9.0	8.962886439832502	('gadw', 'lon')	False												gadw	lon	gadx	3	1	2	26	0.27897829048454187	0.41642011834319526
4	21	17	(4, 21)	14.0	17.0	8.888194417315589	('gadw', 'gada')	False												gadw	gada	gadx	3	1	2	26	0.27897829048454187	0.41642011834319526
25	13	9	(9, 25)	15.666666666666666	13.0	8.326663997864532	('gadw', 'cadb')	False												gadw	cadb	gadx	3	1	2	26	0.27897829048454187	0.41642011834319526
21	26	0	(0, 26)	15.666666666666666	21.0	13.79613472438325	('gadx', 'hdeb')	True	1793.0	('gadx', 'hdeb')	0.0	[(0, 0.50018617005931254, 1.367334235720141e-09), (10, 0.37514246073595642, 0.0031429681864054153), (20, 0.34864412241791048, 0.0078641025798910809), (30, 0.41543859868707927, 0.00031493016413670872), (60, 0.73660267360296239, 1.0229607827303447e-06), (90, 0.65518554033923393, 0.0058710247214009362)]	['+-']	gadx	hdeb	gadx	11.0	hdeb	11.0	gadx	hdeb	gadx	3	1	2	26	0.27897829048454187	0.41642011834319526
10	34	6	(6, 34)	16.666666666666668	10.0	15.14375558880073	('gadw', 'yhid')	False												gadw	yhid	gadx	3	1	2	26	0.27897829048454187	0.41642011834319526
18	12	25	(12, 25)	18.333333333333332	18.0	6.506407098647712	('gadw', 'btub')	False												gadw	btub	gadx	3	1	2	26	0.27897829048454187	0.41642011834319526
24	4	34	(4, 34)	20.666666666666668	24.0	15.275252316519467	('gade', 'hdea')	False												gade	hdea	gadx	3	1	2	26	0.27897829048454187	0.41642011834319526
32	20	12	(12, 32)	21.333333333333332	20.0	10.066445913694333	('gade', 'gada')	False												gade	gada	gadx	3	1	2	26	0.27897829048454187	0.41642011834319526
15	10	43	(10, 43)	22.666666666666668	15.0	17.7857620959388	('gadw', 'hded')	False												gadw	hded	gadx	3	1	2	26	0.27897829048454187	0.41642011834319526
28	15	30	(15, 30)	24.333333333333332	28.0	8.144527815247077	('gade', 'muri')	False												gade	muri	gadx	3	1	2	26	0.27897829048454187	0.41642011834319526
9	5	60	(5, 60)	24.666666666666668	9.0	30.664855018951798	('gadw', 'asnb')	False												gadw	asnb	gadx	3	1	2	26	0.27897829048454187	0.41642011834319526
19	16	41	(16, 41)	25.333333333333332	19.0	13.650396819628845	('gadw', 'hns')	False												gadw	hns	gadx	3	1	2	26	0.27897829048454187	0.41642011834319526
29	35	14	(14, 35)	26.0	29.0	10.816653826391969	('gade', 'yhid')	False												gade	yhid	gadx	3	1	2	26	0.27897829048454187	0.41642011834319526
16	6	57	(6, 57)	26.333333333333332	16.0	27.024680078279065	('gade', 'hdeb')	False												gade	hdeb	gadx	3	1	2	26	0.27897829048454187	0.41642011834319526
7	7	66	(7, 66)	26.666666666666668	7.0	34.06366588218792	('gadw', 'gadx')	False												gadw	gadx	gadx	3	1	2	26	0.27897829048454187	0.41642011834319526
26	36	21	(21, 36)	27.666666666666668	26.0	7.637626158259733	('gadx', 'asnb')	True	1783.0	('gadx', 'asnb')	30.0	[(0, 0.28875572451400222, 0.00086289349066764724), (10, 0.28597250166704563, 0.02675881029365058), (20, 0.4722700606081961, 0.00020802972165770764), (30, 0.56417433010248541, 2.9950261514963717e-07), (60, 0.10295841779686543, 0.56856615957694401), (90, 0.14643772598307148, 0.58839179839188072)]	['+']	gadx	asnb	gadx	11.0	asnb	11.0	gadx	asnb	gadx	3	1	2	26	0.27897829048454187	0.41642011834319526
34	24	31	(24, 34)	29.666666666666668	31.0	5.131601439446884	('gadx', 'ybat')	True	1803.0	('gadx', 'ybat')	0.0	[(0, 0.54779306830754526, 1.5296859341059886e-11), (10, 0.45804549393210786, 0.00023319515356179946), (20, 0.2634884443494977, 0.047661962172395399), (30, 0.13773208713717894, 0.25203512023478081), (60, 0.7086055319918444, 3.9402463463589524e-06), (90, 0.70261573923899889, 0.002402990794257986)]	['+']	gadx	ybat	gadx	11.0	ybat	11.0	gadx	ybat	gadx	3	1	2	26	0.27897829048454187	0.41642011834319526
