Dionesus-rank	Lasso-rank	RandomForest-rank	range	mean-rank	median-rank	sd-rank	regulator-target	tp	index	Edge	Lag	Lag_list	Sign	parent	child	name_x	parent_cluster	name_y	child_cluster	Source	Target	moduleID	window_size	min_lag	max_lag	total_edges	pr	roc
1	41	2	(1, 41)	14.666666666666666	2.0	22.810816147900834	('mara', 'marb')	True	2075.0	('mara', 'marb')	0.0	[(0, 0.86477047646594785, 4.1501933982323099e-40), (10, 0.70778822495707339, 2.5546323527581449e-10), (20, 0.61770211098704753, 3.0772839220842808e-07), (30, 0.34011007476223892, 0.0037079103511266317), (60, 0.29158748906665033, 0.09966973549899931), (90, 0.34868654823353346, 0.18563289238845432)]	['+']	mara	marb	mara	0.0	marb	27.0	mara	marb	0	4	0	1	125	0.12891397373183447	0.4654545454545464
3	31	10	(3, 31)	14.666666666666666	10.0	14.571661996262929	('marr', 'marb')	False												marr	marb	0	4	0	1	125	0.12891397373183447	0.4654545454545464
0	72	0	(0, 72)	24.0	0.0	41.569219381653056	('marr', 'mara')	True	150.0	('marr', 'mara')	0.0	[(0, 0.88915141548128107, 2.7633347244297016e-45), (10, 0.78326658147445338, 1.4031915551634297e-13), (20, 0.64319945645953669, 6.8297680169379932e-08), (30, 0.35229812035225566, 0.002586257488982481), (60, 0.31812452333110974, 0.071196836278966946), (90, 0.69567098732078758, 0.0027665919057284411)]	['-']	marr	mara	marr	27.0	mara	0.0	marr	mara	0	4	0	1	125	0.12891397373183447	0.4654545454545464
19	23	37	(19, 37)	26.333333333333332	23.0	9.451631252505216	('oxyr', 'tolc')	False												oxyr	tolc	0	4	0	1	125	0.12891397373183447	0.4654545454545464
9	34	47	(9, 47)	30.0	34.0	19.313207915827967	('cpxr', 'fpr')	False												cpxr	fpr	0	4	0	1	125	0.12891397373183447	0.4654545454545464
18	9	67	(9, 67)	31.333333333333332	18.0	31.214312956291916	('soxr', 'pura')	False												soxr	pura	0	4	0	1	125	0.12891397373183447	0.4654545454545464
36	16	44	(16, 44)	32.0	36.0	14.422205101855956	('cpxr', 'soda')	False												cpxr	soda	0	4	0	1	125	0.12891397373183447	0.4654545454545464
53	2	45	(2, 53)	33.333333333333336	45.0	27.42869543622761	('cpxr', 'zwf')	False												cpxr	zwf	0	4	0	1	125	0.12891397373183447	0.4654545454545464
5	116	1	(1, 116)	40.666666666666664	5.0	65.27122898592712	('soxr', 'yhid')	False												soxr	yhid	0	4	0	1	125	0.12891397373183447	0.4654545454545464
26	58	39	(26, 58)	41.0	39.0	16.09347693943108	('lrp', 'putp')	False												lrp	putp	0	4	0	1	125	0.12891397373183447	0.4654545454545464
