Dionesus-rank	Lasso-rank	RandomForest-rank	range	mean-rank	median-rank	sd-rank	regulator-target	tp	index	Edge	Lag	Lag_list	Sign	parent	child	name_x	parent_cluster	name_y	child_cluster	Source	Target	moduleID	window_size	min_lag	max_lag	total_edges	pr	roc
2	45	2	(2, 45)	16.333333333333332	2.0	24.826061575153908	('mara', 'marr')	True	147.0	('mara', 'marr')	0.0	[(0, 0.88915141548128107, 2.7633347244297016e-45), (10, 0.76138079893919497, 1.6400217199827674e-12), (20, 0.60822119442797362, 5.2083918607458338e-07), (30, 0.38663827294346609, 0.00086664552099234408), (60, 0.23758106449735539, 0.183080418573487), (90, 0.52999968336303593, 0.03471298448533932)]	['+']	mara	marr	mara	0.0	marr	27.0	mara	marr	0	3	1	2	125	0.12768952091415206	0.47401180637544266
10	35	6	(6, 35)	17.0	10.0	15.716233645501712	('soxr', 'micf')	False												soxr	micf	0	3	1	2	125	0.12768952091415206	0.47401180637544266
8	53	32	(8, 53)	31.0	32.0	22.516660498395403	('lrp', 'putp')	False												lrp	putp	0	3	1	2	125	0.12768952091415206	0.47401180637544266
27	60	7	(7, 60)	31.333333333333332	27.0	26.764404221527766	('soxr', 'rimk')	False												soxr	rimk	0	3	1	2	125	0.12768952091415206	0.47401180637544266
24	59	12	(12, 59)	31.666666666666668	24.0	24.419937209856485	('fnr', 'acrb')	False												fnr	acrb	0	3	1	2	125	0.12768952091415206	0.47401180637544266
4	46	60	(4, 60)	36.666666666666664	46.0	29.143323992525858	('soxr', 'pura')	False												soxr	pura	0	3	1	2	125	0.12768952091415206	0.47401180637544266
20	92	3	(3, 92)	38.333333333333336	20.0	47.247574893674	('soxr', 'fldb')	False												soxr	fldb	0	3	1	2	125	0.12768952091415206	0.47401180637544266
28	3	93	(3, 93)	41.333333333333336	28.0	46.45786621588784	('cpxr', 'fpr')	False												cpxr	fpr	0	3	1	2	125	0.12768952091415206	0.47401180637544266
46	89	33	(33, 89)	56.0	46.0	29.30870177950569	('crp', 'soxs')	False												crp	soxs	0	3	1	2	125	0.12768952091415206	0.47401180637544266
1	153	22	(1, 153)	58.666666666666664	22.0	82.36706461525343	('mara', 'marb')	True	2075.0	('mara', 'marb')	0.0	[(0, 0.86477047646594785, 4.1501933982323099e-40), (10, 0.70778822495707339, 2.5546323527581449e-10), (20, 0.61770211098704753, 3.0772839220842808e-07), (30, 0.34011007476223892, 0.0037079103511266317), (60, 0.29158748906665033, 0.09966973549899931), (90, 0.34868654823353346, 0.18563289238845432)]	['+']	mara	marb	mara	0.0	marb	27.0	mara	marb	0	3	1	2	125	0.12768952091415206	0.47401180637544266
