Dionesus-rank	Lasso-rank	RandomForest-rank	range	mean-rank	median-rank	sd-rank	regulator-target	tp	index	Edge	Lag	Lag_list	Sign	parent	child	name_x	parent_cluster	name_y	child_cluster	Source	Target	moduleID	window_size	min_lag	max_lag	total_edges	pr	roc
3	19	10	(3, 19)	10.666666666666666	10.0	8.020806277010644	('iscr', 'isca')	True	1890.0	('iscr', 'isca')	0.0	[(0, 0.80005234757082899, 3.4625971606178707e-30), (10, 0.29654465143347869, 0.021407379558145399), (20, -0.077701657688187237, 0.56562429453991658), (30, 0.17526744403079966, 0.14375246259219818), (60, 0.37082150534116998, 0.033630630693100169), (90, 0.21864248715167386, 0.41590804466423204)]	['-']	iscr	isca	iscr	3.0	isca	3.0	iscr	isca	3	5	0	0	113	0.1668062846586898	0.46813635649578456
13	21	2	(2, 21)	12.0	13.0	9.539392014169456	('crp', 'dps')	False												crp	dps	3	5	0	0	113	0.1668062846586898	0.46813635649578456
23	12	29	(12, 29)	21.333333333333332	23.0	8.621678104251709	('mntr', 'trxc')	False												mntr	trxc	3	5	0	0	113	0.1668062846586898	0.46813635649578456
22	20	36	(20, 36)	26.0	22.0	8.717797887081348	('mntr', 'fnr')	False												mntr	fnr	3	5	0	0	113	0.1668062846586898	0.46813635649578456
47	7	28	(7, 47)	27.333333333333332	28.0	20.008331597945226	('fnr', 'ydiu')	False												fnr	ydiu	3	5	0	0	113	0.1668062846586898	0.46813635649578456
21	49	16	(16, 49)	28.666666666666668	21.0	17.7857620959388	('mntr', 'ahpf')	False												mntr	ahpf	3	5	0	0	113	0.1668062846586898	0.46813635649578456
26	52	8	(8, 52)	28.666666666666668	26.0	22.12088003071608	('fur', 'oxyr')	False												fur	oxyr	3	5	0	0	113	0.1668062846586898	0.46813635649578456
28	32	31	(28, 32)	30.333333333333332	31.0	2.081665999466133	('narp', 'nfsa')	False												narp	nfsa	3	5	0	0	113	0.1668062846586898	0.46813635649578456
27	1	69	(1, 69)	32.333333333333336	27.0	34.31229128655406	('fur', 'hyae')	False												fur	hyae	3	5	0	0	113	0.1668062846586898	0.46813635649578456
2	91	6	(2, 91)	33.0	6.0	50.269274910227224	('iscr', 'iscu')	True	1892.0	('iscr', 'iscu')	0.0	[(0, 0.85229113224400299, 7.7814707472163877e-38), (10, 0.42500357461100235, 0.00071222481840350525), (20, 0.096552352717397219, 0.47493261311125645), (30, 0.16875155325279348, 0.15948719197647435), (60, 0.42389475866515192, 0.013957198244215128), (90, 0.3113847960418788, 0.24040376681891348)]	['-']	iscr	iscu	iscr	3.0	iscu	3.0	iscr	iscu	3	5	0	0	113	0.1668062846586898	0.46813635649578456
5	81	14	(5, 81)	33.333333333333336	14.0	41.52509281546922	('iscr', 'oxys')	False												iscr	oxys	3	5	0	0	113	0.1668062846586898	0.46813635649578456
8	14	83	(8, 83)	35.0	14.0	41.677331968349414	('mode', 'flu')	False												mode	flu	3	5	0	0	113	0.1668062846586898	0.46813635649578456
20	75	15	(15, 75)	36.666666666666664	20.0	33.291640592396966	('fnr', 'mntr')	False												fnr	mntr	3	5	0	0	113	0.1668062846586898	0.46813635649578456
6	100	5	(5, 100)	37.0	6.0	54.56189146281496	('mntr', 'iscr')	False												mntr	iscr	3	5	0	0	113	0.1668062846586898	0.46813635649578456
76	26	11	(11, 76)	37.666666666666664	26.0	34.03429642777023	('crp', 'sufe')	False												crp	sufe	3	5	0	0	113	0.1668062846586898	0.46813635649578456
1	111	1	(1, 111)	37.666666666666664	1.0	63.50852961085884	('iscr', 'iscs')	True	1891.0	('iscr', 'iscs')	0.0	[(0, 0.8686719426393793, 7.2535167288466565e-41), (10, 0.37012287470476862, 0.0036051501998580135), (20, 0.04403944614483718, 0.74496749808890206), (30, 0.052751729844920374, 0.66217761019526944), (60, 0.31321145032194758, 0.075922809004694558), (90, 0.17347861495022765, 0.52053152076963283)]	['-']	iscr	iscs	iscr	3.0	iscs	3.0	iscr	iscs	3	5	0	0	113	0.1668062846586898	0.46813635649578456
14	55	52	(14, 55)	40.333333333333336	52.0	22.854612955229264	('crp', 'isrc')	False												crp	isrc	3	5	0	0	113	0.1668062846586898	0.46813635649578456
24	29	73	(24, 73)	42.0	29.0	26.962937525425527	('crp', 'ahpc')	False												crp	ahpc	3	5	0	0	113	0.1668062846586898	0.46813635649578456
69	40	17	(17, 69)	42.0	40.0	26.057628441590765	('narl', 'crp')	False												narl	crp	3	5	0	0	113	0.1668062846586898	0.46813635649578456
17	45	66	(17, 66)	42.666666666666664	45.0	24.583192089989723	('fnr', 'nrdf')	False												fnr	nrdf	3	5	0	0	113	0.1668062846586898	0.46813635649578456
46	69	13	(13, 69)	42.666666666666664	46.0	28.148416178061126	('mntr', 'rimk')	False												mntr	rimk	3	5	0	0	113	0.1668062846586898	0.46813635649578456
0	131	0	(0, 131)	43.666666666666664	0.0	75.63288526384098	('mode', 'dsbg')	False												mode	dsbg	3	5	0	0	113	0.1668062846586898	0.46813635649578456
64	47	25	(25, 64)	45.333333333333336	47.0	19.55334583474995	('crp', 'sufs')	False												crp	sufs	3	5	0	0	113	0.1668062846586898	0.46813635649578456
84	27	27	(27, 84)	46.0	27.0	32.90896534380867	('fnr', 'ryba')	False												fnr	ryba	3	5	0	0	113	0.1668062846586898	0.46813635649578456
36	82	37	(36, 82)	51.666666666666664	37.0	26.27419519858474	('fur', 'hyaa')	False												fur	hyaa	3	5	0	0	113	0.1668062846586898	0.46813635649578456
102	9	45	(9, 102)	52.0	45.0	46.89349635077342	('fnr', 'fhuf')	False												fnr	fhuf	3	5	0	0	113	0.1668062846586898	0.46813635649578456
16	6	141	(6, 141)	54.333333333333336	16.0	75.22189397597839	('mntr', 'grxa')	False												mntr	grxa	3	5	0	0	113	0.1668062846586898	0.46813635649578456
4	135	26	(4, 135)	55.0	26.0	70.14983962918234	('mode', 'hemh')	False												mode	hemh	3	5	0	0	113	0.1668062846586898	0.46813635649578456
52	97	20	(20, 97)	56.333333333333336	52.0	38.68246803570493	('crp', 'narl')	False												crp	narl	3	5	0	0	113	0.1668062846586898	0.46813635649578456
9	37	128	(9, 128)	58.0	37.0	62.21736092120912	('fur', 'hyab')	False												fur	hyab	3	5	0	0	113	0.1668062846586898	0.46813635649578456
51	31	98	(31, 98)	60.0	51.0	34.39476704383968	('narp', 'ybjc')	False												narp	ybjc	3	5	0	0	113	0.1668062846586898	0.46813635649578456
58	78	51	(51, 78)	62.333333333333336	58.0	14.011899704655802	('mntr', 'isca')	False												mntr	isca	3	5	0	0	113	0.1668062846586898	0.46813635649578456
7	175	12	(7, 175)	64.66666666666667	12.0	95.58416884261396	('fis', 'uxua')	False												fis	uxua	3	5	0	0	113	0.1668062846586898	0.46813635649578456
50	96	49	(49, 96)	65.0	50.0	26.851443164195103	('mntr', 'iscu')	False												mntr	iscu	3	5	0	0	113	0.1668062846586898	0.46813635649578456
85	24	90	(24, 90)	66.33333333333333	85.0	36.74688195389281	('mntr', 'ybjn')	False												mntr	ybjn	3	5	0	0	113	0.1668062846586898	0.46813635649578456
61	4	137	(4, 137)	67.33333333333333	61.0	66.72580710140068	('fnr', 'sufe')	False												fnr	sufe	3	5	0	0	113	0.1668062846586898	0.46813635649578456
34	94	77	(34, 94)	68.33333333333333	77.0	30.924639582917266	('mode', 'sufd')	False												mode	sufd	3	5	0	0	113	0.1668062846586898	0.46813635649578456
25	72	109	(25, 109)	68.66666666666667	72.0	42.099089459670424	('mntr', 'gor')	False												mntr	gor	3	5	0	0	113	0.1668062846586898	0.46813635649578456
72	77	68	(68, 77)	72.33333333333333	72.0	4.509249752822894	('fnr', 'mnth')	False												fnr	mnth	3	5	0	0	113	0.1668062846586898	0.46813635649578456
42	118	57	(42, 118)	72.33333333333333	57.0	40.253364248635584	('oxyr', 'hyaa')	False												oxyr	hyaa	3	5	0	0	113	0.1668062846586898	0.46813635649578456
62	134	22	(22, 134)	72.66666666666667	62.0	56.7567910767807	('mode', 'mnth')	False												mode	mnth	3	5	0	0	113	0.1668062846586898	0.46813635649578456
68	102	53	(53, 102)	74.33333333333333	68.0	25.106440076867397	('iscr', 'ychf')	False												iscr	ychf	3	5	0	0	113	0.1668062846586898	0.46813635649578456
49	15	163	(15, 163)	75.66666666666667	49.0	77.51988992080248	('crp', 'mode')	False												crp	mode	3	5	0	0	113	0.1668062846586898	0.46813635649578456
113	79	41	(41, 113)	77.66666666666667	79.0	36.018513757973594	('narp', 'fis')	False												narp	fis	3	5	0	0	113	0.1668062846586898	0.46813635649578456
90	86	62	(62, 90)	79.33333333333333	86.0	15.14375558880073	('narp', 'ybjn')	False												narp	ybjn	3	5	0	0	113	0.1668062846586898	0.46813635649578456
97	101	42	(42, 101)	80.0	97.0	32.96968304366907	('iscr', 'grxa')	False												iscr	grxa	3	5	0	0	113	0.1668062846586898	0.46813635649578456
18	43	183	(18, 183)	81.33333333333333	43.0	88.928810479694	('fur', 'hyaf')	False												fur	hyaf	3	5	0	0	113	0.1668062846586898	0.46813635649578456
43	122	85	(43, 122)	83.33333333333333	85.0	39.52636251077669	('iscr', 'trxc')	False												iscr	trxc	3	5	0	0	113	0.1668062846586898	0.46813635649578456
66	126	59	(59, 126)	83.66666666666667	66.0	36.8284310463171	('fis', 'rimk')	False												fis	rimk	3	5	0	0	113	0.1668062846586898	0.46813635649578456
96	121	35	(35, 121)	84.0	96.0	44.23799272118933	('crp', 'sufd')	False												crp	sufd	3	5	0	0	113	0.1668062846586898	0.46813635649578456
127	11	123	(11, 127)	87.0	123.0	65.84831053261732	('crp', 'napa')	False												crp	napa	3	5	0	0	113	0.1668062846586898	0.46813635649578456
