Dionesus-rank	range	mean-rank	median-rank	sd-rank	regulator-target	tp	index	Edge	Lag	Lag_list	Sign	parent	child	name_x	parent_cluster	name_y	child_cluster	Source	Target	moduleID	window_size	min_lag	max_lag	total_edges	pr	roc
121	(121, 121)	121.0	121.0		('uvry', 'ybat')	False												uvry	ybat	11	4	0	1	44	0.2683997633539895	0.5585359408033826
122	(122, 122)	122.0	122.0		('nhar', 'torr')	False												nhar	torr	11	4	0	1	44	0.2683997633539895	0.5585359408033826
123	(123, 123)	123.0	123.0		('uvry', 'sra')	False												uvry	sra	11	4	0	1	44	0.2683997633539895	0.5585359408033826
124	(124, 124)	124.0	124.0		('uvry', 'tora')	False												uvry	tora	11	4	0	1	44	0.2683997633539895	0.5585359408033826
125	(125, 125)	125.0	125.0		('torr', 'glnk')	False												torr	glnk	11	4	0	1	44	0.2683997633539895	0.5585359408033826
126	(126, 126)	126.0	126.0		('rcsb', 'rpra')	True	2668.0	('rcsb', 'rpra')		[(0, 0.10403256938788381, 0.23883773084449), (10, 0.25657701565847191, 0.047828029393224357), (20, 0.061634627828418886, 0.64878161033171977), (30, 0.11042694113705913, 0.3592653068709607), (60, -0.17013152222796121, 0.34385677561931716), (90, 0.0068744269765952937, 0.97984184259740659)]	['+']	rcsb	rpra	rcsb	11.0	rpra	11.0	rcsb	rpra	11	4	0	1	44	0.2683997633539895	0.5585359408033826
127	(127, 127)	127.0	127.0		('uhpa', 'lola')	False												uhpa	lola	11	4	0	1	44	0.2683997633539895	0.5585359408033826
128	(128, 128)	128.0	128.0		('torr', 'nhar')	False												torr	nhar	11	4	0	1	44	0.2683997633539895	0.5585359408033826
129	(129, 129)	129.0	129.0		('torr', 'rcsb')	False												torr	rcsb	11	4	0	1	44	0.2683997633539895	0.5585359408033826
130	(130, 130)	130.0	130.0		('uhpa', 'rpra')	False												uhpa	rpra	11	4	0	1	44	0.2683997633539895	0.5585359408033826
131	(131, 131)	131.0	131.0		('gadx', 'sra')	False												gadx	sra	11	4	0	1	44	0.2683997633539895	0.5585359408033826
132	(132, 132)	132.0	132.0		('nhar', 'bdm')	False												nhar	bdm	11	4	0	1	44	0.2683997633539895	0.5585359408033826
133	(133, 133)	133.0	133.0		('uhpa', 'gada')	False												uhpa	gada	11	4	0	1	44	0.2683997633539895	0.5585359408033826
134	(134, 134)	134.0	134.0		('uvry', 'gadb')	False												uvry	gadb	11	4	0	1	44	0.2683997633539895	0.5585359408033826
135	(135, 135)	135.0	135.0		('torr', 'gadc')	False												torr	gadc	11	4	0	1	44	0.2683997633539895	0.5585359408033826
136	(136, 136)	136.0	136.0		('nhar', 'torc')	False												nhar	torc	11	4	0	1	44	0.2683997633539895	0.5585359408033826
137	(137, 137)	137.0	137.0		('gadx', 'rpra')	False												gadx	rpra	11	4	0	1	44	0.2683997633539895	0.5585359408033826
138	(138, 138)	138.0	138.0		('uvry', 'lon')	False												uvry	lon	11	4	0	1	44	0.2683997633539895	0.5585359408033826
139	(139, 139)	139.0	139.0		('nhar', 'ybat')	False												nhar	ybat	11	4	0	1	44	0.2683997633539895	0.5585359408033826
140	(140, 140)	140.0	140.0		('torr', 'osmb')	False												torr	osmb	11	4	0	1	44	0.2683997633539895	0.5585359408033826
141	(141, 141)	141.0	141.0		('uvry', 'amtb')	False												uvry	amtb	11	4	0	1	44	0.2683997633539895	0.5585359408033826
142	(142, 142)	142.0	142.0		('nhar', 'gadc')	False												nhar	gadc	11	4	0	1	44	0.2683997633539895	0.5585359408033826
143	(143, 143)	143.0	143.0		('uhpa', 'lon')	False												uhpa	lon	11	4	0	1	44	0.2683997633539895	0.5585359408033826
144	(144, 144)	144.0	144.0		('rcsb', 'glnk')	False												rcsb	glnk	11	4	0	1	44	0.2683997633539895	0.5585359408033826
145	(145, 145)	145.0	145.0		('torr', 'asnb')	False												torr	asnb	11	4	0	1	44	0.2683997633539895	0.5585359408033826
146	(146, 146)	146.0	146.0		('nhar', 'osmc')	True	2423.0	('nhar', 'osmc')		[(0, 0.14361802121324055, 0.10307094555920494), (10, 0.035888202780904044, 0.78544615225823322), (20, 0.029229760896315727, 0.82911492533708753), (30, -0.010441869955180682, 0.93112828709935602), (60, -0.10970139337130726, 0.54336901872095078), (90, -0.40528503370602648, 0.11938754766587428)]	['+']	nhar	osmc	nhar	11.0	osmc	11.0	nhar	osmc	11	4	0	1	44	0.2683997633539895	0.5585359408033826
147	(147, 147)	147.0	147.0		('nhar', 'gadb')	False												nhar	gadb	11	4	0	1	44	0.2683997633539895	0.5585359408033826
148	(148, 148)	148.0	148.0		('rcsb', 'gadb')	True	2658.0	('rcsb', 'gadb')		[(0, 0.079113657687921807, 0.37093362967047605), (10, 0.49916469728631147, 4.9119089016259067e-05), (20, 0.53357280434448606, 1.9212204290259976e-05), (30, 0.36359254359896331, 0.0018287462989349209), (60, -0.16052989013037472, 0.37216579279147555), (90, -0.035296257629132195, 0.89674701870756546)]	['+']	rcsb	gadb	rcsb	11.0	gadb	11.0	rcsb	gadb	11	4	0	1	44	0.2683997633539895	0.5585359408033826
149	(149, 149)	149.0	149.0		('uhpa', 'asnb')	False												uhpa	asnb	11	4	0	1	44	0.2683997633539895	0.5585359408033826
150	(150, 150)	150.0	150.0		('uvry', 'glnk')	False												uvry	glnk	11	4	0	1	44	0.2683997633539895	0.5585359408033826
151	(151, 151)	151.0	151.0		('torr', 'gadx')	True	199.0	('torr', 'gadx')		[(0, 0.28237492368349837, 0.0011340084265249301), (10, 0.24074644266488363, 0.063890761354840092), (20, 0.24743871938606296, 0.063495491842320048), (30, 0.22799082113199726, 0.05584377667834426), (60, 0.30255489931375379, 0.087007084150493755), (90, -0.44174296173571037, 0.086701165318720227)]	['-']	torr	gadx	torr	11.0	gadx	11.0	torr	gadx	11	4	0	1	44	0.2683997633539895	0.5585359408033826
152	(152, 152)	152.0	152.0		('uhpa', 'muri')	False												uhpa	muri	11	4	0	1	44	0.2683997633539895	0.5585359408033826
153	(153, 153)	153.0	153.0		('uhpa', 'osmc')	False												uhpa	osmc	11	4	0	1	44	0.2683997633539895	0.5585359408033826
154	(154, 154)	154.0	154.0		('nhar', 'amtb')	False												nhar	amtb	11	4	0	1	44	0.2683997633539895	0.5585359408033826
155	(155, 155)	155.0	155.0		('uvry', 'tnac')	False												uvry	tnac	11	4	0	1	44	0.2683997633539895	0.5585359408033826
156	(156, 156)	156.0	156.0		('torr', 'lola')	False												torr	lola	11	4	0	1	44	0.2683997633539895	0.5585359408033826
157	(157, 157)	157.0	157.0		('nhar', 'uhpt')	False												nhar	uhpt	11	4	0	1	44	0.2683997633539895	0.5585359408033826
158	(158, 158)	158.0	158.0		('uvry', 'rcsb')	False												uvry	rcsb	11	4	0	1	44	0.2683997633539895	0.5585359408033826
159	(159, 159)	159.0	159.0		('torr', 'osmc')	False												torr	osmc	11	4	0	1	44	0.2683997633539895	0.5585359408033826
160	(160, 160)	160.0	160.0		('uhpa', 'ydep')	False												uhpa	ydep	11	4	0	1	44	0.2683997633539895	0.5585359408033826
161	(161, 161)	161.0	161.0		('nhar', 'rpos')	False												nhar	rpos	11	4	0	1	44	0.2683997633539895	0.5585359408033826
162	(162, 162)	162.0	162.0		('nhar', 'tnaa')	False												nhar	tnaa	11	4	0	1	44	0.2683997633539895	0.5585359408033826
163	(163, 163)	163.0	163.0		('rcsb', 'amtb')	False												rcsb	amtb	11	4	0	1	44	0.2683997633539895	0.5585359408033826
164	(164, 164)	164.0	164.0		('nhar', 'uhpa')	False												nhar	uhpa	11	4	0	1	44	0.2683997633539895	0.5585359408033826
165	(165, 165)	165.0	165.0		('uvry', 'rpos')	False												uvry	rpos	11	4	0	1	44	0.2683997633539895	0.5585359408033826
166	(166, 166)	166.0	166.0		('rcsb', 'uvry')	False												rcsb	uvry	11	4	0	1	44	0.2683997633539895	0.5585359408033826
167	(167, 167)	167.0	167.0		('torr', 'bdm')	False												torr	bdm	11	4	0	1	44	0.2683997633539895	0.5585359408033826
168	(168, 168)	168.0	168.0		('nhar', 'tora')	False												nhar	tora	11	4	0	1	44	0.2683997633539895	0.5585359408033826
169	(169, 169)	169.0	169.0		('rcsb', 'gada')	True	2657.0	('rcsb', 'gada')		[(0, -0.0049805889089299255, 0.95515114825265623), (10, 0.44652626170863685, 0.00034863349320110262), (20, 0.47356220867854043, 0.00019873967000812534), (30, 0.25580242072731951, 0.031308238460910735), (60, -0.1977856285563451, 0.26988562423513546), (90, 0.0081899729736561126, 0.97598516622185216)]	['-']	rcsb	gada	rcsb	11.0	gada	11.0	rcsb	gada	11	4	0	1	44	0.2683997633539895	0.5585359408033826
170	(170, 170)	170.0	170.0		('gadx', 'rpos')	True	1799.0	('gadx', 'rpos')		[(0, 0.32723972569101906, 0.00014454936018995843), (10, 0.026676314353202311, 0.83966418406072263), (20, -0.11508936309086922, 0.39394042987658984), (30, -0.21083632962119636, 0.077580177250778551), (60, 0.4443547988624284, 0.0095778416421534018), (90, 0.28635010153765467, 0.28228163549412461)]	['+']	gadx	rpos	gadx	11.0	rpos	11.0	gadx	rpos	11	4	0	1	44	0.2683997633539895	0.5585359408033826
171	(171, 171)	171.0	171.0		('rcsb', 'tord')	False												rcsb	tord	11	4	0	1	44	0.2683997633539895	0.5585359408033826
172	(172, 172)	172.0	172.0		('rcsb', 'torc')	False												rcsb	torc	11	4	0	1	44	0.2683997633539895	0.5585359408033826
173	(173, 173)	173.0	173.0		('rcsb', 'bdm')	True	2654.0	('rcsb', 'bdm')		[(0, 0.15731116822776328, 0.0738653399219142), (10, 0.10118460439546852, 0.44173748468912311), (20, 0.027620282889520783, 0.83839448670716266), (30, 0.097456418433717551, 0.41878345647446402), (60, -0.018794514433093087, 0.91731833598804247), (90, 0.25417086684522044, 0.34214257731622338)]	['+']	rcsb	bdm	rcsb	11.0	bdm	11.0	rcsb	bdm	11	4	0	1	44	0.2683997633539895	0.5585359408033826
174	(174, 174)	174.0	174.0		('uvry', 'tnaa')	False												uvry	tnaa	11	4	0	1	44	0.2683997633539895	0.5585359408033826
175	(175, 175)	175.0	175.0		('gadx', 'tnab')	False												gadx	tnab	11	4	0	1	44	0.2683997633539895	0.5585359408033826
176	(176, 176)	176.0	176.0		('uhpa', 'nhaa')	False												uhpa	nhaa	11	4	0	1	44	0.2683997633539895	0.5585359408033826
177	(177, 177)	177.0	177.0		('uhpa', 'torc')	False												uhpa	torc	11	4	0	1	44	0.2683997633539895	0.5585359408033826
178	(178, 178)	178.0	178.0		('rcsb', 'sra')	True	2669.0	('rcsb', 'sra')		[(0, 0.23478233688670699, 0.0071716322666473915), (10, 0.29132579258221358, 0.023923202589226936), (20, 0.021999618408011207, 0.8709646179860111), (30, 0.13537764284935611, 0.26031118263956188), (60, 0.12062637060595297, 0.50370273403680654), (90, 0.43711937914722426, 0.09044365919259155)]	['+']	rcsb	sra	rcsb	11.0	sra	11.0	rcsb	sra	11	4	0	1	44	0.2683997633539895	0.5585359408033826
179	(179, 179)	179.0	179.0		('nhar', 'uspe')	False												nhar	uspe	11	4	0	1	44	0.2683997633539895	0.5585359408033826
180	(180, 180)	180.0	180.0		('nhar', 'glnk')	False												nhar	glnk	11	4	0	1	44	0.2683997633539895	0.5585359408033826
181	(181, 181)	181.0	181.0		('torr', 'btub')	False												torr	btub	11	4	0	1	44	0.2683997633539895	0.5585359408033826
182	(182, 182)	182.0	182.0		('rcsb', 'asnb')	False												rcsb	asnb	11	4	0	1	44	0.2683997633539895	0.5585359408033826
183	(183, 183)	183.0	183.0		('nhar', 'sra')	False												nhar	sra	11	4	0	1	44	0.2683997633539895	0.5585359408033826
184	(184, 184)	184.0	184.0		('gadx', 'tnac')	False												gadx	tnac	11	4	0	1	44	0.2683997633539895	0.5585359408033826
185	(185, 185)	185.0	185.0		('gadx', 'uhpa')	False												gadx	uhpa	11	4	0	1	44	0.2683997633539895	0.5585359408033826
186	(186, 186)	186.0	186.0		('uhpa', 'hdeb')	False												uhpa	hdeb	11	4	0	1	44	0.2683997633539895	0.5585359408033826
187	(187, 187)	187.0	187.0		('rcsb', 'tora')	False												rcsb	tora	11	4	0	1	44	0.2683997633539895	0.5585359408033826
188	(188, 188)	188.0	188.0		('uvry', 'gadc')	False												uvry	gadc	11	4	0	1	44	0.2683997633539895	0.5585359408033826
189	(189, 189)	189.0	189.0		('uhpa', 'ybat')	False												uhpa	ybat	11	4	0	1	44	0.2683997633539895	0.5585359408033826
190	(190, 190)	190.0	190.0		('uvry', 'uspe')	False												uvry	uspe	11	4	0	1	44	0.2683997633539895	0.5585359408033826
191	(191, 191)	191.0	191.0		('torr', 'sra')	False												torr	sra	11	4	0	1	44	0.2683997633539895	0.5585359408033826
192	(192, 192)	192.0	192.0		('uhpa', 'yhid')	False												uhpa	yhid	11	4	0	1	44	0.2683997633539895	0.5585359408033826
193	(193, 193)	193.0	193.0		('torr', 'gadb')	False												torr	gadb	11	4	0	1	44	0.2683997633539895	0.5585359408033826
194	(194, 194)	194.0	194.0		('torr', 'uspe')	False												torr	uspe	11	4	0	1	44	0.2683997633539895	0.5585359408033826
195	(195, 195)	195.0	195.0		('rcsb', 'hdeb')	True	2662.0	('rcsb', 'hdeb')		[(0, 0.20115247223214378, 0.021741776687074939), (10, 0.31476397926680066, 0.014306446501064773), (20, 0.25232570556664313, 0.058281039313022379), (30, 0.22591860997219282, 0.058171118910818144), (60, -0.18321298567525388, 0.30745913462397118), (90, -0.13392134993945295, 0.62097489439801579)]	['+']	rcsb	hdeb	rcsb	11.0	hdeb	11.0	rcsb	hdeb	11	4	0	1	44	0.2683997633539895	0.5585359408033826
196	(196, 196)	196.0	196.0		('uhpa', 'ybas')	False												uhpa	ybas	11	4	0	1	44	0.2683997633539895	0.5585359408033826
197	(197, 197)	197.0	197.0		('uvry', 'uhpa')	False												uvry	uhpa	11	4	0	1	44	0.2683997633539895	0.5585359408033826
198	(198, 198)	198.0	198.0		('uvry', 'tnab')	False												uvry	tnab	11	4	0	1	44	0.2683997633539895	0.5585359408033826
199	(199, 199)	199.0	199.0		('torr', 'tnab')	True	2765.0	('torr', 'tnab')	10.0	[(0, 0.34198322483008625, 6.825035192810644e-05), (10, 0.66977645313864098, 4.8579566788874836e-09), (20, 0.50781102473182105, 5.5272314599874962e-05), (30, 0.20740356493474763, 0.082648857568079478), (60, 0.048879271006612816, 0.7870643819159806), (90, -0.013311179488583126, 0.96097723616266262)]	['+']	torr	tnab	torr	11.0	tnab	11.0	torr	tnab	11	4	0	1	44	0.2683997633539895	0.5585359408033826
200	(200, 200)	200.0	200.0		('uhpa', 'tora')	False												uhpa	tora	11	4	0	1	44	0.2683997633539895	0.5585359408033826
201	(201, 201)	201.0	201.0		('torr', 'uhpt')	False												torr	uhpt	11	4	0	1	44	0.2683997633539895	0.5585359408033826
202	(202, 202)	202.0	202.0		('gadx', 'tnaa')	False												gadx	tnaa	11	4	0	1	44	0.2683997633539895	0.5585359408033826
203	(203, 203)	203.0	203.0		('uhpa', 'torr')	False												uhpa	torr	11	4	0	1	44	0.2683997633539895	0.5585359408033826
204	(204, 204)	204.0	204.0		('rcsb', 'osmb')	True	2665.0	('rcsb', 'osmb')		[(0, 0.15054118012713449, 0.087337449508461271), (10, 0.16680902650830734, 0.20271186396424795), (20, 0.023079501151455361, 0.86468873790006961), (30, -0.0028678626056012646, 0.98106306940891252), (60, -0.10641794926357331, 0.55557238473812964), (90, 0.16211371974396663, 0.54861047027132503)]	['+']	rcsb	osmb	rcsb	11.0	osmb	11.0	rcsb	osmb	11	4	0	1	44	0.2683997633539895	0.5585359408033826
205	(205, 205)	205.0	205.0		('nhar', 'tnac')	False												nhar	tnac	11	4	0	1	44	0.2683997633539895	0.5585359408033826
206	(206, 206)	206.0	206.0		('gadx', 'uspe')	True	1801.0	('gadx', 'uspe')		[(0, 0.096343204414583244, 0.27553215172094525), (10, -0.19900188414161468, 0.12742711518468297), (20, -0.40725789603875834, 0.0016658498946143848), (30, -0.35063787386795142, 0.0027185972294342712), (60, 0.38452578434709633, 0.02714036632691437), (90, 0.44716897678914835, 0.082452184450211685)]	['+']	gadx	uspe	gadx	11.0	uspe	11.0	gadx	uspe	11	4	0	1	44	0.2683997633539895	0.5585359408033826
207	(207, 207)	207.0	207.0		('torr', 'uhpa')	False												torr	uhpa	11	4	0	1	44	0.2683997633539895	0.5585359408033826
208	(208, 208)	208.0	208.0		('torr', 'tnac')	True	2766.0	('torr', 'tnac')		[(0, 0.26421694398370005, 0.0023846058580650263), (10, 0.29694831618773748, 0.021222503980888024), (20, 0.29612469730238283, 0.025313472907030905), (30, -0.020260956144583994, 0.86681243763526661), (60, 0.13558083943954183, 0.45186742789429524), (90, -0.07344973861024677, 0.78690543018619952)]	['+']	torr	tnac	torr	11.0	tnac	11.0	torr	tnac	11	4	0	1	44	0.2683997633539895	0.5585359408033826
209	(209, 209)	209.0	209.0		('uhpa', 'gadx')	False												uhpa	gadx	11	4	0	1	44	0.2683997633539895	0.5585359408033826
210	(210, 210)	210.0	210.0		('uhpa', 'uvry')	False												uhpa	uvry	11	4	0	1	44	0.2683997633539895	0.5585359408033826
211	(211, 211)	211.0	211.0		('rcsb', 'osmc')	True	2666.0	('rcsb', 'osmc')		[(0, 0.25296261799763825, 0.0036873110947495346), (10, 0.43190962572046465, 0.00056922792531916206), (20, 0.14027993403611269, 0.29797589422816317), (30, 0.18031886284127827, 0.13237830693533098), (60, 0.17460192966283605, 0.33113537123393366), (90, 0.56424542148718371, 0.022798329884703664)]	['+']	rcsb	osmc	rcsb	11.0	osmc	11.0	rcsb	osmc	11	4	0	1	44	0.2683997633539895	0.5585359408033826
212	(212, 212)	212.0	212.0		('uhpa', 'amtb')	False												uhpa	amtb	11	4	0	1	44	0.2683997633539895	0.5585359408033826
213	(213, 213)	213.0	213.0		('uhpa', 'tord')	False												uhpa	tord	11	4	0	1	44	0.2683997633539895	0.5585359408033826
214	(214, 214)	214.0	214.0		('torr', 'rpos')	False												torr	rpos	11	4	0	1	44	0.2683997633539895	0.5585359408033826
215	(215, 215)	215.0	215.0		('torr', 'tnaa')	True	2764.0	('torr', 'tnaa')	10.0	[(0, 0.31857271475446564, 0.00022081638710652314), (10, 0.71771419439559414, 1.0949332108049475e-10), (20, 0.54088179653920554, 1.4009538704524507e-05), (30, 0.17208002685872087, 0.15129743404287516), (60, 0.19862139678251928, 0.26782580678466128), (90, -0.12313989322472604, 0.64958400397005833)]	['+']	torr	tnaa	torr	11.0	tnaa	11.0	torr	tnaa	11	4	0	1	44	0.2683997633539895	0.5585359408033826
