Dionesus-rank	Lasso-rank	RandomForest-rank	range	mean-rank	median-rank	sd-rank	regulator-target	tp	index	Edge	Lag	Lag_list	Sign	parent	child	name_x	parent_cluster	name_y	child_cluster	Source	Target	moduleID	window_size	min_lag	max_lag	total_edges	pr	roc
5	24	0	(0, 24)	9.666666666666666	5.0	12.662279942148386	('soxr', 'yhid')	False												soxr	yhid	0	4	1	1	125	0.12889906832401699	0.4662762691853601
16	4	11	(4, 16)	10.333333333333334	11.0	6.027713773341707	('fnr', 'pgi')	False												fnr	pgi	0	4	1	1	125	0.12889906832401699	0.4662762691853601
3	26	6	(3, 26)	11.666666666666666	6.0	12.503332889007368	('fnr', 'inaa')	False												fnr	inaa	0	4	1	1	125	0.12889906832401699	0.4662762691853601
28	2	7	(2, 28)	12.333333333333334	7.0	13.796134724383252	('soxr', 'rimk')	False												soxr	rimk	0	4	1	1	125	0.12889906832401699	0.4662762691853601
0	37	2	(0, 37)	13.0	2.0	20.808652046684813	('fnr', 'acra')	False												fnr	acra	0	4	1	1	125	0.12889906832401699	0.4662762691853601
8	19	16	(8, 19)	14.333333333333334	16.0	5.686240703077327	('soxr', 'micf')	False												soxr	micf	0	4	1	1	125	0.12889906832401699	0.4662762691853601
1	41	1	(1, 41)	14.333333333333334	1.0	23.094010767585033	('fnr', 'pqib')	False												fnr	pqib	0	4	1	1	125	0.12889906832401699	0.4662762691853601
2	27	23	(2, 27)	17.333333333333332	23.0	13.428824718989125	('mara', 'marb')	True	2075.0	('mara', 'marb')	0.0	[(0, 0.86477047646594785, 4.1501933982323099e-40), (10, 0.70778822495707339, 2.5546323527581449e-10), (20, 0.61770211098704753, 3.0772839220842808e-07), (30, 0.34011007476223892, 0.0037079103511266317), (60, 0.29158748906665033, 0.09966973549899931), (90, 0.34868654823353346, 0.18563289238845432)]	['+']	mara	marb	mara	0.0	marb	27.0	mara	marb	0	4	1	1	125	0.12889906832401699	0.4662762691853601
26	22	8	(8, 26)	18.666666666666668	22.0	9.451631252505218	('fnr', 'cpxr')	False												fnr	cpxr	0	4	1	1	125	0.12889906832401699	0.4662762691853601
19	23	21	(19, 23)	21.0	21.0	2.0	('fnr', 'zwf')	True	1417.0	('fnr', 'zwf')	30.0	[(0, 0.67314904442011703, 1.7379317034981481e-18), (10, 0.49222135178470594, 6.4803676418890595e-05), (20, 0.54332688322493428, 1.2584149319407847e-05), (30, 0.82522132213561228, 8.7657274967652026e-19), (60, 0.39977530767700287, 0.021164089023626875), (90, 0.44881641604672234, 0.081192293165769855)]	['-']	fnr	zwf	fnr	6.0	zwf	0.0	fnr	zwf	0	4	1	1	125	0.12889906832401699	0.4662762691853601
13	3	49	(3, 49)	21.666666666666668	13.0	24.193663082165404	('fur', 'flda')	False												fur	flda	0	4	1	1	125	0.12889906832401699	0.4662762691853601
6	51	13	(6, 51)	23.333333333333332	13.0	24.214320831552005	('fnr', 'acrb')	False												fnr	acrb	0	4	1	1	125	0.12889906832401699	0.4662762691853601
24	29	20	(20, 29)	24.333333333333332	24.0	4.509249752822894	('crp', 'fumc')	True	616.0	('crp', 'fumc')	0.0	[(0, 0.61196528873498057, 1.032350444757777e-14), (10, 0.52313848166715116, 1.7991249420766353e-05), (20, 0.4040806221357528, 0.0018254221847582028), (30, 0.3567041958055861, 0.0022625334007278204), (60, 0.20143427035349776, 0.26096887645334432), (90, -0.29243852772570061, 0.27171720139573363)]	['+']	crp	fumc	crp	1.0	fumc	0.0	crp	fumc	0	4	1	1	125	0.12889906832401699	0.4662762691853601
4	65	4	(4, 65)	24.333333333333332	4.0	35.21836642056717	('marr', 'mara')	True	150.0	('marr', 'mara')	0.0	[(0, 0.88915141548128107, 2.7633347244297016e-45), (10, 0.78326658147445338, 1.4031915551634297e-13), (20, 0.64319945645953669, 6.8297680169379932e-08), (30, 0.35229812035225566, 0.002586257488982481), (60, 0.31812452333110974, 0.071196836278966946), (90, 0.69567098732078758, 0.0027665919057284411)]	['-']	marr	mara	marr	27.0	mara	0.0	marr	mara	0	4	1	1	125	0.12889906832401699	0.4662762691853601
21	14	39	(14, 39)	24.666666666666668	21.0	12.897028081435403	('oxyr', 'tolc')	False												oxyr	tolc	0	4	1	1	125	0.12889906832401699	0.4662762691853601
36	9	33	(9, 36)	26.0	33.0	14.798648586948742	('cpxr', 'soda')	False												cpxr	soda	0	4	1	1	125	0.12889906832401699	0.4662762691853601
20	39	29	(20, 39)	29.333333333333332	29.0	9.504384952922168	('fnr', 'pqia')	False												fnr	pqia	0	4	1	1	125	0.12889906832401699	0.4662762691853601
9	30	50	(9, 50)	29.666666666666668	30.0	20.502032419575706	('soxr', 'pura')	False												soxr	pura	0	4	1	1	125	0.12889906832401699	0.4662762691853601
29	5	58	(5, 58)	30.666666666666668	29.0	26.539279065817393	('cpxr', 'fpr')	False												cpxr	fpr	0	4	1	1	125	0.12889906832401699	0.4662762691853601
59	21	17	(17, 59)	32.333333333333336	21.0	23.180451534284945	('fnr', 'fpr')	False												fnr	fpr	0	4	1	1	125	0.12889906832401699	0.4662762691853601
34	63	5	(5, 63)	34.0	34.0	29.0	('soxr', 'fldb')	False												soxr	fldb	0	4	1	1	125	0.12889906832401699	0.4662762691853601
14	57	32	(14, 57)	34.333333333333336	32.0	21.594752448994022	('fnr', 'soda')	True	1370.0	('fnr', 'soda')	30.0	[(0, 0.63924442499590739, 2.7286253156601506e-16), (10, 0.51569718694244682, 2.4773001572106318e-05), (20, 0.50772008778526723, 5.5470600652827765e-05), (30, 0.83640749028208972, 1.0906991229122606e-19), (60, 0.33624279579687766, 0.055720553789229355), (90, 0.50834635016411933, 0.044367516768818158)]	['-']	fnr	soda	fnr	6.0	soda	0.0	fnr	soda	0	4	1	1	125	0.12889906832401699	0.4662762691853601
23	53	28	(23, 53)	34.666666666666664	28.0	16.072751268321593	('fnr', 'ynce')	False												fnr	ynce	0	4	1	1	125	0.12889906832401699	0.4662762691853601
11	44	66	(11, 66)	40.333333333333336	44.0	27.682726262659415	('soxr', 'slp')	False												soxr	slp	0	4	1	1	125	0.12889906832401699	0.4662762691853601
39	46	42	(39, 46)	42.333333333333336	42.0	3.511884584284246	('lrp', 'putp')	False												lrp	putp	0	4	1	1	125	0.12889906832401699	0.4662762691853601
35	68	27	(27, 68)	43.333333333333336	35.0	21.73323108360405	('marr', 'nfsa')	False												marr	nfsa	0	4	1	1	125	0.12889906832401699	0.4662762691853601
31	8	96	(8, 96)	45.0	31.0	45.639894828976104	('soxr', 'ompn')	False												soxr	ompn	0	4	1	1	125	0.12889906832401699	0.4662762691853601
52	20	64	(20, 64)	45.333333333333336	52.0	22.744962812309307	('fur', 'hdeb')	False												fur	hdeb	0	4	1	1	125	0.12889906832401699	0.4662762691853601
48	6	84	(6, 84)	46.0	48.0	39.03844259188627	('crp', 'poxb')	False												crp	poxb	0	4	1	1	125	0.12889906832401699	0.4662762691853601
32	66	47	(32, 66)	48.333333333333336	47.0	17.03917055884274	('fnr', 'riba')	False												fnr	riba	0	4	1	1	125	0.12889906832401699	0.4662762691853601
42	33	70	(33, 70)	48.333333333333336	42.0	19.295940851208403	('arca', 'hdeb')	False												arca	hdeb	0	4	1	1	125	0.12889906832401699	0.4662762691853601
47	13	88	(13, 88)	49.333333333333336	47.0	37.554404979087785	('cpxr', 'pgi')	False												cpxr	pgi	0	4	1	1	125	0.12889906832401699	0.4662762691853601
7	128	35	(7, 128)	56.666666666666664	35.0	63.34298172120834	('mara', 'ygib')	True	2090.0	('mara', 'ygib')	0.0	[(0, -0.41444937453247754, 9.481633131980112e-07), (10, -0.51259877039632962, 2.8240295950213823e-05), (20, -0.45938605492889745, 0.00032487522184147691), (30, -0.3305945754781287, 0.004865070427915584), (60, -0.38776136182825932, 0.025768591382149656), (90, -0.054525652608190048, 0.84104370324455391)]	['+']	mara	ygib	mara	0.0	ygib	0.0	mara	ygib	0	4	1	1	125	0.12889906832401699	0.4662762691853601
75	16	82	(16, 82)	57.666666666666664	75.0	36.2537354397217	('soxr', 'tolc')	False												soxr	tolc	0	4	1	1	125	0.12889906832401699	0.4662762691853601
43	59	71	(43, 71)	57.666666666666664	59.0	14.047538337136984	('marr', 'ybjc')	False												marr	ybjc	0	4	1	1	125	0.12889906832401699	0.4662762691853601
27	108	41	(27, 108)	58.666666666666664	41.0	43.293571501244074	('soxr', 'phop')	False												soxr	phop	0	4	1	1	125	0.12889906832401699	0.4662762691853601
74	78	37	(37, 78)	63.0	74.0	22.60530911091463	('fis', 'ptsg')	True	1588.0	('fis', 'ptsg')		[(0, 0.34095141264255396, 7.2019626338537638e-05), (10, 0.17803153343366976, 0.17353983457042202), (20, 0.088642241438282879, 0.51201701312172676), (30, 0.19522386053813173, 0.10277910023868275), (60, 0.49359729914142109, 0.0035105761847526022), (90, 0.39564918832702195, 0.12928862857368453)]	['+-']	fis	ptsg	fis	45.0	ptsg	0.0	fis	ptsg	0	4	1	1	125	0.12889906832401699	0.4662762691853601
58	40	91	(40, 91)	63.0	58.0	25.865034312755125	('crp', 'hdea')	False												crp	hdea	0	4	1	1	125	0.12889906832401699	0.4662762691853601
80	17	100	(17, 100)	65.66666666666667	80.0	43.31666346030513	('arca', 'hdea')	False												arca	hdea	0	4	1	1	125	0.12889906832401699	0.4662762691853601
40	101	61	(40, 101)	67.33333333333333	61.0	30.98924544633724	('crp', 'soxs')	False												crp	soxs	0	4	1	1	125	0.12889906832401699	0.4662762691853601
44	76	83	(44, 83)	67.66666666666667	76.0	20.79262689833426	('fnr', 'ptsg')	False												fnr	ptsg	0	4	1	1	125	0.12889906832401699	0.4662762691853601
117	48	40	(40, 117)	68.33333333333333	48.0	42.335957923889396	('soxs', 'nfo')	True	2727.0	('soxs', 'nfo')	10.0	[(0, 0.21361958912521345, 0.014672928731019707), (10, 0.56194332176628403, 2.9841893167044137e-06), (20, 0.33151863448588775, 0.011764074881299944), (30, 0.20168751488951775, 0.091667774818691386), (60, 0.2001668313862846, 0.2640440816612743), (90, 0.23630404559284401, 0.37825454885257415)]	['+']	soxs	nfo	soxs	0.0	nfo	0.0	soxs	nfo	0	4	1	1	125	0.12889906832401699	0.4662762691853601
68	79	73	(68, 79)	73.33333333333333	73.0	5.507570547286102	('crp', 'acna')	True	502.0	('crp', 'acna')		[(0, 0.25166366627889014, 0.0038729117634414838), (10, -0.040756514827428932, 0.75717999594164076), (20, -0.11251152268818167, 0.40468978928041743), (30, 0.43132669945999386, 0.0001730963548004113), (60, 0.51792659139462616, 0.0020204110013946315), (90, 0.65001783256373458, 0.0064137668469689477)]	['+']	crp	acna	crp	1.0	acna	0.0	crp	acna	0	4	1	1	125	0.12889906832401699	0.4662762691853601
79	77	65	(65, 79)	73.66666666666667	77.0	7.571877794400365	('fnr', 'ybao')	False												fnr	ybao	0	4	1	1	125	0.12889906832401699	0.4662762691853601
60	69	93	(60, 93)	74.0	69.0	17.05872210923198	('marr', 'acrr')	False												marr	acrr	0	4	1	1	125	0.12889906832401699	0.4662762691853601
119	28	78	(28, 119)	75.0	78.0	45.574115460423364	('fur', 'pura')	False												fur	pura	0	4	1	1	125	0.12889906832401699	0.4662762691853601
53	71	111	(53, 111)	78.33333333333333	71.0	29.687258770949757	('fnr', 'aslb')	False												fnr	aslb	0	4	1	1	125	0.12889906832401699	0.4662762691853601
61	43	131	(43, 131)	78.33333333333333	61.0	46.49014232429638	('oxyr', 'ompn')	False												oxyr	ompn	0	4	1	1	125	0.12889906832401699	0.4662762691853601
152	47	38	(38, 152)	79.0	47.0	63.3798075099633	('fnr', 'acrr')	False												fnr	acrr	0	4	1	1	125	0.12889906832401699	0.4662762691853601
81	145	25	(25, 145)	83.66666666666667	81.0	60.04442799572108	('soxr', 'ygib')	False												soxr	ygib	0	4	1	1	125	0.12889906832401699	0.4662762691853601
73	7	174	(7, 174)	84.66666666666667	73.0	84.10905619095564	('puta', 'poxb')	False												puta	poxb	0	4	1	1	125	0.12889906832401699	0.4662762691853601
91	31	132	(31, 132)	84.66666666666667	91.0	50.796981537620255	('crp', 'hdeb')	False												crp	hdeb	0	4	1	1	125	0.12889906832401699	0.4662762691853601
116	88	52	(52, 116)	85.33333333333333	88.0	32.08322510804257	('crp', 'pqia')	False												crp	pqia	0	4	1	1	125	0.12889906832401699	0.4662762691853601
114	15	143	(15, 143)	90.66666666666667	114.0	67.11433031278293	('fur', 'ompn')	False												fur	ompn	0	4	1	1	125	0.12889906832401699	0.4662762691853601
96	0	198	(0, 198)	98.0	96.0	99.0151503558925	('rob', 'oxyr')	False												rob	oxyr	0	4	1	1	125	0.12889906832401699	0.4662762691853601
83	58	153	(58, 153)	98.0	83.0	49.24428900898052	('ompr', 'micf')	True	2436.0	('ompr', 'micf')	0.0	[(0, 0.37927133721407491, 8.5863221937761149e-06), (10, 0.39796919851672768, 0.001638381850056165), (20, 0.37131991635775213, 0.004458821317778092), (30, 0.4124287024206964, 0.00035158213889064266), (60, 0.33934022343569659, 0.053364471253909584), (90, 0.1801141209631334, 0.50444825194814236)]	['+']	ompr	micf	ompr	28.0	micf	0.0	ompr	micf	0	4	1	1	125	0.12889906832401699	0.4662762691853601
71	35	191	(35, 191)	99.0	71.0	81.68231142664855	('fur', 'yhid')	False												fur	yhid	0	4	1	1	125	0.12889906832401699	0.4662762691853601
101	55	146	(55, 146)	100.66666666666667	101.0	45.50091574170055	('fis', 'rimk')	False												fis	rimk	0	4	1	1	125	0.12889906832401699	0.4662762691853601
