Dionesus-rank	Lasso-rank	RandomForest-rank	range	mean-rank	median-rank	sd-rank	regulator-target	tp	index	Edge	Lag	Lag_list	Sign	parent	child	name_x	parent_cluster	name_y	child_cluster	Source	Target	moduleID	window_size	min_lag	max_lag	total_edges	pr	roc
2	9	4	(2, 9)	5.0	4.0	3.605551275463989	('idnr', 'idnt')	True	1882.0	('idnr', 'idnt')	0.0	[(0, 0.37462251519601492, 1.1277996030004121e-05), (10, 0.047014383977413636, 0.7213100552909304), (20, 0.063931149743672061, 0.63659844328476733), (30, 0.21282381690362406, 0.074760697922536215), (60, 0.51730220275201655, 0.0020503085348958306), (90, 0.51963703858176891, 0.039111262844066887)]	['+']	idnr	idnt	idnr	62.0	idnt	62.0	idnr	idnt	62	4	1	1	29	0.49453521037853154	0.6358284272497897
0	20	1	(0, 20)	7.0	1.0	11.269427669584644	('kdgr', 'gntk')	False												kdgr	gntk	62	4	1	1	29	0.49453521037853154	0.6358284272497897
10	4	13	(4, 13)	9.0	10.0	4.58257569495584	('idnr', 'idno')	True	1881.0	('idnr', 'idno')		[(0, 0.038198983862164339, 0.66611467630536936), (10, 0.13504000186789147, 0.30360523911697901), (20, 0.27461692106158453, 0.038705091709217473), (30, 0.27004774640676027, 0.022752399912497036), (60, -0.17862029210846223, 0.31995085146713925), (90, -0.1573750016134336, 0.56051068479868427)]	['+']	idnr	idno	idnr	62.0	idno	62.0	idnr	idno	62	4	1	1	29	0.49453521037853154	0.6358284272497897
14	3	10	(3, 14)	9.0	10.0	5.5677643628300215	('kdgr', 'idnd')	False												kdgr	idnd	62	4	1	1	29	0.49453521037853154	0.6358284272497897
4	10	21	(4, 21)	11.666666666666666	10.0	8.621678104251709	('kdgr', 'idnt')	False												kdgr	idnt	62	4	1	1	29	0.49453521037853154	0.6358284272497897
16	2	17	(2, 17)	11.666666666666666	16.0	8.386497083606082	('idnr', 'eda')	False												idnr	eda	62	4	1	1	29	0.49453521037853154	0.6358284272497897
5	17	14	(5, 17)	12.0	14.0	6.244997998398398	('gntr', 'gntu')	True	1842.0	('gntr', 'gntu')	10.0	[(0, 0.21899803841588344, 0.012303731791487549), (10, 0.58528134360362138, 9.0359174576179659e-07), (20, 0.47677259186692833, 0.00017727484643620276), (30, 0.18849139600678935, 0.11543842402598699), (60, -0.24184826096911616, 0.17510792012493739), (90, -0.70512550608441671, 0.0022815341407513767)]	['-']	gntr	gntu	gntr	62.0	gntu	62.0	gntr	gntu	62	4	1	1	29	0.49453521037853154	0.6358284272497897
12	16	18	(12, 18)	15.333333333333334	16.0	3.0550504633038935	('idnr', 'gntt')	False												idnr	gntt	62	4	1	1	29	0.49453521037853154	0.6358284272497897
15	5	29	(5, 29)	16.333333333333332	15.0	12.055427546683417	('idnr', 'idnd')	True	1879.0	('idnr', 'idnd')		[(0, 0.028364126462887676, 0.74870923947140233), (10, 0.095327950425815378, 0.46874260714841276), (20, 0.19188317570785354, 0.15274085201242132), (30, 0.24122151127101538, 0.042711270240341728), (60, -0.045432278128858715, 0.80177175228218001), (90, 0.13169825691330347, 0.62683412061491262)]	['+']	idnr	idnd	idnr	62.0	idnd	62.0	idnr	idnd	62	4	1	1	29	0.49453521037853154	0.6358284272497897
3	45	3	(3, 45)	17.0	3.0	24.24871130596428	('crp', 'edd')	False												crp	edd	62	4	1	1	29	0.49453521037853154	0.6358284272497897
11	19	23	(11, 23)	17.666666666666668	19.0	6.110100926607787	('idnr', 'gntk')	True	1877.0	('idnr', 'gntk')		[(0, 0.17705042867208795, 0.043890210503357036), (10, 0.065337615109545791, 0.61990348947783003), (20, -0.038842137223093876, 0.77421715634872079), (30, -0.0011799730251483478, 0.99220786517985282), (60, 0.11081764897072566, 0.53924940730123416), (90, 0.02009834836175305, 0.94110682680074564)]	['-']	idnr	gntk	idnr	62.0	gntk	62.0	idnr	gntk	62	4	1	1	29	0.49453521037853154	0.6358284272497897
23	23	8	(8, 23)	18.0	23.0	8.660254037844387	('kdgr', 'idnk')	False												kdgr	idnk	62	4	1	1	29	0.49453521037853154	0.6358284272497897
