Dionesus-rank	RandomForest-rank	Lasso-rank	range	mean-rank	median-rank	sd-rank	regulator-target	tp	index	Edge	Lag	Lag_list	Sign	parent	child	name_x	parent_cluster	name_y	child_cluster	Source	Target	moduleID	window_size	min_lag	max_lag	total_edges	pr	roc
0	0	18	(0, 18)	6.0	0.0	10.392304845413264	('gadw', 'gady')	True	1775.0	('gadw', 'gady')	0.0	[(0, 0.70192829103424703, 1.3632888147025111e-20), (10, 0.66056890265415391, 9.3062593270909979e-09), (20, 0.756192645563181, 1.0354717653526185e-11), (30, 0.7444706359702089, 9.9633966848531928e-14), (60, 0.54589920541255399, 0.0010158348304659713), (90, 0.41901670944115404, 0.10620763982179202)]	['-']	gadw	gady	gadw	59.0	gady	59.0	gadw	gady	gadx	3	0	2	48	0.7311861888019349	0.6006944444444445
1	1	21	(1, 21)	7.666666666666667	1.0	11.547005383792516	('gadw', 'slp')	True	1780.0	('gadw', 'slp')	0.0	[(0, 0.72041706567427355, 4.4065712720875086e-22), (10, 0.69257046271836586, 8.7666123816774592e-10), (20, 0.61349893804570688, 3.8941305123116185e-07), (30, 0.71702809067124762, 2.0172778558439644e-12), (60, 0.69066912623121068, 8.6399149237495412e-06), (90, 0.64546628040923837, 0.0069242287112152301)]	['-']	gadw	slp	gadw	59.0	slp	59.0	gadw	slp	gadx	3	0	2	48	0.7311861888019349	0.6006944444444445
13	3	20	(3, 20)	12.0	13.0	8.54400374531753	('gadw', 'asnb')	False												gadw	asnb	gadx	3	0	2	48	0.7311861888019349	0.6006944444444445
17	7	17	(7, 17)	13.666666666666666	17.0	5.773502691896257	('gadx', 'muri')	True	1798.0	('gadx', 'muri')	30.0	[(0, 0.037193265136698413, 0.67439914236886545), (10, 0.21476707638435585, 0.09937836733189237), (20, 0.34514540794178955, 0.0085535984950105438), (30, 0.54330075896484442, 9.7976082126752582e-07), (60, -0.19605700735924156, 0.27417864279173171), (90, 0.091264880580645191, 0.73675835596612904)]	['-']	gadx	muri	gadx	11.0	muri	11.0	gadx	muri	gadx	3	0	2	48	0.7311861888019349	0.6006944444444445
18	17	7	(7, 18)	14.0	17.0	6.082762530298219	('gadx', 'hdeb')	True	1793.0	('gadx', 'hdeb')	0.0	[(0, 0.50018617005931254, 1.367334235720141e-09), (10, 0.37514246073595642, 0.0031429681864054153), (20, 0.34864412241791048, 0.0078641025798910809), (30, 0.41543859868707927, 0.00031493016413670872), (60, 0.73660267360296239, 1.0229607827303447e-06), (90, 0.65518554033923393, 0.0058710247214009362)]	['+-']	gadx	hdeb	gadx	11.0	hdeb	11.0	gadx	hdeb	gadx	3	0	2	48	0.7311861888019349	0.6006944444444445
3	11	30	(3, 30)	14.666666666666666	11.0	13.868429375143146	('gadx', 'amtb')	True	1782.0	('gadx', 'amtb')		[(0, -0.22962124349800242, 0.0085885690541902277), (10, -0.23192534504285706, 0.074570878404234112), (20, -0.11907439183312134, 0.377658026801588), (30, -0.11873014683347828, 0.324047720273129), (60, -0.098186888067067241, 0.58671077270053618), (90, -0.072318182135723219, 0.79011947870662491)]	['+']	gadx	amtb	gadx	11.0	amtb	11.0	gadx	amtb	gadx	3	0	2	48	0.7311861888019349	0.6006944444444445
22	13	13	(13, 22)	16.0	13.0	5.196152422706632	('gade', 'muri')	False												gade	muri	gadx	3	0	2	48	0.7311861888019349	0.6006944444444445
21	16	27	(16, 27)	21.333333333333332	21.0	5.507570547286102	('gadx', 'ybat')	True	1803.0	('gadx', 'ybat')	0.0	[(0, 0.54779306830754526, 1.5296859341059886e-11), (10, 0.45804549393210786, 0.00023319515356179946), (20, 0.2634884443494977, 0.047661962172395399), (30, 0.13773208713717894, 0.25203512023478081), (60, 0.7086055319918444, 3.9402463463589524e-06), (90, 0.70261573923899889, 0.002402990794257986)]	['+']	gadx	ybat	gadx	11.0	ybat	11.0	gadx	ybat	gadx	3	0	2	48	0.7311861888019349	0.6006944444444445
28	27	10	(10, 28)	21.666666666666668	27.0	10.115993936995679	('gadx', 'asnb')	True	1783.0	('gadx', 'asnb')	30.0	[(0, 0.28875572451400222, 0.00086289349066764724), (10, 0.28597250166704563, 0.02675881029365058), (20, 0.4722700606081961, 0.00020802972165770764), (30, 0.56417433010248541, 2.9950261514963717e-07), (60, 0.10295841779686543, 0.56856615957694401), (90, 0.14643772598307148, 0.58839179839188072)]	['+']	gadx	asnb	gadx	11.0	asnb	11.0	gadx	asnb	gadx	3	0	2	48	0.7311861888019349	0.6006944444444445
51	14	4	(4, 51)	23.0	14.0	24.758836806279895	('gade', 'ybas')	False												gade	ybas	gadx	3	0	2	48	0.7311861888019349	0.6006944444444445
2	28	41	(2, 41)	23.666666666666668	28.0	19.85782801147531	('gadw', 'hdea')	True	1776.0	('gadw', 'hdea')	0.0	[(0, 0.55025348871511748, 1.189196750769833e-11), (10, 0.49747056255031719, 5.2584156578894249e-05), (20, 0.44990219310493051, 0.00044608606521273137), (30, 0.52656340621244357, 2.3958599524074671e-06), (60, 0.6732091751793059, 1.7624440673982737e-05), (90, 0.69396067289760266, 0.00286263113255053)]	['+-']	gadw	hdea	gadw	59.0	hdea	59.0	gadw	hdea	gadx	3	0	2	48	0.7311861888019349	0.6006944444444445
31	32	12	(12, 32)	25.0	31.0	11.269427669584644	('gade', 'asnb')	False												gade	asnb	gadx	3	0	2	48	0.7311861888019349	0.6006944444444445
8	12	55	(8, 55)	25.0	12.0	26.057628441590765	('gadw', 'lon')	False												gadw	lon	gadx	3	0	2	48	0.7311861888019349	0.6006944444444445
16	23	38	(16, 38)	25.666666666666668	23.0	11.239810200058244	('gadw', 'mdte')	True	1778.0	('gadw', 'mdte')	0.0	[(0, 0.69044806126507563, 1.0088461863668296e-19), (10, 0.62415077046541434, 9.9065219851638273e-08), (20, 0.6367729905349816, 1.0111813764698003e-07), (30, 0.76267340219946766, 1.0881466345533392e-14), (60, 0.67622132224424791, 1.5637652325866595e-05), (90, 0.69830429387617721, 0.0026238289056285118)]	['+']	gadw	mdte	gadw	59.0	mdte	59.0	gadw	mdte	gadx	3	0	2	48	0.7311861888019349	0.6006944444444445
29	18	37	(18, 37)	28.0	29.0	9.539392014169456	('gadx', 'btub')	True	1784.0	('gadx', 'btub')		[(0, -0.33341899472430614, 0.00010602757150718766), (10, -0.28104075663623124, 0.029616207916412673), (20, -0.060804257159721486, 0.65320958325494649), (30, 0.15020421398455142, 0.21119536538449929), (60, -0.45449925980424177, 0.0078799664577408075), (90, -0.23949139788434148, 0.37166474255147874)]	['-']	gadx	btub	gadx	11.0	btub	11.0	gadx	btub	gadx	3	0	2	48	0.7311861888019349	0.6006944444444445
33	15	39	(15, 39)	29.0	33.0	12.489995996796797	('gadw', 'hns')	False												gadw	hns	gadx	3	0	2	48	0.7311861888019349	0.6006944444444445
23	36	33	(23, 36)	30.666666666666668	33.0	6.8068592855540455	('gadw', 'muri')	False												gadw	muri	gadx	3	0	2	48	0.7311861888019349	0.6006944444444445
39	24	36	(24, 39)	33.0	36.0	7.937253933193772	('gadx', 'ybas')	True	1802.0	('gadx', 'ybas')	0.0	[(0, 0.5162932511834758, 3.2300994178708788e-10), (10, 0.23262902500439592, 0.073669891631844051), (20, 0.056101561144113264, 0.67850762142556431), (30, 0.20298186736580182, 0.089560645361830393), (60, 0.71775532081208648, 2.5806571107169212e-06), (90, 0.71928893992811127, 0.0016857868927915884)]	['+']	gadx	ybas	gadx	11.0	ybas	11.0	gadx	ybas	gadx	3	0	2	48	0.7311861888019349	0.6006944444444445
53	30	19	(19, 53)	34.0	30.0	17.349351572897472	('gade', 'btub')	False												gade	btub	gadx	3	0	2	48	0.7311861888019349	0.6006944444444445
20	10	75	(10, 75)	35.0	20.0	35.0	('gadw', 'hded')	False												gadw	hded	gadx	3	0	2	48	0.7311861888019349	0.6006944444444445
15	19	73	(15, 73)	35.666666666666664	19.0	32.39341496868358	('gadw', 'btub')	False												gadw	btub	gadx	3	0	2	48	0.7311861888019349	0.6006944444444445
25	29	57	(25, 57)	37.0	29.0	17.435595774162696	('gadw', 'ybat')	False												gadw	ybat	gadx	3	0	2	48	0.7311861888019349	0.6006944444444445
32	58	22	(22, 58)	37.333333333333336	32.0	18.58314648635514	('gade', 'gady')	False												gade	gady	gadx	3	0	2	48	0.7311861888019349	0.6006944444444445
36	44	34	(34, 44)	38.0	36.0	5.291502622129181	('gade', 'lon')	False												gade	lon	gadx	3	0	2	48	0.7311861888019349	0.6006944444444445
37	72	6	(6, 72)	38.333333333333336	37.0	33.020195840323744	('gade', 'slp')	False												gade	slp	gadx	3	0	2	48	0.7311861888019349	0.6006944444444445
27	49	46	(27, 49)	40.666666666666664	46.0	11.930353445448853	('gadw', 'cadb')	False												gadw	cadb	gadx	3	0	2	48	0.7311861888019349	0.6006944444444445
46	31	50	(31, 50)	42.333333333333336	46.0	10.016652800877813	('gadx', 'glnk')	True	1791.0	('gadx', 'glnk')		[(0, -0.12521063787924913, 0.15577508012941682), (10, -0.339648665940461, 0.007930930208727132), (20, -0.33907574172373184, 0.0098748473080840522), (30, 0.057813833145243743, 0.63200832220218861), (60, -0.023965035201245873, 0.89468438050054544), (90, 0.071562779952485348, 0.79226687650217398)]	['+']	gadx	glnk	gadx	11.0	glnk	11.0	gadx	glnk	gadx	3	0	2	48	0.7311861888019349	0.6006944444444445
61	20	47	(20, 61)	42.666666666666664	47.0	20.840665376454115	('gade', 'amtb')	False												gade	amtb	gadx	3	0	2	48	0.7311861888019349	0.6006944444444445
64	43	23	(23, 64)	43.333333333333336	43.0	20.502032419575706	('gadx', 'uspe')	True	1801.0	('gadx', 'uspe')		[(0, 0.096343204414583244, 0.27553215172094525), (10, -0.19900188414161468, 0.12742711518468297), (20, -0.40725789603875834, 0.0016658498946143848), (30, -0.35063787386795142, 0.0027185972294342712), (60, 0.38452578434709633, 0.02714036632691437), (90, 0.44716897678914835, 0.082452184450211685)]	['+']	gadx	uspe	gadx	11.0	uspe	11.0	gadx	uspe	gadx	3	0	2	48	0.7311861888019349	0.6006944444444445
48	37	45	(37, 48)	43.333333333333336	45.0	5.686240703077327	('gadw', 'ybas')	False												gadw	ybas	gadx	3	0	2	48	0.7311861888019349	0.6006944444444445
49	33	52	(33, 52)	44.666666666666664	49.0	10.214368964029708	('gadw', 'amtb')	False												gadw	amtb	gadx	3	0	2	48	0.7311861888019349	0.6006944444444445
72	35	35	(35, 72)	47.333333333333336	35.0	21.361959960016154	('gade', 'uspe')	False												gade	uspe	gadx	3	0	2	48	0.7311861888019349	0.6006944444444445
55	39	49	(39, 55)	47.666666666666664	49.0	8.082903768654761	('gadx', 'lon')	True	1795.0	('gadx', 'lon')	30.0	[(0, -0.2383671807551169, 0.0063135313130488341), (10, -0.25784558311669403, 0.046698856376848411), (20, -0.50391534146683292, 6.4378192744732405e-05), (30, -0.54517074629341455, 8.8393275123866564e-07), (60, -0.35871491600413119, 0.040364908352032887), (90, -0.42633547887373807, 0.099617971854085927)]	['+']	gadx	lon	gadx	11.0	lon	11.0	gadx	lon	gadx	3	0	2	48	0.7311861888019349	0.6006944444444445
69	47	31	(31, 69)	49.0	47.0	19.078784028338912	('gadw', 'rpos')	False												gadw	rpos	gadx	3	0	2	48	0.7311861888019349	0.6006944444444445
54	22	77	(22, 77)	51.0	54.0	27.622454633866266	('gade', 'ybat')	False												gade	ybat	gadx	3	0	2	48	0.7311861888019349	0.6006944444444445
70	52	32	(32, 70)	51.333333333333336	52.0	19.00876990584434	('gadx', 'gadc')	True	1789.0	('gadx', 'gadc')	60.0	[(0, 0.37456420766857002, 1.1316334568415871e-05), (10, 0.21094080457855735, 0.10569913038749117), (20, 0.060588213714852901, 0.65436359811655009), (30, 0.071023658883518109, 0.55614476513393196), (60, 0.77623804849748546, 1.1051189913403778e-07), (90, 0.84746009637445374, 3.4086731419456541e-05)]	['+']	gadx	gadc	gadx	11.0	gadc	11.0	gadx	gadc	gadx	3	0	2	48	0.7311861888019349	0.6006944444444445
56	34	66	(34, 66)	52.0	56.0	16.3707055437449	('gade', 'hns')	False												gade	hns	gadx	3	0	2	48	0.7311861888019349	0.6006944444444445
44	75	42	(42, 75)	53.666666666666664	44.0	18.502252115170556	('gadx', 'gada')	True	1787.0	('gadx', 'gada')	60.0	[(0, 0.30725375477774269, 0.00037681671604692339), (10, 0.014146174033870106, 0.91456996194839402), (20, -0.040005486408248005, 0.76764125908813097), (30, 0.11403605776832219, 0.34367806752409802), (60, 0.83207709730924373, 1.957723944474674e-09), (90, 0.85324784647794383, 2.6424689104399831e-05)]	['+']	gadx	gada	gadx	11.0	gada	11.0	gadx	gada	gadx	3	0	2	48	0.7311861888019349	0.6006944444444445
47	62	60	(47, 62)	56.333333333333336	60.0	8.144527815247079	('gadx', 'gadb')	True	1788.0	('gadx', 'gadb')	60.0	[(0, 0.30723539346524287, 0.00037713706104130091), (10, 0.021136811670520176, 0.87264572640069571), (20, -0.1009272065003433, 0.45505585214687883), (30, 0.059271155222719071, 0.62343010942009802), (60, 0.76966170035859482, 1.6473287807944116e-07), (90, 0.77946330856089852, 0.00037112775413833518)]	['+']	gadx	gadb	gadx	11.0	gadb	11.0	gadx	gadb	gadx	3	0	2	48	0.7311861888019349	0.6006944444444445
41	69	59	(41, 69)	56.333333333333336	59.0	14.189197769195175	('gadw', 'mdtf')	True	1779.0	('gadw', 'mdtf')	0.0	[(0, 0.58580710569180394, 2.4578001404416066e-13), (10, 0.4683440107930702, 0.00016079082048237259), (20, 0.47287782616951096, 0.0002036118292279371), (30, 0.56305110798075175, 3.1989017275645477e-07), (60, 0.65657834186567821, 3.3312467584297896e-05), (90, 0.6549067924818347, 0.0058993317078124352)]	['+']	gadw	mdtf	gadw	59.0	mdtf	59.0	gadw	mdtf	gadx	3	0	2	48	0.7311861888019349	0.6006944444444445
52	57	62	(52, 62)	57.0	57.0	5.0	('gadw', 'cada')	False												gadw	cada	gadx	3	0	2	48	0.7311861888019349	0.6006944444444445
35	60	76	(35, 76)	57.0	60.0	20.663978319771825	('gade', 'gada')	False												gade	gada	gadx	3	0	2	48	0.7311861888019349	0.6006944444444445
75	41	56	(41, 75)	57.333333333333336	56.0	17.03917055884274	('gade', 'glnk')	False												gade	glnk	gadx	3	0	2	48	0.7311861888019349	0.6006944444444445
63	63	53	(53, 63)	59.666666666666664	63.0	5.773502691896258	('gade', 'cada')	False												gade	cada	gadx	3	0	2	48	0.7311861888019349	0.6006944444444445
65	64	51	(51, 65)	60.0	64.0	7.810249675906654	('gadx', 'rpos')	True	1799.0	('gadx', 'rpos')		[(0, 0.32723972569101906, 0.00014454936018995843), (10, 0.026676314353202311, 0.83966418406072263), (20, -0.11508936309086922, 0.39394042987658984), (30, -0.21083632962119636, 0.077580177250778551), (60, 0.4443547988624284, 0.0095778416421534018), (90, 0.28635010153765467, 0.28228163549412461)]	['+']	gadx	rpos	gadx	11.0	rpos	11.0	gadx	rpos	gadx	3	0	2	48	0.7311861888019349	0.6006944444444445
58	66	58	(58, 66)	60.666666666666664	58.0	4.618802153517007	('gade', 'cadb')	False												gade	cadb	gadx	3	0	2	48	0.7311861888019349	0.6006944444444445
73	48	63	(48, 73)	61.333333333333336	63.0	12.583057392117917	('gadw', 'glnk')	False												gadw	glnk	gadx	3	0	2	48	0.7311861888019349	0.6006944444444445
71	55	71	(55, 71)	65.66666666666667	71.0	9.237604307034012	('gadw', 'uspe')	False												gadw	uspe	gadx	3	0	2	48	0.7311861888019349	0.6006944444444445
62	74	65	(62, 74)	67.0	65.0	6.244997998398398	('gadx', 'yhid')	True	1804.0	('gadx', 'yhid')	60.0	[(0, 0.33311304655866542, 0.00010768380038459026), (10, 0.14620169194431792, 0.26499922452577651), (20, 0.10112577336844433, 0.45416462629753385), (30, 0.26794480644137708, 0.02387408105238089), (60, 0.81000476646950537, 1.1276090442912684e-08), (90, 0.84792116806988393, 3.3415050368549803e-05)]	['+-']	gadx	yhid	gadx	11.0	yhid	11.0	gadx	yhid	gadx	3	0	2	48	0.7311861888019349	0.6006944444444445
77	70	69	(69, 77)	72.0	70.0	4.358898943540674	('gade', 'rpos')	False												gade	rpos	gadx	3	0	2	48	0.7311861888019349	0.6006944444444445
