Dionesus-rank	RandomForest-rank	Lasso-rank	range	mean-rank	median-rank	sd-rank	regulator-target	tp	index	Edge	Lag	Lag_list	Sign	parent	child	name_x	parent_cluster	name_y	child_cluster	Source	Target	moduleID	window_size	min_lag	max_lag	total_edges	pr	roc
0	1	9	(0, 9)	3.3333333333333335	1.0	4.932882862316247	('gadw', 'gady')	False												gadw	gady	gadx	3	1	2	26	0.28254458277931127	0.4193786982248521
1	0	15	(0, 15)	5.333333333333333	1.0	8.386497083606084	('gadw', 'slp')	False												gadw	slp	gadx	3	1	2	26	0.28254458277931127	0.4193786982248521
14	4	1	(1, 14)	6.333333333333333	4.0	6.8068592855540455	('gadx', 'muri')	True	1798.0	('gadx', 'muri')	30.0	[(0, 0.037193265136698413, 0.67439914236886545), (10, 0.21476707638435585, 0.09937836733189237), (20, 0.34514540794178955, 0.0085535984950105438), (30, 0.54330075896484442, 9.7976082126752582e-07), (60, -0.19605700735924156, 0.27417864279173171), (90, 0.091264880580645191, 0.73675835596612904)]	['-']	gadx	muri	gadx	11.0	muri	11.0	gadx	muri	gadx	3	1	2	26	0.28254458277931127	0.4193786982248521
15	5	0	(0, 15)	6.666666666666667	5.0	7.637626158259733	('gadw', 'hded')	False												gadw	hded	gadx	3	1	2	26	0.28254458277931127	0.4193786982248521
2	18	2	(2, 18)	7.333333333333333	2.0	9.237604307034013	('gadw', 'hdea')	False												gadw	hdea	gadx	3	1	2	26	0.28254458277931127	0.4193786982248521
4	15	11	(4, 15)	10.0	11.0	5.5677643628300215	('gadw', 'gada')	False												gadw	gada	gadx	3	1	2	26	0.28254458277931127	0.4193786982248521
6	20	4	(4, 20)	10.0	6.0	8.717797887081348	('gadw', 'gade')	False												gadw	gade	gadx	3	1	2	26	0.28254458277931127	0.4193786982248521
12	10	16	(10, 16)	12.666666666666666	12.0	3.055050463303893	('gadw', 'mdte')	False												gadw	mdte	gadx	3	1	2	26	0.28254458277931127	0.4193786982248521
10	17	13	(10, 17)	13.333333333333334	13.0	3.5118845842842465	('gadw', 'yhid')	False												gadw	yhid	gadx	3	1	2	26	0.28254458277931127	0.4193786982248521
7	11	25	(7, 25)	14.333333333333334	11.0	9.451631252505216	('gadw', 'gadx')	False												gadw	gadx	gadx	3	1	2	26	0.28254458277931127	0.4193786982248521
3	38	6	(3, 38)	15.666666666666666	6.0	19.39931270260195	('gadw', 'hdeb')	False												gadw	hdeb	gadx	3	1	2	26	0.28254458277931127	0.4193786982248521
5	2	44	(2, 44)	17.0	5.0	23.430749027719962	('gadw', 'gadb')	False												gadw	gadb	gadx	3	1	2	26	0.28254458277931127	0.4193786982248521
8	8	37	(8, 37)	17.666666666666668	8.0	16.74315780649915	('gadw', 'lon')	False												gadw	lon	gadx	3	1	2	26	0.28254458277931127	0.4193786982248521
21	26	7	(7, 26)	18.0	21.0	9.848857801796104	('gadx', 'hdeb')	True	1793.0	('gadx', 'hdeb')	0.0	[(0, 0.50018617005931254, 1.367334235720141e-09), (10, 0.37514246073595642, 0.0031429681864054153), (20, 0.34864412241791048, 0.0078641025798910809), (30, 0.41543859868707927, 0.00031493016413670872), (60, 0.73660267360296239, 1.0229607827303447e-06), (90, 0.65518554033923393, 0.0058710247214009362)]	['+-']	gadx	hdeb	gadx	11.0	hdeb	11.0	gadx	hdeb	gadx	3	1	2	26	0.28254458277931127	0.4193786982248521
19	13	24	(13, 24)	18.666666666666668	19.0	5.507570547286102	('gadw', 'hns')	False												gadw	hns	gadx	3	1	2	26	0.28254458277931127	0.4193786982248521
17	16	34	(16, 34)	22.333333333333332	17.0	10.115993936995679	('gadx', 'amtb')	True	1782.0	('gadx', 'amtb')		[(0, -0.22962124349800242, 0.0085885690541902277), (10, -0.23192534504285706, 0.074570878404234112), (20, -0.11907439183312134, 0.377658026801588), (30, -0.11873014683347828, 0.324047720273129), (60, -0.098186888067067241, 0.58671077270053618), (90, -0.072318182135723219, 0.79011947870662491)]	['+']	gadx	amtb	gadx	11.0	amtb	11.0	gadx	amtb	gadx	3	1	2	26	0.28254458277931127	0.4193786982248521
16	3	48	(3, 48)	22.333333333333332	16.0	23.158871590242327	('gade', 'hdeb')	False												gade	hdeb	gadx	3	1	2	26	0.28254458277931127	0.4193786982248521
25	32	12	(12, 32)	23.0	25.0	10.14889156509222	('gadw', 'cadb')	False												gadw	cadb	gadx	3	1	2	26	0.28254458277931127	0.4193786982248521
29	23	17	(17, 29)	23.0	23.0	6.0	('gade', 'yhid')	False												gade	yhid	gadx	3	1	2	26	0.28254458277931127	0.4193786982248521
26	25	22	(22, 26)	24.333333333333332	25.0	2.081665999466133	('gadx', 'asnb')	True	1783.0	('gadx', 'asnb')	30.0	[(0, 0.28875572451400222, 0.00086289349066764724), (10, 0.28597250166704563, 0.02675881029365058), (20, 0.4722700606081961, 0.00020802972165770764), (30, 0.56417433010248541, 2.9950261514963717e-07), (60, 0.10295841779686543, 0.56856615957694401), (90, 0.14643772598307148, 0.58839179839188072)]	['+']	gadx	asnb	gadx	11.0	asnb	11.0	gadx	asnb	gadx	3	1	2	26	0.28254458277931127	0.4193786982248521
32	31	14	(14, 32)	25.666666666666668	31.0	10.115993936995679	('gade', 'gada')	False												gade	gada	gadx	3	1	2	26	0.28254458277931127	0.4193786982248521
18	19	46	(18, 46)	27.666666666666668	19.0	15.88500340992514	('gadw', 'btub')	False												gadw	btub	gadx	3	1	2	26	0.28254458277931127	0.4193786982248521
24	7	54	(7, 54)	28.333333333333332	24.0	23.79775899813538	('gade', 'hdea')	False												gade	hdea	gadx	3	1	2	26	0.28254458277931127	0.4193786982248521
9	6	71	(6, 71)	28.666666666666668	9.0	36.69241520169167	('gadw', 'asnb')	False												gadw	asnb	gadx	3	1	2	26	0.28254458277931127	0.4193786982248521
34	24	35	(24, 35)	31.0	34.0	6.082762530298219	('gadx', 'ybat')	True	1803.0	('gadx', 'ybat')	0.0	[(0, 0.54779306830754526, 1.5296859341059886e-11), (10, 0.45804549393210786, 0.00023319515356179946), (20, 0.2634884443494977, 0.047661962172395399), (30, 0.13773208713717894, 0.25203512023478081), (60, 0.7086055319918444, 3.9402463463589524e-06), (90, 0.70261573923899889, 0.002402990794257986)]	['+']	gadx	ybat	gadx	11.0	ybat	11.0	gadx	ybat	gadx	3	1	2	26	0.28254458277931127	0.4193786982248521
54	39	3	(3, 54)	32.0	39.0	26.210684844162312	('gadx', 'ybas')	True	1802.0	('gadx', 'ybas')	0.0	[(0, 0.5162932511834758, 3.2300994178708788e-10), (10, 0.23262902500439592, 0.073669891631844051), (20, 0.056101561144113264, 0.67850762142556431), (30, 0.20298186736580182, 0.089560645361830393), (60, 0.71775532081208648, 2.5806571107169212e-06), (90, 0.71928893992811127, 0.0016857868927915884)]	['+']	gadx	ybas	gadx	11.0	ybas	11.0	gadx	ybas	gadx	3	1	2	26	0.28254458277931127	0.4193786982248521
27	14	56	(14, 56)	32.333333333333336	27.0	21.501937897160182	('gade', 'muri')	False												gade	muri	gadx	3	1	2	26	0.28254458277931127	0.4193786982248521
41	42	23	(23, 42)	35.333333333333336	41.0	10.692676621563628	('gade', 'lon')	False												gade	lon	gadx	3	1	2	26	0.28254458277931127	0.4193786982248521
53	29	30	(29, 53)	37.333333333333336	30.0	13.576941236277534	('gadw', 'amtb')	False												gadw	amtb	gadx	3	1	2	26	0.28254458277931127	0.4193786982248521
49	27	42	(27, 49)	39.333333333333336	42.0	11.239810200058244	('gade', 'mdtf')	False												gade	mdtf	gadx	3	1	2	26	0.28254458277931127	0.4193786982248521
30	40	51	(30, 51)	40.333333333333336	40.0	10.503967504392488	('gade', 'asnb')	False												gade	asnb	gadx	3	1	2	26	0.28254458277931127	0.4193786982248521
20	37	65	(20, 65)	40.666666666666664	37.0	22.722969289539016	('gadw', 'muri')	False												gadw	muri	gadx	3	1	2	26	0.28254458277931127	0.4193786982248521
47	44	32	(32, 47)	41.0	44.0	7.937253933193772	('gadx', 'lon')	True	1795.0	('gadx', 'lon')	30.0	[(0, -0.2383671807551169, 0.0063135313130488341), (10, -0.25784558311669403, 0.046698856376848411), (20, -0.50391534146683292, 6.4378192744732405e-05), (30, -0.54517074629341455, 8.8393275123866564e-07), (60, -0.35871491600413119, 0.040364908352032887), (90, -0.42633547887373807, 0.099617971854085927)]	['+']	gadx	lon	gadx	11.0	lon	11.0	gadx	lon	gadx	3	1	2	26	0.28254458277931127	0.4193786982248521
35	63	27	(27, 63)	41.666666666666664	35.0	18.90326250501043	('gade', 'gadw')	False												gade	gadw	gadx	3	1	2	26	0.28254458277931127	0.4193786982248521
22	28	76	(22, 76)	42.0	28.0	29.597297173897484	('gadw', 'ybat')	False												gadw	ybat	gadx	3	1	2	26	0.28254458277931127	0.4193786982248521
43	62	21	(21, 62)	42.0	43.0	20.518284528683193	('gade', 'mdte')	False												gade	mdte	gadx	3	1	2	26	0.28254458277931127	0.4193786982248521
59	41	28	(28, 59)	42.666666666666664	41.0	15.56705923844749	('gade', 'ybat')	False												gade	ybat	gadx	3	1	2	26	0.28254458277931127	0.4193786982248521
46	68	19	(19, 68)	44.333333333333336	46.0	24.542480178933285	('gade', 'gadx')	False												gade	gadx	gadx	3	1	2	26	0.28254458277931127	0.4193786982248521
48	51	38	(38, 51)	45.666666666666664	48.0	6.8068592855540455	('gade', 'btub')	False												gade	btub	gadx	3	1	2	26	0.28254458277931127	0.4193786982248521
37	35	67	(35, 67)	46.333333333333336	37.0	17.925772879665004	('gadw', 'ybas')	False												gadw	ybas	gadx	3	1	2	26	0.28254458277931127	0.4193786982248521
51	21	72	(21, 72)	48.0	51.0	25.632011235952593	('gadx', 'btub')	True	1784.0	('gadx', 'btub')		[(0, -0.33341899472430614, 0.00010602757150718766), (10, -0.28104075663623124, 0.029616207916412673), (20, -0.060804257159721486, 0.65320958325494649), (30, 0.15020421398455142, 0.21119536538449929), (60, -0.45449925980424177, 0.0078799664577408075), (90, -0.23949139788434148, 0.37166474255147874)]	['-']	gadx	btub	gadx	11.0	btub	11.0	gadx	btub	gadx	3	1	2	26	0.28254458277931127	0.4193786982248521
61	34	50	(34, 61)	48.333333333333336	50.0	13.576941236277534	('gade', 'gadb')	False												gade	gadb	gadx	3	1	2	26	0.28254458277931127	0.4193786982248521
65	22	59	(22, 65)	48.666666666666664	59.0	23.28805129961142	('gade', 'ybas')	False												gade	ybas	gadx	3	1	2	26	0.28254458277931127	0.4193786982248521
