Dionesus-rank	range	mean-rank	median-rank	sd-rank	regulator-target	tp	index	Edge	Lag	Lag_list	Sign	parent	child	name_x	parent_cluster	name_y	child_cluster	Source	Target	moduleID	window_size	min_lag	max_lag	total_edges	pr	roc
158	(158, 158)	158.0	158.0		('torr', 'yhid')	True	2770.0	('torr', 'yhid')	10.0	[(0, 0.3720060607875329, 1.3124707494953724e-05), (10, 0.74229837528481624, 1.1402759046661609e-11), (20, 0.6193827167159407, 2.7981185285876569e-07), (30, 0.54437269714683145, 9.2369614797686991e-07), (60, 0.5669696764029597, 0.00058100901447364261), (90, -0.28714400379740679, 0.28089026451484556)]	['+']	torr	yhid	torr	11.0	yhid	11.0	torr	yhid	torr	5	0	0	48	0.23420783835660441	0.44620998116760846
159	(159, 159)	159.0	159.0		('gadx', 'torc')	False												gadx	torc	torr	5	0	0	48	0.23420783835660441	0.44620998116760846
160	(160, 160)	160.0	160.0		('cusr', 'cusb')	True	1038.0	('cusr', 'cusb')		[(0, 0.19227648096081359, 0.028407839451486075), (10, 0.2542444242688493, 0.04996259903408741), (20, 0.21231882895433249, 0.11283104000778481), (30, -0.14392524270043586, 0.23112892981622657), (60, -0.48933579892964657, 0.0038516169114403962), (90, 0.23002255557532189, 0.39142665076705696)]	['+']	cusr	cusb	cusr	49.0	cusb	49.0	cusr	cusb	torr	5	0	0	48	0.23420783835660441	0.44620998116760846
161	(161, 161)	161.0	161.0		('cusr', 'cyoe')	True	1046.0	('cusr', 'cyoe')	60.0	[(0, 0.14525427595799092, 0.099164969302058412), (10, 0.025727018696495997, 0.84529837548285969), (20, 0.26825933368650923, 0.043634013629315682), (30, 0.51761386795267106, 3.7908717778315403e-06), (60, 0.71200005481838191, 3.3740433482188106e-06), (90, 0.57083529944634415, 0.020922597785187087)]	['+']	cusr	cyoe	cusr	49.0	cyoe	49.0	cusr	cyoe	torr	5	0	0	48	0.23420783835660441	0.44620998116760846
162	(162, 162)	162.0	162.0		('cusr', 'gade')	False												cusr	gade	torr	5	0	0	48	0.23420783835660441	0.44620998116760846
163	(163, 163)	163.0	163.0		('gade', 'cuss')	False												gade	cuss	torr	5	0	0	48	0.23420783835660441	0.44620998116760846
164	(164, 164)	164.0	164.0		('cusr', 'lon')	False												cusr	lon	torr	5	0	0	48	0.23420783835660441	0.44620998116760846
165	(165, 165)	165.0	165.0		('cusr', 'yhid')	False												cusr	yhid	torr	5	0	0	48	0.23420783835660441	0.44620998116760846
166	(166, 166)	166.0	166.0		('cusr', 'rpos')	False												cusr	rpos	torr	5	0	0	48	0.23420783835660441	0.44620998116760846
167	(167, 167)	167.0	167.0		('torr', 'ybat')	False												torr	ybat	torr	5	0	0	48	0.23420783835660441	0.44620998116760846
168	(168, 168)	168.0	168.0		('cusr', 'gadc')	False												cusr	gadc	torr	5	0	0	48	0.23420783835660441	0.44620998116760846
169	(169, 169)	169.0	169.0		('cusr', 'asnb')	False												cusr	asnb	torr	5	0	0	48	0.23420783835660441	0.44620998116760846
170	(170, 170)	170.0	170.0		('torr', 'cyoc')	False												torr	cyoc	torr	5	0	0	48	0.23420783835660441	0.44620998116760846
171	(171, 171)	171.0	171.0		('cusr', 'slp')	False												cusr	slp	torr	5	0	0	48	0.23420783835660441	0.44620998116760846
172	(172, 172)	172.0	172.0		('cusr', 'glnk')	False												cusr	glnk	torr	5	0	0	48	0.23420783835660441	0.44620998116760846
173	(173, 173)	173.0	173.0		('cusr', 'hdeb')	False												cusr	hdeb	torr	5	0	0	48	0.23420783835660441	0.44620998116760846
174	(174, 174)	174.0	174.0		('torr', 'cyod')	False												torr	cyod	torr	5	0	0	48	0.23420783835660441	0.44620998116760846
175	(175, 175)	175.0	175.0		('cusr', 'cyod')	True	1045.0	('cusr', 'cyod')	30.0	[(0, 0.14991959534984489, 0.088666737225760142), (10, 0.050089620139770197, 0.70389386600476556), (20, 0.29554319992764289, 0.025615916347507144), (30, 0.54829215608002535, 7.4335917070460972e-07), (60, 0.67187848626770463, 1.8572699166836522e-05), (90, 0.47590920010222776, 0.062411071039614401)]	['+']	cusr	cyod	cusr	49.0	cyod	49.0	cusr	cyod	torr	5	0	0	48	0.23420783835660441	0.44620998116760846
176	(176, 176)	176.0	176.0		('gadx', 'cusf')	False												gadx	cusf	torr	5	0	0	48	0.23420783835660441	0.44620998116760846
177	(177, 177)	177.0	177.0		('gadw', 'ybas')	False												gadw	ybas	torr	5	0	0	48	0.23420783835660441	0.44620998116760846
178	(178, 178)	178.0	178.0		('cusr', 'hdea')	False												cusr	hdea	torr	5	0	0	48	0.23420783835660441	0.44620998116760846
179	(179, 179)	179.0	179.0		('torr', 'cyob')	False												torr	cyob	torr	5	0	0	48	0.23420783835660441	0.44620998116760846
180	(180, 180)	180.0	180.0		('torr', 'gady')	False												torr	gady	torr	5	0	0	48	0.23420783835660441	0.44620998116760846
181	(181, 181)	181.0	181.0		('gadx', 'ybat')	True	1803.0	('gadx', 'ybat')	0.0	[(0, 0.54779306830754526, 1.5296859341059886e-11), (10, 0.45804549393210786, 0.00023319515356179946), (20, 0.2634884443494977, 0.047661962172395399), (30, 0.13773208713717894, 0.25203512023478081), (60, 0.7086055319918444, 3.9402463463589524e-06), (90, 0.70261573923899889, 0.002402990794257986)]	['+']	gadx	ybat	gadx	11.0	ybat	11.0	gadx	ybat	torr	5	0	0	48	0.23420783835660441	0.44620998116760846
182	(182, 182)	182.0	182.0		('gadx', 'uspe')	True	1801.0	('gadx', 'uspe')		[(0, 0.096343204414583244, 0.27553215172094525), (10, -0.19900188414161468, 0.12742711518468297), (20, -0.40725789603875834, 0.0016658498946143848), (30, -0.35063787386795142, 0.0027185972294342712), (60, 0.38452578434709633, 0.02714036632691437), (90, 0.44716897678914835, 0.082452184450211685)]	['+']	gadx	uspe	gadx	11.0	uspe	11.0	gadx	uspe	torr	5	0	0	48	0.23420783835660441	0.44620998116760846
183	(183, 183)	183.0	183.0		('gadw', 'torc')	False												gadw	torc	torr	5	0	0	48	0.23420783835660441	0.44620998116760846
184	(184, 184)	184.0	184.0		('gade', 'torc')	False												gade	torc	torr	5	0	0	48	0.23420783835660441	0.44620998116760846
185	(185, 185)	185.0	185.0		('cusr', 'cyoc')	True	1044.0	('cusr', 'cyoc')	30.0	[(0, 0.11573039128469832, 0.18979166652452725), (10, 0.029605868027146157, 0.82232847734089154), (20, 0.27945900839723109, 0.035267768100457113), (30, 0.53941682512937172, 1.210891338419185e-06), (60, 0.67475073464584467, 1.6580803462868635e-05), (90, 0.46785608041889737, 0.067621519043030265)]	['+']	cusr	cyoc	cusr	49.0	cyoc	49.0	cusr	cyoc	torr	5	0	0	48	0.23420783835660441	0.44620998116760846
186	(186, 186)	186.0	186.0		('cusr', 'cyoa')	True	1042.0	('cusr', 'cyoa')		[(0, 0.083246842536802132, 0.34638283768666256), (10, -0.071211780578764039, 0.58872282188219094), (20, 0.10939418302527527, 0.41791398593632889), (30, 0.4288852440859815, 0.00019013754005475138), (60, 0.5696214829710351, 0.00054011735555997741), (90, 0.61359969070029063, 0.0114688164991132)]	['+']	cusr	cyoa	cusr	49.0	cyoa	49.0	cusr	cyoa	torr	5	0	0	48	0.23420783835660441	0.44620998116760846
187	(187, 187)	187.0	187.0		('cusr', 'cadb')	False												cusr	cadb	torr	5	0	0	48	0.23420783835660441	0.44620998116760846
188	(188, 188)	188.0	188.0		('gade', 'ybat')	False												gade	ybat	torr	5	0	0	48	0.23420783835660441	0.44620998116760846
189	(189, 189)	189.0	189.0		('cusr', 'cyob')	True	1043.0	('cusr', 'cyob')	30.0	[(0, 0.081536257894411532, 0.35641682623224324), (10, -0.0098636519249583193, 0.94037536979432401), (20, 0.23409345745161203, 0.079661323253856692), (30, 0.52082011296800212, 3.2210502187046988e-06), (60, 0.63106988409224563, 8.2326362826487168e-05), (90, 0.41299899517671879, 0.11185094251815098)]	['+']	cusr	cyob	cusr	49.0	cyob	49.0	cusr	cyob	torr	5	0	0	48	0.23420783835660441	0.44620998116760846
190	(190, 190)	190.0	190.0		('gade', 'tora')	False												gade	tora	torr	5	0	0	48	0.23420783835660441	0.44620998116760846
191	(191, 191)	191.0	191.0		('cusr', 'hded')	False												cusr	hded	torr	5	0	0	48	0.23420783835660441	0.44620998116760846
192	(192, 192)	192.0	192.0		('gadw', 'cusc')	False												gadw	cusc	torr	5	0	0	48	0.23420783835660441	0.44620998116760846
193	(193, 193)	193.0	193.0		('gadw', 'cusa')	False												gadw	cusa	torr	5	0	0	48	0.23420783835660441	0.44620998116760846
194	(194, 194)	194.0	194.0		('cusr', 'yedx')	True	1047.0	('cusr', 'yedx')		[(0, 0.11211012955584067, 0.20411523334493981), (10, 0.25701150272287532, 0.047438795680568697), (20, 0.21436078210487655, 0.10933082945498615), (30, 0.019553205785630325, 0.87142459267477257), (60, -0.32214080248785631, 0.067506481657304274), (90, -0.60073440771984576, 0.013859728926867643)]	['+']	cusr	yedx	cusr	49.0	yedx	49.0	cusr	yedx	torr	5	0	0	48	0.23420783835660441	0.44620998116760846
195	(195, 195)	195.0	195.0		('gade', 'cusc')	False												gade	cusc	torr	5	0	0	48	0.23420783835660441	0.44620998116760846
196	(196, 196)	196.0	196.0		('cusr', 'cada')	False												cusr	cada	torr	5	0	0	48	0.23420783835660441	0.44620998116760846
197	(197, 197)	197.0	197.0		('torr', 'gade')	False												torr	gade	torr	5	0	0	48	0.23420783835660441	0.44620998116760846
198	(198, 198)	198.0	198.0		('cusr', 'mdtf')	False												cusr	mdtf	torr	5	0	0	48	0.23420783835660441	0.44620998116760846
199	(199, 199)	199.0	199.0		('torr', 'hns')	False												torr	hns	torr	5	0	0	48	0.23420783835660441	0.44620998116760846
200	(200, 200)	200.0	200.0		('torr', 'yedx')	False												torr	yedx	torr	5	0	0	48	0.23420783835660441	0.44620998116760846
201	(201, 201)	201.0	201.0		('torr', 'gadw')	False												torr	gadw	torr	5	0	0	48	0.23420783835660441	0.44620998116760846
202	(202, 202)	202.0	202.0		('torr', 'gada')	True	2761.0	('torr', 'gada')	10.0	[(0, 0.44175667977343303, 1.4297377782087785e-07), (10, 0.79438351999394774, 3.600886809615072e-14), (20, 0.66173025953663855, 2.0890783673690042e-08), (30, 0.56406298146898781, 3.0146755345388433e-07), (60, 0.63862824781940497, 6.3503412062833472e-05), (90, -0.29669921835203322, 0.26446927394602321)]	['-']	torr	gada	torr	11.0	gada	11.0	torr	gada	torr	5	0	0	48	0.23420783835660441	0.44620998116760846
203	(203, 203)	203.0	203.0		('torr', 'muri')	False												torr	muri	torr	5	0	0	48	0.23420783835660441	0.44620998116760846
204	(204, 204)	204.0	204.0		('cusr', 'amtb')	False												cusr	amtb	torr	5	0	0	48	0.23420783835660441	0.44620998116760846
205	(205, 205)	205.0	205.0		('gade', 'cusa')	False												gade	cusa	torr	5	0	0	48	0.23420783835660441	0.44620998116760846
206	(206, 206)	206.0	206.0		('gadw', 'amtb')	False												gadw	amtb	torr	5	0	0	48	0.23420783835660441	0.44620998116760846
207	(207, 207)	207.0	207.0		('torr', 'gadx')	True	199.0	('torr', 'gadx')		[(0, 0.28237492368349837, 0.0011340084265249301), (10, 0.24074644266488363, 0.063890761354840092), (20, 0.24743871938606296, 0.063495491842320048), (30, 0.22799082113199726, 0.05584377667834426), (60, 0.30255489931375379, 0.087007084150493755), (90, -0.44174296173571037, 0.086701165318720227)]	['-']	torr	gadx	torr	11.0	gadx	11.0	torr	gadx	torr	5	0	0	48	0.23420783835660441	0.44620998116760846
208	(208, 208)	208.0	208.0		('torr', 'cyoe')	False												torr	cyoe	torr	5	0	0	48	0.23420783835660441	0.44620998116760846
209	(209, 209)	209.0	209.0		('torr', 'hdeb')	True	2763.0	('torr', 'hdeb')		[(0, 0.29809951255557304, 0.00057171047340031061), (10, 0.28073871516287124, 0.029799208158808679), (20, 0.29663348919122745, 0.025051314573877118), (30, 0.29857414383153102, 0.011433915202034762), (60, 0.54117277566291433, 0.0011457655719801058), (90, -0.28298727197590789, 0.28822113931659299)]	['+']	torr	hdeb	torr	11.0	hdeb	11.0	torr	hdeb	torr	5	0	0	48	0.23420783835660441	0.44620998116760846
210	(210, 210)	210.0	210.0		('torr', 'uspe')	False												torr	uspe	torr	5	0	0	48	0.23420783835660441	0.44620998116760846
211	(211, 211)	211.0	211.0		('gadw', 'cusf')	False												gadw	cusf	torr	5	0	0	48	0.23420783835660441	0.44620998116760846
212	(212, 212)	212.0	212.0		('torr', 'rpos')	False												torr	rpos	torr	5	0	0	48	0.23420783835660441	0.44620998116760846
213	(213, 213)	213.0	213.0		('torr', 'asnb')	False												torr	asnb	torr	5	0	0	48	0.23420783835660441	0.44620998116760846
214	(214, 214)	214.0	214.0		('torr', 'gadb')	False												torr	gadb	torr	5	0	0	48	0.23420783835660441	0.44620998116760846
216	(216, 216)	216.0	216.0		('torr', 'tnab')	True	2765.0	('torr', 'tnab')	10.0	[(0, 0.34198322483008625, 6.825035192810644e-05), (10, 0.66977645313864098, 4.8579566788874836e-09), (20, 0.50781102473182105, 5.5272314599874962e-05), (30, 0.20740356493474763, 0.082648857568079478), (60, 0.048879271006612816, 0.7870643819159806), (90, -0.013311179488583126, 0.96097723616266262)]	['+']	torr	tnab	torr	11.0	tnab	11.0	torr	tnab	torr	5	0	0	48	0.23420783835660441	0.44620998116760846
217	(217, 217)	217.0	217.0		('torr', 'btub')	False												torr	btub	torr	5	0	0	48	0.23420783835660441	0.44620998116760846
218	(218, 218)	218.0	218.0		('cusr', 'tord')	False												cusr	tord	torr	5	0	0	48	0.23420783835660441	0.44620998116760846
219	(219, 219)	219.0	219.0		('cusr', 'tora')	False												cusr	tora	torr	5	0	0	48	0.23420783835660441	0.44620998116760846
220	(220, 220)	220.0	220.0		('torr', 'tnac')	True	2766.0	('torr', 'tnac')		[(0, 0.26421694398370005, 0.0023846058580650263), (10, 0.29694831618773748, 0.021222503980888024), (20, 0.29612469730238283, 0.025313472907030905), (30, -0.020260956144583994, 0.86681243763526661), (60, 0.13558083943954183, 0.45186742789429524), (90, -0.07344973861024677, 0.78690543018619952)]	['+']	torr	tnac	torr	11.0	tnac	11.0	torr	tnac	torr	5	0	0	48	0.23420783835660441	0.44620998116760846
221	(221, 221)	221.0	221.0		('torr', 'tnaa')	True	2764.0	('torr', 'tnaa')	10.0	[(0, 0.31857271475446564, 0.00022081638710652314), (10, 0.71771419439559414, 1.0949332108049475e-10), (20, 0.54088179653920554, 1.4009538704524507e-05), (30, 0.17208002685872087, 0.15129743404287516), (60, 0.19862139678251928, 0.26782580678466128), (90, -0.12313989322472604, 0.64958400397005833)]	['+']	torr	tnaa	torr	11.0	tnaa	11.0	torr	tnaa	torr	5	0	0	48	0.23420783835660441	0.44620998116760846
222	(222, 222)	222.0	222.0		('gade', 'amtb')	False												gade	amtb	torr	5	0	0	48	0.23420783835660441	0.44620998116760846
223	(223, 223)	223.0	223.0		('gade', 'cusf')	False												gade	cusf	torr	5	0	0	48	0.23420783835660441	0.44620998116760846
224	(224, 224)	224.0	224.0		('cusr', 'torc')	False												cusr	torc	torr	5	0	0	48	0.23420783835660441	0.44620998116760846
