Dionesus-rank	range	mean-rank	median-rank	sd-rank	regulator-target	tp	index	Edge	Lag	Lag_list	Sign	parent	child	name_x	parent_cluster	name_y	child_cluster	Source	Target	moduleID	window_size	min_lag	max_lag	total_edges	pr	roc
39	(39, 39)	39.0	39.0		('crp', 'cite')	True	547.0	('crp', 'cite')	10.0	[(0, -0.064327125141385291, 0.46715741104869102), (10, 0.61903419957466832, 1.3482772958609218e-07), (20, 0.49075074628036336, 0.00010634376119199776), (30, 0.029626118483699601, 0.8062575052820935), (60, -0.078868991044677664, 0.66263429880364022), (90, -0.069676633905127447, 0.79763474800254153)]	['-']	crp	cite	crp	1.0	cite	1.0	crp	cite	crp	4	1	1	738	0.5704267000689971	0.6679225037400289
40	(40, 40)	40.0	40.0		('crp', 'lldd')	False												crp	lldd	crp	4	1	1	738	0.5704267000689971	0.6679225037400289
42	(42, 42)	42.0	42.0		('fur', 'rpsi')	False												fur	rpsi	crp	4	1	1	738	0.5704267000689971	0.6679225037400289
43	(43, 43)	43.0	43.0		('crp', 'ybdz')	False												crp	ybdz	crp	4	1	1	738	0.5704267000689971	0.6679225037400289
45	(45, 45)	45.0	45.0		('fur', 'gspf')	True	1698.0	('fur', 'gspf')		[(0, 0.15626600155856205, 0.075828191734586561), (10, 0.20020596535281845, 0.12509344721942744), (20, 0.2579966621193821, 0.052669581851195767), (30, 0.23207105999289049, 0.051482891278183722), (60, 0.089484443216793289, 0.620442306585131), (90, 0.28596658249054968, 0.28295526371784263)]	['-']	fur	gspf	fur	2.0	gspf	2.0	fur	gspf	crp	4	1	1	738	0.5704267000689971	0.6679225037400289
47	(47, 47)	47.0	47.0		('crp', 'ivbl')	True	697.0	('crp', 'ivbl')	0.0	[(0, 0.53972453699568568, 3.4437017727697245e-11), (10, 0.40785783620651328, 0.0012177083309193807), (20, 0.23368505805797557, 0.080203046973653047), (30, 0.16845489007140579, 0.16023274980397062), (60, 0.47016687467643276, 0.005762706094338303), (90, 0.58139845306537907, 0.018167099652113737)]	['+']	crp	ivbl	crp	1.0	ivbl	1.0	crp	ivbl	crp	4	1	1	738	0.5704267000689971	0.6679225037400289
48	(48, 48)	48.0	48.0		('crp', 'gatz')	True	634.0	('crp', 'gatz')		[(0, 0.29272082413717826, 0.00072581261627361335), (10, -0.21750633797190419, 0.095036614242481929), (20, -0.20411429952114504, 0.12776573383084366), (30, 0.24924360673818813, 0.036074259035400687), (60, 0.59025056779123408, 0.00029957149859903678), (90, 0.59526290102789714, 0.014987528736355414)]	['+']	crp	gatz	crp	1.0	gatz	1.0	crp	gatz	crp	4	1	1	738	0.5704267000689971	0.6679225037400289
51	(51, 51)	51.0	51.0		('crp', 'sufs')	False												crp	sufs	crp	4	1	1	738	0.5704267000689971	0.6679225037400289
58	(58, 58)	58.0	58.0		('fur', 'yiao')	False												fur	yiao	crp	4	1	1	738	0.5704267000689971	0.6679225037400289
59	(59, 59)	59.0	59.0		('crp', 'metj')	False												crp	metj	crp	4	1	1	738	0.5704267000689971	0.6679225037400289
60	(60, 60)	60.0	60.0		('crp', 'gatc')	True	631.0	('crp', 'gatc')	0.0	[(0, 0.37829779859469936, 9.0940545293036185e-06), (10, -0.11259705717811737, 0.39169112880636336), (20, -0.17950368061964375, 0.18152309749210022), (30, 0.25153931559238607, 0.034341539291445428), (60, 0.63822351762363516, 6.4403608417978623e-05), (90, 0.76881546319379124, 0.00050064966510436626)]	['+']	crp	gatc	crp	1.0	gatc	1.0	crp	gatc	crp	4	1	1	738	0.5704267000689971	0.6679225037400289
64	(64, 64)	64.0	64.0		('fur', 'hema')	False												fur	hema	crp	4	1	1	738	0.5704267000689971	0.6679225037400289
65	(65, 65)	65.0	65.0		('fur', 'deob')	False												fur	deob	crp	4	1	1	738	0.5704267000689971	0.6679225037400289
68	(68, 68)	68.0	68.0		('fur', 'fepe')	True	1671.0	('fur', 'fepe')		[(0, 0.20646158549704849, 0.01843617537508151), (10, 0.21089429433370846, 0.10577782874067174), (20, 0.19765701287364826, 0.14053528616214639), (30, 0.2517359809628163, 0.034196394121958247), (60, -0.14688727693057807, 0.41466833361444944), (90, -0.06063569276617025, 0.82347912545881397)]	['-']	fur	fepe	fur	2.0	fepe	2.0	fur	fepe	crp	4	1	1	738	0.5704267000689971	0.6679225037400289
73	(73, 73)	73.0	73.0		('crp', 'gata')	True	629.0	('crp', 'gata')		[(0, 0.22100325557521402, 0.01151026185378726), (10, -0.25608136479606758, 0.048275244021545129), (20, -0.23227977117756063, 0.0820893640528403), (30, 0.24945373533250298, 0.035912689046762584), (60, 0.59812816906147193, 0.00023666110523310556), (90, 0.61134303938861911, 0.011862823143278465)]	['+']	crp	gata	crp	1.0	gata	1.0	crp	gata	crp	4	1	1	738	0.5704267000689971	0.6679225037400289
75	(75, 75)	75.0	75.0		('crp', 'ilvb')	True	694.0	('crp', 'ilvb')	0.0	[(0, 0.51830387581497472, 2.6833196601115976e-10), (10, 0.42591339351957047, 0.00069169070076299962), (20, 0.21663982297737899, 0.10552345681461602), (30, 0.28828213691041554, 0.014769063527490052), (60, 0.37704045947417342, 0.03054438979657214), (90, 0.79688617519419558, 0.00021929204661740739)]	['+']	crp	ilvb	crp	1.0	ilvb	1.0	crp	ilvb	crp	4	1	1	738	0.5704267000689971	0.6679225037400289
76	(76, 76)	76.0	76.0		('fur', 'hyfj')	False												fur	hyfj	crp	4	1	1	738	0.5704267000689971	0.6679225037400289
77	(77, 77)	77.0	77.0		('fur', 'citg')	False												fur	citg	crp	4	1	1	738	0.5704267000689971	0.6679225037400289
79	(79, 79)	79.0	79.0		('crp', 'foca')	True	606.0	('crp', 'foca')	0.0	[(0, 0.47167326096687573, 1.4741849411842368e-08), (10, 0.29743908425378102, 0.020999561430073088), (20, 0.22796864605008832, 0.088095125757051779), (30, 0.31687192429285821, 0.0070944411918329809), (60, -0.0014728306436398502, 0.9935096607446896), (90, 0.29383872775927289, 0.26932211360224922)]	['+']	crp	foca	crp	1.0	foca	1.0	crp	foca	crp	4	1	1	738	0.5704267000689971	0.6679225037400289
81	(81, 81)	81.0	81.0		('fur', 'aaeb')	False												fur	aaeb	crp	4	1	1	738	0.5704267000689971	0.6679225037400289
82	(82, 82)	82.0	82.0		('crp', 'ilvn')	True	695.0	('crp', 'ilvn')	0.0	[(0, 0.49337411983361662, 2.4618396366888563e-09), (10, 0.46253735134643403, 0.00019857518747848661), (20, 0.30855014693046973, 0.019533719546439683), (30, 0.27419460951067742, 0.020671319714384056), (60, 0.31685346702104422, 0.072396908365532447), (90, 0.76269018207277384, 0.00059065464212275745)]	['+']	crp	ilvn	crp	1.0	ilvn	1.0	crp	ilvn	crp	4	1	1	738	0.5704267000689971	0.6679225037400289
87	(87, 87)	87.0	87.0		('fur', 'puuc')	False												fur	puuc	crp	4	1	1	738	0.5704267000689971	0.6679225037400289
88	(88, 88)	88.0	88.0		('fur', 'uxur')	False												fur	uxur	crp	4	1	1	738	0.5704267000689971	0.6679225037400289
89	(89, 89)	89.0	89.0		('fur', 'idnt')	False												fur	idnt	crp	4	1	1	738	0.5704267000689971	0.6679225037400289
95	(95, 95)	95.0	95.0		('crp', 'gatb')	True	630.0	('crp', 'gatb')		[(0, 0.22718469265812405, 0.0093395588339901334), (10, -0.2494195921455814, 0.05462485628285061), (20, -0.26686668241460254, 0.044779793308106809), (30, 0.24179935816307671, 0.042201640579016916), (60, 0.62028090950200698, 0.00011787576297911787), (90, 0.64577858520860776, 0.0068882029816068552)]	['+']	crp	gatb	crp	1.0	gatb	1.0	crp	gatb	crp	4	1	1	738	0.5704267000689971	0.6679225037400289
98	(98, 98)	98.0	98.0		('fur', 'cada')	False												fur	cada	crp	4	1	1	738	0.5704267000689971	0.6679225037400289
105	(105, 105)	105.0	105.0		('crp', 'kate')	False												crp	kate	crp	4	1	1	738	0.5704267000689971	0.6679225037400289
109	(109, 109)	109.0	109.0		('fur', 'yjjz')	True	1747.0	('fur', 'yjjz')		[(0, 0.092033181210201487, 0.29768202352018286), (10, 0.29056003497416283, 0.024312558537494297), (20, 0.065618080262873801, 0.62770944476169688), (30, 0.024121574559039363, 0.8417360991696089), (60, 0.083378365743431423, 0.64457723976012093), (90, 0.30688353225246917, 0.24762909132165772)]	['-']	fur	yjjz	fur	2.0	yjjz	2.0	fur	yjjz	crp	4	1	1	738	0.5704267000689971	0.6679225037400289
110	(110, 110)	110.0	110.0		('fur', 'rhas')	False												fur	rhas	crp	4	1	1	738	0.5704267000689971	0.6679225037400289
113	(113, 113)	113.0	113.0		('crp', 'gaty')	True	633.0	('crp', 'gaty')	0.0	[(0, 0.5348646896210556, 5.5568525987108801e-11), (10, 0.1077509104680642, 0.41251985455827322), (20, -0.040192200334548886, 0.76658734785714833), (30, 0.3241468808141586, 0.0058207393118918016), (60, 0.59661124026270629, 0.00024776903271249233), (90, 0.58597542817864223, 0.017064548116334476)]	['+']	crp	gaty	crp	1.0	gaty	1.0	crp	gaty	crp	4	1	1	738	0.5704267000689971	0.6679225037400289
114	(114, 114)	114.0	114.0		('fur', 'puur')	False												fur	puur	crp	4	1	1	738	0.5704267000689971	0.6679225037400289
115	(115, 115)	115.0	115.0		('fur', 'glng')	False												fur	glng	crp	4	1	1	738	0.5704267000689971	0.6679225037400289
117	(117, 117)	117.0	117.0		('crp', 'csie')	True	556.0	('crp', 'csie')	10.0	[(0, 0.32048817114572581, 0.00020129717162869484), (10, 0.65868983163273609, 1.0597335546128476e-08), (20, 0.46643802523730526, 0.0002550958118536596), (30, 0.36647953408924844, 0.0016703433281894733), (60, 0.48085325390285433, 0.0046163138744796817), (90, 0.55825781653259299, 0.024612508245338324)]	['+']	crp	csie	crp	1.0	csie	1.0	crp	csie	crp	4	1	1	738	0.5704267000689971	0.6679225037400289
121	(121, 121)	121.0	121.0		('fur', 'rhaa')	False												fur	rhaa	crp	4	1	1	738	0.5704267000689971	0.6679225037400289
122	(122, 122)	122.0	122.0		('crp', 'acs')	True	504.0	('crp', 'acs')		[(0, 0.22797178308880706, 0.0090908667216120839), (10, 0.20996690207164626, 0.10735650371112521), (20, 0.2558711308008742, 0.054719016594536575), (30, 0.18984243004382598, 0.11280634442225629), (60, 0.63144093478677488, 8.129681873975224e-05), (90, 0.54465402801379825, 0.029145419354714958)]	['+']	crp	acs	crp	1.0	acs	1.0	crp	acs	crp	4	1	1	738	0.5704267000689971	0.6679225037400289
123	(123, 123)	123.0	123.0		('crp', 'nuob')	False												crp	nuob	crp	4	1	1	738	0.5704267000689971	0.6679225037400289
127	(127, 127)	127.0	127.0		('crp', 'fadb')	False												crp	fadb	crp	4	1	1	738	0.5704267000689971	0.6679225037400289
129	(129, 129)	129.0	129.0		('crp', 'dcuc')	False												crp	dcuc	crp	4	1	1	738	0.5704267000689971	0.6679225037400289
131	(131, 131)	131.0	131.0		('crp', 'agp')	True	510.0	('crp', 'agp')	0.0	[(0, 0.41075846746592704, 1.2091904850760154e-06), (10, 0.02907452573055749, 0.82546669951348739), (20, 0.091960731806738999, 0.49628261293598463), (30, 0.33781040812761332, 0.0039625061226459066), (60, 0.54889389578753356, 0.00094038218267564666), (90, 0.5667668292724336, 0.022065949752699432)]	['+']	crp	agp	crp	1.0	agp	1.0	crp	agp	crp	4	1	1	738	0.5704267000689971	0.6679225037400289
134	(134, 134)	134.0	134.0		('fur', 'gspj')	True	1702.0	('fur', 'gspj')		[(0, -0.089885104358207318, 0.30914865987459744), (10, -0.057874947915444473, 0.66049089365919511), (20, -0.054386495768503469, 0.68782402482208727), (30, -0.12607913447728691, 0.29478031349076217), (60, 0.0090817661033581604, 0.95999480916486546), (90, 0.14702512281228422, 0.58688007718189739)]	['-']	fur	gspj	fur	2.0	gspj	2.0	fur	gspj	crp	4	1	1	738	0.5704267000689971	0.6679225037400289
135	(135, 135)	135.0	135.0		('fur', 'ubig')	False												fur	ubig	crp	4	1	1	738	0.5704267000689971	0.6679225037400289
136	(136, 136)	136.0	136.0		('crp', 'aer')	True	506.0	('crp', 'aer')	0.0	[(0, 0.48593734151172513, 4.6105418782257362e-09), (10, 0.19569540899866356, 0.13400510370710925), (20, -0.23908980124246887, 0.07326535324399909), (30, 0.0201148460133041, 0.86776422693651056), (60, 0.14440627388881719, 0.42268002049961573), (90, -0.1059162756846701, 0.69624113169571455)]	['+']	crp	aer	crp	1.0	aer	1.0	crp	aer	crp	4	1	1	738	0.5704267000689971	0.6679225037400289
138	(138, 138)	138.0	138.0		('crp', 'mdh')	True	724.0	('crp', 'mdh')	0.0	[(0, 0.75715117675060406, 1.973058605365705e-25), (10, 0.39689171548559465, 0.0016913057756636628), (20, 0.38593845398262983, 0.0030266117924679916), (30, 0.50625223365143746, 6.6636494862708271e-06), (60, 0.43400162188791774, 0.01162049495910575), (90, 0.27352050385578947, 0.30533953955893472)]	['+']	crp	mdh	crp	1.0	mdh	1.0	crp	mdh	crp	4	1	1	738	0.5704267000689971	0.6679225037400289
139	(139, 139)	139.0	139.0		('crp', 'secb')	True	827.0	('crp', 'secb')	0.0	[(0, 0.55813052365990057, 5.2373882244848417e-12), (10, 0.24294768991120858, 0.061427210724970316), (20, 0.12047204083769497, 0.3720443367855204), (30, 0.21901536612739725, 0.066498615826795088), (60, 0.42520378545107113, 0.013633966085311516), (90, 0.26401013122885453, 0.32312547465154123)]	['+']	crp	secb	crp	1.0	secb	1.0	crp	secb	crp	4	1	1	738	0.5704267000689971	0.6679225037400289
143	(143, 143)	143.0	143.0		('crp', 'nuoc')	False												crp	nuoc	crp	4	1	1	738	0.5704267000689971	0.6679225037400289
144	(144, 144)	144.0	144.0		('fur', 'gspc')	True	1695.0	('fur', 'gspc')		[(0, 0.34829868180334012, 4.891232315261582e-05), (10, 0.29159951530054562, 0.023785309621508773), (20, 0.32905975257342945, 0.012442502563665187), (30, 0.43871799192616334, 0.00012969721170109604), (60, 0.064127325610419963, 0.72293090248322356), (90, 0.28471177318286933, 0.28516601244822681)]	['-']	fur	gspc	fur	2.0	gspc	2.0	fur	gspc	crp	4	1	1	738	0.5704267000689971	0.6679225037400289
149	(149, 149)	149.0	149.0		('crp', 'aspc')	False												crp	aspc	crp	4	1	1	738	0.5704267000689971	0.6679225037400289
155	(155, 155)	155.0	155.0		('crp', 'glgs')	True	643.0	('crp', 'glgs')		[(0, 0.3649009900588816, 1.9682390651200847e-05), (10, 0.49020513609858957, 7.0155753885149384e-05), (20, 0.49809095563911449, 8.0588846251439524e-05), (30, 0.43024696346932323, 0.00018045170625044052), (60, 0.39869349595499309, 0.021548600241999196), (90, 0.3725412586747428, 0.1553017811282176)]	['+']	crp	glgs	crp	1.0	glgs	1.0	crp	glgs	crp	4	1	1	738	0.5704267000689971	0.6679225037400289
156	(156, 156)	156.0	156.0		('fur', 'ppia')	False												fur	ppia	crp	4	1	1	738	0.5704267000689971	0.6679225037400289
158	(158, 158)	158.0	158.0		('crp', 'glcf')	False												crp	glcf	crp	4	1	1	738	0.5704267000689971	0.6679225037400289
160	(160, 160)	160.0	160.0		('crp', 'fada')	False												crp	fada	crp	4	1	1	738	0.5704267000689971	0.6679225037400289
162	(162, 162)	162.0	162.0		('crp', 'glcb')	False												crp	glcb	crp	4	1	1	738	0.5704267000689971	0.6679225037400289
168	(168, 168)	168.0	168.0		('fur', 'prmc')	False												fur	prmc	crp	4	1	1	738	0.5704267000689971	0.6679225037400289
169	(169, 169)	169.0	169.0		('crp', 'garp')	False												crp	garp	crp	4	1	1	738	0.5704267000689971	0.6679225037400289
173	(173, 173)	173.0	173.0		('crp', 'pck')	True	780.0	('crp', 'pck')	0.0	[(0, 0.71314866182029768, 1.7541200483225234e-21), (10, 0.47195612842244666, 0.00014073711832406432), (20, 0.27158543791782208, 0.040994692003820388), (30, 0.40466112721270892, 0.00046490803365003121), (60, 0.42872822287775536, 0.012794772481409762), (90, 0.35002669618993976, 0.18383308160526579)]	['+']	crp	pck	crp	1.0	pck	1.0	crp	pck	crp	4	1	1	738	0.5704267000689971	0.6679225037400289
175	(175, 175)	175.0	175.0		('crp', 'ansb')	True	515.0	('crp', 'ansb')		[(0, 0.12104987285353321, 0.17009414972455758), (10, -0.10488070700273681, 0.42515153337819345), (20, -0.16867632156392789, 0.2097421757554131), (30, 0.13803371540647044, 0.25098798804039857), (60, 0.2944976939844452, 0.096181238570977365), (90, 0.37566196934189128, 0.1515979897910705)]	['+']	crp	ansb	crp	1.0	ansb	1.0	crp	ansb	crp	4	1	1	738	0.5704267000689971	0.6679225037400289
176	(176, 176)	176.0	176.0		('crp', 'aspa')	True	528.0	('crp', 'aspa')	0.0	[(0, 0.60593857712239896, 2.1989694657614208e-14), (10, 0.46482244541961376, 0.00018283012624388639), (20, 0.1787599915470435, 0.18336890896586314), (30, 0.31742838365080595, 0.0069890257964775456), (60, 0.44128553340909377, 0.010148923077307305), (90, 0.44515761090629535, 0.084009377667674814)]	['+']	crp	aspa	crp	1.0	aspa	1.0	crp	aspa	crp	4	1	1	738	0.5704267000689971	0.6679225037400289
180	(180, 180)	180.0	180.0		('fur', 'gspe')	True	1697.0	('fur', 'gspe')		[(0, 0.21716999972176385, 0.013068404928837023), (10, 0.23562415981095622, 0.069931483708324083), (20, 0.33585742142339847, 0.010644585939255352), (30, 0.3217037963282055, 0.0062239584972379122), (60, -0.011778831855413986, 0.94812833375511174), (90, 0.30301628949875692, 0.25394326572004361)]	['-']	fur	gspe	fur	2.0	gspe	2.0	fur	gspe	crp	4	1	1	738	0.5704267000689971	0.6679225037400289
182	(182, 182)	182.0	182.0		('crp', 'ynfk')	True	910.0	('crp', 'ynfk')	0.0	[(0, 0.49096544326731584, 3.0215543626560721e-09), (10, 0.50150848851756091, 4.4671931723066389e-05), (20, 0.48450191880581506, 0.00013400143158594311), (30, 0.3976631759876868, 0.00059456439456667275), (60, 0.12003324964323579, 0.50581824812027198), (90, 0.43470325421277722, 0.092444566181765317)]	['+']	crp	ynfk	crp	1.0	ynfk	1.0	crp	ynfk	crp	4	1	1	738	0.5704267000689971	0.6679225037400289
186	(186, 186)	186.0	186.0		('crp', 'glcd')	False												crp	glcd	crp	4	1	1	738	0.5704267000689971	0.6679225037400289
187	(187, 187)	187.0	187.0		('fur', 'trxa')	False												fur	trxa	crp	4	1	1	738	0.5704267000689971	0.6679225037400289
190	(190, 190)	190.0	190.0		('fur', 'mtlr')	False												fur	mtlr	crp	4	1	1	738	0.5704267000689971	0.6679225037400289
192	(192, 192)	192.0	192.0		('fur', 'focb')	False												fur	focb	crp	4	1	1	738	0.5704267000689971	0.6679225037400289
195	(195, 195)	195.0	195.0		('crp', 'nuoa')	False												crp	nuoa	crp	4	1	1	738	0.5704267000689971	0.6679225037400289
197	(197, 197)	197.0	197.0		('fur', 'mtla')	False												fur	mtla	crp	4	1	1	738	0.5704267000689971	0.6679225037400289
201	(201, 201)	201.0	201.0		('arca', 'fiu')	False												arca	fiu	crp	4	1	1	738	0.5704267000689971	0.6679225037400289
203	(203, 203)	203.0	203.0		('crp', 'gspg')	False												crp	gspg	crp	4	1	1	738	0.5704267000689971	0.6679225037400289
207	(207, 207)	207.0	207.0		('fur', 'sera')	False												fur	sera	crp	4	1	1	738	0.5704267000689971	0.6679225037400289
208	(208, 208)	208.0	208.0		('crp', 'yjch')	True	908.0	('crp', 'yjch')		[(0, 0.19900193288445256, 0.023219174320678427), (10, -0.13723015719834164, 0.29575686254098715), (20, -0.23776933425102814, 0.074914599180653463), (30, 0.10331627383676997, 0.39122181692170588), (60, 0.61878685873048878, 0.00012375406518717937), (90, 0.51803870543873398, 0.039825334583086958)]	['+']	crp	yjch	crp	1.0	yjch	1.0	crp	yjch	crp	4	1	1	738	0.5704267000689971	0.6679225037400289
211	(211, 211)	211.0	211.0		('crp', 'yhfa')	True	902.0	('crp', 'yhfa')	0.0	[(0, 0.78964967451140855, 6.2169260317767019e-29), (10, 0.40233003153073843, 0.0014390155629382701), (20, 0.1487647976574849, 0.26940844159190097), (30, 0.40120907374320847, 0.00052524024483913568), (60, 0.098867187566778786, 0.58410828177083141), (90, -0.082775299239862862, 0.76054426935812502)]	['+']	crp	yhfa	crp	1.0	yhfa	1.0	crp	yhfa	crp	4	1	1	738	0.5704267000689971	0.6679225037400289
213	(213, 213)	213.0	213.0		('fur', 'fepa')	True	1667.0	('fur', 'fepa')		[(0, -0.05685028025384626, 0.52057946278410139), (10, 0.19639068964419573, 0.13260108826074932), (20, 0.17044125074156144, 0.20494322286723177), (30, 0.040818523897671426, 0.73537907492754329), (60, 0.15651503587395427, 0.3843983592449951), (90, 0.59771497889252645, 0.01447357154995371)]	['-']	fur	fepa	fur	2.0	fepa	2.0	fur	fepa	crp	4	1	1	738	0.5704267000689971	0.6679225037400289
215	(215, 215)	215.0	215.0		('crp', 'hybo')	False												crp	hybo	crp	4	1	1	738	0.5704267000689971	0.6679225037400289
216	(216, 216)	216.0	216.0		('crp', 'hyba')	False												crp	hyba	crp	4	1	1	738	0.5704267000689971	0.6679225037400289
217	(217, 217)	217.0	217.0		('crp', 'ampe')	True	514.0	('crp', 'ampe')	0.0	[(0, 0.52829006851287486, 1.0489205175599239e-10), (10, 0.25818603906981202, 0.046399557908668856), (20, 0.13683881575421614, 0.31010264341416521), (30, 0.19488183548701599, 0.10339502028229886), (60, 0.27180820866077321, 0.12597067356420402), (90, 0.062841125343473622, 0.81715796315058709)]	['-']	crp	ampe	crp	1.0	ampe	1.0	crp	ampe	crp	4	1	1	738	0.5704267000689971	0.6679225037400289
220	(220, 220)	220.0	220.0		('arca', 'rplw')	True	383.0	('arca', 'rplw')	0.0	[(0, -0.38334885919246481, 6.7365017460122837e-06), (10, -0.22025409945176774, 0.09083150150537235), (20, -0.20270195870594571, 0.13048081519395807), (30, -0.024632626453624022, 0.83842777774237764), (60, -0.23074970370463152, 0.19637002645652846), (90, -0.29583878603181529, 0.26592333615136821)]	['-']	arca	rplw	arca	21.0	rplw	21.0	arca	rplw	crp	4	1	1	738	0.5704267000689971	0.6679225037400289
221	(221, 221)	221.0	221.0		('fur', 'crr')	False												fur	crr	crp	4	1	1	738	0.5704267000689971	0.6679225037400289
222	(222, 222)	222.0	222.0		('fur', 'ascb')	False												fur	ascb	crp	4	1	1	738	0.5704267000689971	0.6679225037400289
226	(226, 226)	226.0	226.0		('fur', 'lpd')	True	1710.0	('fur', 'lpd')	0.0	[(0, 0.37700783197802279, 9.8105781007175931e-06), (10, 0.44679950325880052, 0.00034538014842329926), (20, 0.39797482575989807, 0.0021708679769515513), (30, 0.32418153000981076, 0.0058151902965132007), (60, 0.15959976027987299, 0.37497911184489996), (90, -0.16611941079972467, 0.53863844515137216)]	['+-']	fur	lpd	fur	2.0	lpd	2.0	fur	lpd	crp	4	1	1	738	0.5704267000689971	0.6679225037400289
230	(230, 230)	230.0	230.0		('crp', 'sufa')	False												crp	sufa	crp	4	1	1	738	0.5704267000689971	0.6679225037400289
234	(234, 234)	234.0	234.0		('crp', 'amtb')	False												crp	amtb	crp	4	1	1	738	0.5704267000689971	0.6679225037400289
235	(235, 235)	235.0	235.0		('fur', 'mhpb')	False												fur	mhpb	crp	4	1	1	738	0.5704267000689971	0.6679225037400289
239	(239, 239)	239.0	239.0		('arca', 'xylg')	False												arca	xylg	crp	4	1	1	738	0.5704267000689971	0.6679225037400289
240	(240, 240)	240.0	240.0		('fur', 'mhpa')	False												fur	mhpa	crp	4	1	1	738	0.5704267000689971	0.6679225037400289
242	(242, 242)	242.0	242.0		('crp', 'gspo')	False												crp	gspo	crp	4	1	1	738	0.5704267000689971	0.6679225037400289
