Dionesus-rank	RandomForest-rank	Lasso-rank	range	mean-rank	median-rank	sd-rank	regulator-target	tp	index	Edge	Lag	Lag_list	Sign	parent	child	name_x	parent_cluster	name_y	child_cluster	Source	Target	moduleID	window_size	min_lag	max_lag	total_edges	pr	roc
4	3	15	(3, 15)	7.333333333333333	4.0	6.658328118479393	('fliz', 'flu')	False												fliz	flu	oxyr	5	0	0	51	0.31078086527156684	0.369281045751634
0	40	0	(0, 40)	13.333333333333334	0.0	23.094010767585033	('fliz', 'csgc')	True	1623.0	('fliz', 'csgc')	60.0	[(0, 0.32576391221068418, 0.00015550390733391704), (10, 0.095767906597467339, 0.46668356222949348), (20, 0.019622734453966489, 0.88480552420870107), (30, 0.54512139213368893, 8.8634434993070544e-07), (60, 0.76492247357229848, 2.1789929481004267e-07), (90, 0.69900578274347502, 0.002586821154197044)]	['-']	fliz	csgc	fliz	28.0	csgc	28.0	fliz	csgc	oxyr	5	0	0	51	0.31078086527156684	0.369281045751634
21	11	11	(11, 21)	14.333333333333334	11.0	5.773502691896257	('fliz', 'sufe')	False												fliz	sufe	oxyr	5	0	0	51	0.31078086527156684	0.369281045751634
14	25	5	(5, 25)	14.666666666666666	14.0	10.016652800877813	('fliz', 'katg')	False												fliz	katg	oxyr	5	0	0	51	0.31078086527156684	0.369281045751634
41	1	4	(1, 41)	15.333333333333334	4.0	22.27853974867593	('fur', 'oxyr')	False												fur	oxyr	oxyr	5	0	0	51	0.31078086527156684	0.369281045751634
31	9	9	(9, 31)	16.333333333333332	9.0	12.701705922171767	('fliz', 'isrc')	False												fliz	isrc	oxyr	5	0	0	51	0.31078086527156684	0.369281045751634
19	32	14	(14, 32)	21.666666666666668	19.0	9.29157324317757	('fliz', 'trxc')	False												fliz	trxc	oxyr	5	0	0	51	0.31078086527156684	0.369281045751634
29	20	22	(20, 29)	23.666666666666668	22.0	4.725815626252609	('fliz', 'ahpf')	False												fliz	ahpf	oxyr	5	0	0	51	0.31078086527156684	0.369281045751634
27	12	34	(12, 34)	24.333333333333332	27.0	11.239810200058244	('fur', 'csga')	False												fur	csga	oxyr	5	0	0	51	0.31078086527156684	0.369281045751634
17	49	8	(8, 49)	24.666666666666668	17.0	21.548395145191982	('fur', 'dps')	False												fur	dps	oxyr	5	0	0	51	0.31078086527156684	0.369281045751634
