baseline_aupr	baseline_auroc	cluster_id	lagged_edges	lagged_edges2	nan_edges	percent_lagged	percent_lagged2	swing_aupr	swing_aupr2	swing_aupr3	swing_auroc	swing_auroc2	swing_auroc3	total_edges
0.044816791602406765	0.3598385284346296	0.0	42.0	23.0	66.0	0.15441176470588236	0.08455882352941177	0.039897161396559105	0.046734062687692667	0.04513915581534072	0.33116938635919296	0.3607130642954861	0.3670412350986908	272.0
0.044271262138461526	0.5243651421042685	1.0	6.0	6.0	28.0	0.037267080745341616	0.037267080745341616	0.04420528384197124	0.039885676463076905	0.03860473272662303	0.5235128929041837	0.49646226237529983	0.49965894974589947	161.0
0.03988701990838188	0.4893992434080539	2.0	22.0	15.0	48.0	0.11055276381909548	0.07537688442211055	0.04584838747864226	0.0359037762029262	0.03852446301158328	0.522163540259637	0.4674420069231203	0.4781795754919756	199.0
0.07769353766468484	0.48176402208660235	3.0	5.0	3.0	36.0	0.02252252252252252	0.013513513513513514	0.07896518582342175	0.07880833439925344	0.07758803030990925	0.48061833545704474	0.4953520518036632	0.4938617277326953	222.0
0.033165965564474424	0.4852798794397208	4.0	20.0	16.0	51.0	0.10526315789473684	0.08421052631578947	0.03176554399160995	0.03239079306223772	0.029597229953370933	0.45879997109856674	0.46575592737482463	0.4403226638866222	190.0
0.04308428947025892	0.4297261977705927	5.0	21.0	13.0	45.0	0.1099476439790576	0.06806282722513089	0.04278126703161731	0.04894222943786619	0.036397122504271864	0.4289391139162735	0.46174257708523353	0.39390557982674207	191.0
0.029634683540548698	0.29003440153722115	6.0	42.0	37.0	50.0	0.19004524886877827	0.167420814479638	0.03803769931842083	0.030284236437379066	0.026388805809172834	0.3243933242422362	0.2932363013698627	0.2740229653505232	221.0
0.04807289293891196	0.4828114053785869	7.0	31.0	20.0	105.0	0.06666666666666667	0.043010752688172046	0.04288358793640049	0.04432764654684114	0.0474667085946708	0.4539808381262962	0.4616797429127844	0.4800956847141287	465.0
0.11117202016828515	0.4634625126646398	8.0	9.0	3.0	13.0	0.10714285714285714	0.03571428571428571	0.11730764322583516	0.10873707257909393	0.11570552006968446	0.48178402566700457	0.4479905437352239	0.469309354947652	84.0
0.058538614457928385	0.47289425746009506	9.0	18.0	6.0	116.0	0.04090909090909091	0.013636363636363636	0.06183593376137906	0.06359361532590228	0.053630306325472235	0.4822421495489273	0.4698129915567879	0.44601585993523174	440.0
0.008510198099833798	0.18285627897601311	10.0	9.0	8.0	22.0	0.08181818181818182	0.07272727272727272	0.009241190667205862	0.008049172676388931	0.007891496203135362	0.19795404152388585	0.17276254787341191	0.17382584156420028	110.0
0.0985158852620912	0.5161012817939382	11.0	8.0	6.0	56.0	0.046511627906976744	0.03488372093023256	0.10341651995863924	0.09942419995986682	0.09431473020474204	0.5005520029822512	0.5137857368164486	0.4930533650675318	172.0
0.05920126991878581	0.4826861726840032	12.0	14.0	6.0	59.0	0.06930693069306931	0.0297029702970297	0.06524752184509564	0.059652647119725004	0.058254413229352445	0.5019564521624186	0.484344941272022	0.4742426275995695	202.0
0.1397052160324566	0.5683861068489304	13.0	26.0	18.0	42.0	0.12149532710280374	0.08411214953271028	0.14664125459599406	0.1369268888486812	0.13447802822028637	0.5660092063049225	0.5254177709582928	0.5053703445389877	214.0
0.04122299684447463	0.48884468936656283	14.0	47.0	26.0	32.0	0.22169811320754718	0.12264150943396226	0.042761518967492355	0.04580631133150238	0.041065419375898866	0.4781293464553196	0.5116297458730222	0.4952566613546171	212.0
0.06920287783779099	0.4273498607980918	15.0	12.0	9.0	10.0	0.21052631578947367	0.15789473684210525	0.07068085991855896	0.05427379726522031	0.05505925831904345	0.44062928101109083	0.4429051217464304	0.4556542489725563	57.0
0.0275983001542358	0.3599345892203054	16.0	13.0	8.0	24.0	0.06666666666666667	0.041025641025641026	0.031425775180083666	0.029987408804207607	0.031037220749564408	0.40399267399267935	0.40381083202511925	0.4045944531658825	195.0
0.039208034063384974	0.4311272197673058	17.0	8.0	2.0	18.0	0.08080808080808081	0.020202020202020204	0.03789542307966354	0.041319071150181505	0.04223539916006212	0.40896126750850853	0.4427728955309503	0.4432914618605497	99.0
0.07120151286825102	0.5131120527306994	18.0	19.0	9.0	40.0	0.1357142857142857	0.06428571428571428	0.056806653949447776	0.058092814696555965	0.07859024136343448	0.505152004304546	0.4546172988969606	0.49917608286252446	140.0
0.0387498208259253	0.4760230829420911	19.0	17.0	9.0	34.0	0.11333333333333333	0.06	0.039257411927760055	0.04014484611936101	0.036774649866368955	0.48182511737088735	0.4575449921752699	0.4551017214397472	150.0
0.056487084376598044	0.492919351767403	21.0	7.0	5.0	19.0	0.061946902654867256	0.04424778761061947	0.06086303444783784	0.06413454183472275	0.061488616186164996	0.49536976718547915	0.5134196574429488	0.5215325870173082	113.0
0.0804571732537522	0.5145170715418634	22.0	26.0	21.0	26.0	0.21487603305785125	0.17355371900826447	0.06104098691897505	0.07710290351823915	0.05972957085956249	0.42548348498761757	0.5150290786654437	0.4343044772796842	121.0
0.01693829590590913	0.28586642962565206	23.0	10.0	10.0	43.0	0.038910505836575876	0.038910505836575876	0.015830377263713523	0.01654077031946556	0.018027581469157866	0.26645226754327106	0.27715181805983735	0.286351133771638	257.0
0.06705079532079318	0.4309732417712528	24.0	4.0	1.0	5.0	0.0975609756097561	0.024390243902439025	0.08289892799315982	0.06052542796280055	0.05415938281204421	0.5044991712053037	0.3814823585129062	0.35644091877811973	41.0
0.045998019497592114	0.4983104605746094	25.0	4.0	2.0	21.0	0.04395604395604396	0.02197802197802198	0.04896710818413667	0.03954331108425311	0.053396048004126076	0.5164667051459495	0.5020593888518413	0.5279208298076206	91.0
0.04636183726436927	0.43804299854990386	26.0	34.0	24.0	69.0	0.10932475884244373	0.07717041800643087	0.04432814270995131	0.04475024610732422	0.044156776971243906	0.43612692080632315	0.4307489496821852	0.43864882989150467	311.0
0.036993613562875595	0.2870354453879742	27.0	1.0	0.0	12.0	0.01694915254237288	0.0	0.04151055733890549	0.04186216851438571	0.03272686124067801	0.32447485130814424	0.29738371093615695	0.25832846288720035	59.0
0.05309632958370007	0.4924451357726519	28.0	7.0	3.0	17.0	0.06422018348623854	0.027522935779816515	0.04364800464636641	0.04871090157259002	0.052305294152499855	0.4089757824772167	0.4596314925014206	0.48296893628125737	109.0
0.014995631905029134	0.23288515406162477	29.0	7.0	6.0	16.0	0.1111111111111111	0.09523809523809523	0.01716290346337304	0.01256282446096686	0.019658468942464483	0.24845938375350185	0.19682539682539665	0.2507376283846868	63.0
0.019248048929601386	0.36769120334115446	31.0	6.0	3.0	23.0	0.041666666666666664	0.020833333333333332	0.019148794985288767	0.018029652225352775	0.018718381324282465	0.36082107949765363	0.35037450332084996	0.3520875025377643	144.0
0.07055031270462739	0.521428204469559	34.0	11.0	5.0	11.0	0.12941176470588237	0.058823529411764705	0.07099828140769242	0.08141362305885397	0.07849609931391939	0.5036835345491909	0.5162702286154637	0.5100231184176713	85.0
