baseline_aupr	baseline_auroc	cluster_id	lagged_edges	lagged_edges2	nan_edges	percent_lagged	percent_lagged2	swing_aupr	swing_aupr2	swing_aupr3	swing_auroc	swing_auroc2	swing_auroc3	total_edges
0.1126472852675669	0.43219834710743843	0.0	8.0	5.0	92.0	0.064	0.04	0.10898790468902103	0.12596142619490525	0.13474661734260696	0.43068713105076756	0.4857804014167657	0.5147674144037784	125.0
0.03345388910702767	0.5556882366383499	1.0	138.0	47.0	290.0	0.25461254612546125	0.08671586715867159	0.03324437462057586	0.02605917794959594	0.02580054512270744	0.5601794223045686	0.5015243088081672	0.4913330675939664	542.0
0.1601569689095415	0.5300592663160579	2.0	14.0	11.0	158.0	0.07253886010362694	0.05699481865284974	0.12052412101446992	0.11162713940893369	0.10941436500956288	0.5222953465086669	0.5118840467001703	0.5164302818795424	193.0
0.19065535798012487	0.5115986804210082	3.0	24.0	21.0	80.0	0.21238938053097345	0.18584070796460178	0.1901925527558576	0.17683579922037573	0.17403070497356973	0.528617060271247	0.46131154980712447	0.5049309664694274	113.0
0.5492997649177821	0.5435897435897437	4.0	4.0	2.0	4.0	0.3076923076923077	0.15384615384615385	0.611539772936094	0.5291270192480366	0.47431028194709	0.6820512820512821	0.5692307692307692	0.4666666666666667	13.0
0.07683613052503017	0.6237729628176364	6.0	87.0	76.0	185.0	0.2909698996655518	0.25418060200668896	0.14615371604810368	0.07561167692446238	0.07216261726881719	0.7284888399314715	0.5272811982685879	0.5504355659884038	299.0
0.1988003130993253	0.5714518317503386	7.0	5.0	4.0	30.0	0.09090909090909091	0.07272727272727272	0.1685943797922636	0.16376773270992956	0.1251221238101592	0.5655902306648577	0.524450474898236	0.4094979647218448	55.0
0.18621400343488678	0.5114765330592668	8.0	11.0	4.0	74.0	0.08333333333333333	0.030303030303030304	0.16425272358337747	0.14699405711984173	0.14189814492885117	0.5227350587062818	0.5412656887477029	0.5340403002273494	132.0
0.15780073678262482	0.6127341964965745	9.0	8.0	7.0	46.0	0.12307692307692308	0.1076923076923077	0.15396696996671785	0.15091937654710316	0.13586015258891748	0.6042345773038832	0.5896420411271899	0.5627418126428019	65.0
0.06626566092811599	0.4996313971986176	10.0	2.0	2.0	44.0	0.028169014084507043	0.028169014084507043	0.06742813552289544	0.08157912192527235	0.06155718851808288	0.48932345219156914	0.5503304491780804	0.4903710601533902	71.0
0.08658946882424227	0.5121909858305689	11.0	29.0	21.0	66.0	0.23387096774193547	0.1693548387096774	0.09079144427134278	0.0866398269226026	0.07344185435995225	0.5507612300271322	0.4919072203798606	0.500475768766959	124.0
0.07254772065214357	0.41230579799369815	14.0	8.0	6.0	76.0	0.07547169811320754	0.05660377358490566	0.07441570209779341	0.07869597932975725	0.08271398760948288	0.4203183283236162	0.4482127983196324	0.47508419947126346	106.0
0.13181561717465412	0.5430544961437415	15.0	6.0	4.0	59.0	0.07894736842105263	0.05263157894736842	0.13675558351009875	0.1374248239898639	0.10645488732417711	0.5487541317060773	0.5294728366810757	0.5091745063140934	76.0
0.6279345683494842	0.5892857142857143	16.0	4.0	0.0	9.0	0.2857142857142857	0.0	0.8494534235605664	0.7118200723118349	0.6381482138309869	0.8839285714285714	0.6785714285714286	0.6071428571428572	14.0
0.6177592271118829	0.6216748768472906	18.0	7.0	3.0	8.0	0.2413793103448276	0.10344827586206896	0.744077005906083	0.6686034859763906	0.6245458193397172	0.7556650246305419	0.716256157635468	0.6926108374384236	29.0
0.5970716459416421	0.5847808105872623	19.0	6.0	2.0	33.0	0.15384615384615385	0.05128205128205128	0.7386910604328156	0.5056424331187993	0.5507633522309495	0.704714640198511	0.45822994210090984	0.4813895781637717	39.0
