baseline_aupr	baseline_auroc	cluster_id	lagged_edges	lagged_edges2	nan_edges	percent_lagged	percent_lagged2	swing_aupr	swing_aupr2	swing_aupr3	swing_auroc	swing_auroc2	swing_auroc3	total_edges
0.10864116949740578	0.4399149940968122	0.0	8.0	5.0	92.0	0.064	0.04	0.10926721092850573	0.11207473012232552	0.12175886782367507	0.44759386068477003	0.447064935064935	0.4792443919716658	125.0
0.03450786719166127	0.5613734627153928	1.0	138.0	47.0	290.0	0.25461254612546125	0.08671586715867159	0.0313883023449209	0.028239563566064416	0.024956306100176497	0.5525124965092663	0.5100301717199237	0.4990764634320499	542.0
0.13320470650014532	0.5255324733398787	2.0	14.0	11.0	158.0	0.07253886010362694	0.05699481865284974	0.1203688505886234	0.11586830981171198	0.09874258931683358	0.5199687628602073	0.5164173204107502	0.4811102794168632	193.0
0.18950195110391596	0.4944057530851273	3.0	24.0	21.0	80.0	0.21238938053097345	0.18584070796460178	0.20038961867933902	0.15956651793699644	0.17717415008976836	0.5349356792515403	0.44378698224852053	0.4716796704543468	113.0
0.5392235391183121	0.558974358974359	4.0	4.0	2.0	4.0	0.3076923076923077	0.15384615384615385	0.6199902978085154	0.5222210958975664	0.46915675984756866	0.7076923076923076	0.5846153846153846	0.5128205128205128	13.0
0.08117862149648807	0.6351065430759292	6.0	87.0	76.0	185.0	0.2909698996655518	0.25418060200668896	0.1356222026581364	0.07107541777480861	0.08326372785843265	0.7214741556850363	0.5416067392644324	0.5728223590311646	299.0
0.20067532966147247	0.584586160108548	7.0	5.0	4.0	30.0	0.09090909090909091	0.07272727272727272	0.18056893238262445	0.18038343452743966	0.13043361545160895	0.5932157394843958	0.5386702849389416	0.4448303934871095	55.0
0.20825411278766684	0.5359712230215811	8.0	11.0	4.0	74.0	0.08333333333333333	0.030303030303030304	0.1589932671707734	0.15796485327698295	0.14296168470454457	0.5042589305179244	0.5805070229530672	0.5473776822697677	132.0
0.1461329774853078	0.5957654226961175	9.0	8.0	7.0	46.0	0.12307692307692308	0.1076923076923077	0.15030172644881348	0.14601972078435815	0.10891320120422314	0.5811728865194212	0.5815993907083012	0.5108910891089118	65.0
0.11698057073212706	0.5775811896170395	10.0	2.0	2.0	44.0	0.028169014084507043	0.028169014084507043	0.07411042942033377	0.08151490349200777	0.0652615928006275	0.5470453575447175	0.5195618153364634	0.5052445065249156	71.0
0.0794233129817106	0.5104339388001198	11.0	29.0	21.0	66.0	0.23387096774193547	0.1693548387096774	0.0893471740110149	0.11074777954231302	0.07587013353808691	0.54765224600543	0.5626837126921937	0.49282107325896723	124.0
0.07243118143670506	0.39867091587295894	14.0	8.0	6.0	76.0	0.07547169811320754	0.05660377358490566	0.07417675570572516	0.07906975854503036	0.07742645756643073	0.42504436316227856	0.4565150472603485	0.4462934125230862	106.0
0.12497468555093726	0.5298966014068998	15.0	6.0	4.0	59.0	0.07894736842105263	0.05263157894736842	0.1281543798566625	0.11150996996733543	0.10306963288974172	0.5617848970251724	0.49904652936689553	0.4829434697855764	76.0
0.6134249316828926	0.5535714285714286	16.0	4.0	0.0	9.0	0.2857142857142857	0.0	0.8439936240107624	0.6305311856063736	0.7774321125824886	0.8482142857142858	0.5892857142857143	0.7321428571428572	14.0
0.5837721915995087	0.6029556650246306	18.0	7.0	3.0	8.0	0.2413793103448276	0.10344827586206896	0.769054773928335	0.6553856185091416	0.7056496783175645	0.7753694581280791	0.6975369458128082	0.7310344827586208	29.0
0.5799077707448314	0.5839536807278743	19.0	6.0	2.0	33.0	0.15384615384615385	0.05128205128205128	0.737433800462018	0.5209521181852208	0.5035404274202272	0.6807278742762614	0.45326716294458236	0.4549214226633581	39.0
0.27925455008017924	0.4460511679644048	20.0	4.0	3.0	15.0	0.13793103448275862	0.10344827586206896	0.31967651961762866	0.2663643645669516	0.2704293829022547	0.5244716351501668	0.439933259176863	0.44438264738598426	29.0
0.08017153510658982	0.4609085539980645	21.0	17.0	13.0	146.0	0.08374384236453201	0.06403940886699508	0.0669792079739398	0.08166693770966851	0.0848552706061094	0.40057423337853054	0.4723180138072603	0.47986533386716046	203.0
0.17849344878661555	0.5415931804820695	22.0	3.0	1.0	29.0	0.08333333333333333	0.027777777777777776	0.17199915814981823	0.17925496065148885	0.20159453572647285	0.5805408583186368	0.5473251028806589	0.6031746031746037	36.0
