baseline_aupr	baseline_auroc	cluster_id	lagged_edges	lagged_edges2	nan_edges	percent_lagged	percent_lagged2	swing_aupr	swing_aupr2	swing_aupr3	swing_auroc	swing_auroc2	swing_auroc3	total_edges
0.11122474237153744	0.4400755608028334	0.0	8.0	5.0	92.0	0.064	0.04	0.11230761559235719	0.10830387329340013	0.11157325607346225	0.44213459268004746	0.4395938606847701	0.4535537190082639	125.0
0.039104420669080736	0.567300337701003	1.0	138.0	47.0	290.0	0.25461254612546125	0.08671586715867159	0.03015044175383208	0.02430472320359609	0.027413996308920725	0.5406974282302789	0.46827243631948573	0.5101754290675117	542.0
0.1521371518566935	0.5556938112226875	2.0	14.0	11.0	158.0	0.07253886010362694	0.05699481865284974	0.1138858669995495	0.11839998102035994	0.09854906109118089	0.5240872695693878	0.5383060008360153	0.4667457316263081	193.0
0.18508670537120636	0.4904086156638911	3.0	24.0	21.0	80.0	0.21238938053097345	0.18584070796460178	0.1895989591116954	0.18000339673039262	0.17315997346225404	0.5293152502138205	0.495575221238938	0.46928836990103145	113.0
0.4824606175978655	0.47692307692307695	4.0	4.0	2.0	4.0	0.3076923076923077	0.15384615384615385	0.6852019058380693	0.4946146350607299	0.5757510313834542	0.7230769230769231	0.6	0.676923076923077	13.0
0.0823208116091122	0.6303547267001192	6.0	87.0	76.0	185.0	0.2909698996655518	0.25418060200668896	0.14415031163524764	0.07240141131440081	0.0723857172817333	0.734911179171995	0.5275904270999927	0.5466526666176522	299.0
0.1716966033785559	0.5494708276797826	7.0	5.0	4.0	30.0	0.09090909090909091	0.07272727272727272	0.1677003137193024	0.12203456204802951	0.12435278660647468	0.5657530529172322	0.4420624151967434	0.4070556309362278	55.0
0.18957769173544273	0.5166619950792614	8.0	11.0	4.0	74.0	0.08333333333333333	0.030303030303030304	0.17457739289544205	0.14649178190399662	0.13819842165443796	0.5265969042947465	0.5586517798748015	0.5557476097044453	132.0
0.16653696434395449	0.6205635948210231	9.0	8.0	7.0	46.0	0.12307692307692308	0.1076923076923077	0.15392747102128593	0.1413222812153858	0.11759909284281077	0.5791317593297778	0.6007006854531604	0.4913023610053321	65.0
0.10060380987250146	0.5335169880624429	10.0	2.0	2.0	44.0	0.028169014084507043	0.028169014084507043	0.06979407312992356	0.0810637893811919	0.062317694597533446	0.5563444948848268	0.5376686196148421	0.5282401479584563	71.0
0.08965233825528462	0.5288476032559541	11.0	29.0	21.0	66.0	0.23387096774193547	0.1693548387096774	0.08832775470014302	0.10040247443463682	0.07645626394105373	0.5460082529394037	0.5183995327102819	0.5140375339161883	124.0
0.06836386945193633	0.38030094520696694	14.0	8.0	6.0	76.0	0.07547169811320754	0.05660377358490566	0.0778058416122232	0.08282244783940579	0.07694438935435739	0.4210969470901371	0.4858852714301242	0.4338717270850686	106.0
0.13998072027895442	0.5416772607848118	15.0	6.0	4.0	59.0	0.07894736842105263	0.05263157894736842	0.1375084998849181	0.11661678811204723	0.1041598287749309	0.5630350029663532	0.539812695991188	0.48792270531401016	76.0
0.681293391482467	0.7053571428571428	16.0	4.0	0.0	9.0	0.2857142857142857	0.0	0.8538702881471567	0.6638381508903402	0.6981487966920299	0.8571428571428572	0.5178571428571429	0.6607142857142857	14.0
0.5612771308694171	0.6167487684729064	18.0	7.0	3.0	8.0	0.2413793103448276	0.10344827586206896	0.7881251578205895	0.7159957363279315	0.6706502188304032	0.7921182266009853	0.7536945812807884	0.7201970443349757	29.0
0.6075472501571497	0.5649296939619519	19.0	6.0	2.0	33.0	0.15384615384615385	0.05128205128205128	0.7973323041456404	0.5136474946840554	0.5478846794846559	0.7593052109181139	0.4598842018196857	0.5144747725392886	39.0
0.28945211181558667	0.4532814238042268	20.0	4.0	3.0	15.0	0.13793103448275862	0.10344827586206896	0.34213720829132044	0.31895972294893465	0.2962215486073605	0.5778642936596216	0.5127919911012238	0.5094549499443823	29.0
0.07303484468402778	0.46265160446910775	21.0	17.0	13.0	146.0	0.08374384236453201	0.06403940886699508	0.06993800930403696	0.07416714213788109	0.0823209703446035	0.40049902561709044	0.4510828811651006	0.4900360776055597	203.0
0.20282692013123887	0.576425631981188	22.0	3.0	1.0	29.0	0.08333333333333333	0.027777777777777776	0.17231549239971614	0.18427026565296686	0.15683798733743262	0.5637860082304531	0.5646678424456206	0.5210170487948268	36.0
0.22081131670998658	0.3802672147995888	23.0	2.0	2.0	47.0	0.03571428571428571	0.03571428571428571	0.26796267004306773	0.2831093724119842	0.27605756058272596	0.517600205549846	0.47893114080164445	0.4721223021582735	56.0
0.41404321007769684	0.5277777777777779	25.0	8.0	2.0	4.0	0.4444444444444444	0.1111111111111111	0.4858504166887978	0.4628074032141977	0.42214383470010025	0.6196581196581197	0.6217948717948718	0.5235042735042735	18.0
0.13737308921381453	0.6368723098995697	27.0	8.0	3.0	63.0	0.0784313725490196	0.029411764705882353	0.11798760057174626	0.12037485473303143	0.08207518427369415	0.595640044635742	0.6195361071257787	0.541080822572931	102.0
0.07600041489552267	0.5154752213103362	28.0	15.0	7.0	93.0	0.10638297872340426	0.04964539007092199	0.07337201976738277	0.06904462011949757	0.07319918010835005	0.5403272532582291	0.48847059341239835	0.5051706308169617	141.0
0.12109637423038375	0.4549411162314389	30.0	3.0	1.0	27.0	0.08333333333333333	0.027777777777777776	0.15632126535735913	0.1461166420347712	0.13673450231366	0.5533794162826415	0.5230414746543773	0.5043522785458268	36.0
0.771857843011689	0.07692307692307693	31.0	3.0	1.0	1.0	0.23076923076923078	0.07692307692307693	0.9173710904480136	0.8263450224988685	0.8039091250629711	0.9230769230769231	0.23076923076923078	0.15384615384615385	13.0
0.48248016557140416	0.4433333333333333	32.0	1.0	1.0	19.0	0.03333333333333333	0.03333333333333333	0.5211585524995862	0.5485055693684514	0.5601588147491369	0.5122222222222222	0.5422222222222224	0.5477777777777778	30.0
