baseline_aupr	baseline_auroc	cluster_id	lagged_edges	lagged_edges2	nan_edges	percent_lagged	percent_lagged2	swing_aupr	swing_aupr2	swing_aupr3	swing_auroc	swing_auroc2	swing_auroc3	total_edges
0.11166394340238013	0.45268476977567906	0.0	8.0	5.0	92.0	0.064	0.04	0.11095778437934725	0.11877046037219363	0.12090154741934114	0.45432821723730826	0.4601180637544278	0.48427863046044844	125.0
0.03448592030342846	0.5572455990865256	1.0	138.0	47.0	290.0	0.25461254612546125	0.08671586715867159	0.03382916735043924	0.026677500052846078	0.026548677941732365	0.5631173548940788	0.5095873422782946	0.5108310524832723	542.0
0.1402913079614949	0.5455093371180825	2.0	14.0	11.0	158.0	0.07253886010362694	0.05699481865284974	0.11643170868701665	0.11537613850870516	0.107304445763579	0.5237146273415694	0.4835826795892509	0.5107888025871088	193.0
0.18368274796062306	0.477177916252116	3.0	24.0	21.0	80.0	0.21238938053097345	0.18584070796460178	0.18288945896570744	0.17628727619124035	0.1585905796264003	0.5142518022027888	0.4889947810301785	0.4542249218899998	113.0
0.5149114114319987	0.5487179487179488	4.0	4.0	2.0	4.0	0.3076923076923077	0.15384615384615385	0.6318410112350439	0.5221265379919225	0.5047094790843302	0.7025641025641025	0.5846153846153846	0.5794871794871795	13.0
0.08288187273028157	0.6322850017832246	6.0	87.0	76.0	185.0	0.2909698996655518	0.25418060200668896	0.13558982324519103	0.07287702570142923	0.08238597662176995	0.7270457720516206	0.5265589771534878	0.5533223889232814	299.0
0.19044344678842948	0.5872455902306637	7.0	5.0	4.0	30.0	0.09090909090909091	0.07272727272727272	0.1886613756789196	0.1341707335326086	0.12211946383509123	0.5962008141112619	0.48656716417910484	0.40819538670284927	55.0
0.2066690027781788	0.5067660157588211	8.0	11.0	4.0	74.0	0.08333333333333333	0.030303030303030304	0.18880807748505066	0.14720086436114826	0.14816993131548759	0.5311517020150114	0.5487558005543622	0.5842598648354036	132.0
0.14867053764615745	0.613739527798935	9.0	8.0	7.0	46.0	0.12307692307692308	0.1076923076923077	0.15860908148965647	0.16322514637774918	0.11451733822581325	0.6014623000761604	0.5710281797410504	0.4892003046458491	65.0
0.08687183253923951	0.5600563897618938	10.0	2.0	2.0	44.0	0.028169014084507043	0.028169014084507043	0.07314313801000613	0.07464435254983505	0.05894011373910724	0.5464892199847357	0.5168328612630777	0.4793776432700892	71.0
0.0805000064116032	0.5215744648779018	11.0	29.0	21.0	66.0	0.23387096774193547	0.1693548387096774	0.08905871897607053	0.07042207230922577	0.0739316030572608	0.5529940458245398	0.48058769219174136	0.4926185182393726	124.0
0.0708905150533822	0.4004726034838657	14.0	8.0	6.0	76.0	0.07547169811320754	0.05660377358490566	0.07130910398104506	0.07689867494726499	0.08321708394287318	0.39664288559736355	0.4342429290551553	0.4551117227392889	106.0
0.12296669794712588	0.5165692007797265	15.0	6.0	4.0	59.0	0.07894736842105263	0.05263157894736842	0.11782521620595984	0.12708538200981465	0.10916089577624233	0.5182642596830244	0.5278625307229436	0.5140689888973642	76.0
0.6111809151338121	0.5625	16.0	4.0	0.0	9.0	0.2857142857142857	0.0	0.8027639498628552	0.6420614157207478	0.790130118419592	0.7589285714285714	0.5267857142857143	0.7678571428571429	14.0
