baseline_aupr	baseline_auroc	cluster_id	lagged_edges	lagged_edges2	nan_edges	percent_lagged	percent_lagged2	swing_aupr	swing_aupr2	swing_aupr3	swing_auroc	swing_auroc2	swing_auroc3	total_edges
0.115316592802665	0.42512396694214843	0.0	8.0	5.0	92.0	0.064	0.04	0.11514231159350706	0.14381726866890687	0.1164786335198736	0.4577190082644625	0.4942526564344749	0.4794049586776859	125.0
0.03409240807786446	0.5421076573134234	1.0	138.0	47.0	290.0	0.25461254612546125	0.08671586715867159	0.03277397491826501	0.025809653001841452	0.027449278078364364	0.5550606641494963	0.4991763390252974	0.5186114326644582	542.0
0.1255709303276138	0.5237016658727758	2.0	14.0	11.0	158.0	0.07253886010362694	0.05699481865284974	0.12437374890605067	0.10689612988559996	0.10382768039600795	0.527389203744569	0.511598894386712	0.5005427615057343	193.0
0.18265718036776563	0.5074619050112577	3.0	24.0	21.0	80.0	0.21238938053097345	0.18584070796460178	0.18277767124876051	0.1761737237461382	0.1692762173448344	0.5091550156219997	0.47077202352900027	0.4833918067410231	113.0
0.5382437007681244	0.5282051282051282	4.0	4.0	2.0	4.0	0.3076923076923077	0.15384615384615385	0.6478623787874438	0.5153220259604284	0.5542761478661332	0.7230769230769232	0.5641025641025641	0.5794871794871795	13.0
0.08329310244289767	0.6320822851048561	6.0	87.0	76.0	185.0	0.2909698996655518	0.25418060200668896	0.1522553384730525	0.07742891241828759	0.07890681544609758	0.7277480650864864	0.538445046257196	0.5617725821225836	299.0
0.17627410769635987	0.5246675712347344	7.0	5.0	4.0	30.0	0.09090909090909091	0.07272727272727272	0.18088621620478326	0.15887642688674936	0.10909130285498951	0.5900135685210312	0.4938941655359568	0.382089552238806	55.0
0.1911150006847177	0.5256470148556481	8.0	11.0	4.0	74.0	0.08333333333333333	0.030303030303030304	0.16177932196558126	0.1492792826658301	0.1389863447337605	0.5376140645924817	0.5632532934691207	0.569458718739295	132.0
0.17434130888061564	0.6169383092155372	9.0	8.0	7.0	46.0	0.12307692307692308	0.1076923076923077	0.14900128490694645	0.13304681833460041	0.15386775915743314	0.6242193450114243	0.5561614623000759	0.5734958111195737	65.0
0.12049291425799717	0.5656177653616815	10.0	2.0	2.0	44.0	0.028169014084507043	0.028169014084507043	0.061716901245087226	0.07637040629138976	0.05931853654890244	0.5064085153713839	0.5380695559952945	0.49474256004345546	71.0
0.07998881521464014	0.5234304341272242	11.0	29.0	21.0	66.0	0.23387096774193547	0.1693548387096774	0.08150698862335498	0.07785552804669606	0.07640097109108979	0.5480479348809145	0.5145980931564643	0.5494187141995779	124.0
0.07594880316073632	0.43433346612102963	14.0	8.0	6.0	76.0	0.07547169811320754	0.05660377358490566	0.07212112311531205	0.08371372794996032	0.07613502161337171	0.4109930105385141	0.4795657842320639	0.4395936696483534	106.0
0.1267094675904339	0.51959911856937	15.0	6.0	4.0	59.0	0.07894736842105263	0.05263157894736842	0.11457771414933533	0.1251075329341892	0.13679408076979419	0.511568777015001	0.5455335197898133	0.5578650733112968	76.0
0.6084240989979601	0.5714285714285714	16.0	4.0	0.0	9.0	0.2857142857142857	0.0	0.8552469909875371	0.7109095140939459	0.6968844414222565	0.8839285714285714	0.7053571428571429	0.6964285714285715	14.0
0.5751347512891622	0.5832512315270936	18.0	7.0	3.0	8.0	0.2413793103448276	0.10344827586206896	0.7502839684596804	0.646198584316691	0.6625344781877871	0.7458128078817735	0.7310344827586209	0.6906403940886702	29.0
0.6326246145045067	0.6418527708850289	19.0	6.0	2.0	33.0	0.15384615384615385	0.05128205128205128	0.7461719559234358	0.5086903886046709	0.5035449776837879	0.7055417700578989	0.42928039702233256	0.4855252274607113	39.0
0.34319937933670663	0.5350389321468297	20.0	4.0	3.0	15.0	0.13793103448275862	0.10344827586206896	0.32320123628911784	0.2853208736703926	0.2747500984105894	0.5417130144605117	0.4493882091212458	0.4032258064516129	29.0
0.07696136628604164	0.4614305843421836	21.0	17.0	13.0	146.0	0.08374384236453201	0.06403940886699508	0.06881989807421302	0.08244020740771782	0.07577575341496826	0.40597370825139795	0.48021925274452837	0.4731851150568124	203.0
0.17139898519637992	0.5385067607289836	22.0	3.0	1.0	29.0	0.08333333333333333	0.027777777777777776	0.20001433870935512	0.16916156999980922	0.15725862584268285	0.6312463256907709	0.5618753674309233	0.5136684303350971	36.0
0.21896690107507238	0.37448612538540593	23.0	2.0	2.0	47.0	0.03571428571428571	0.03571428571428571	0.2509812037977316	0.276274351185085	0.3055595962838198	0.4777749229188078	0.4835560123329908	0.5648766700924975	56.0
0.443020837923757	0.561965811965812	25.0	8.0	2.0	4.0	0.4444444444444444	0.1111111111111111	0.4955572854584601	0.468857941389825	0.4589266561502357	0.6346153846153847	0.6538461538461539	0.608974358974359	18.0
0.16275153065139888	0.6412242945958903	27.0	8.0	3.0	63.0	0.0784313725490196	0.029411764705882353	0.11926656855494258	0.10333892699273926	0.09150224928810088	0.5697274031563853	0.5763271162123398	0.5703650565917453	102.0
0.0746188824894963	0.5445040961664013	28.0	15.0	7.0	93.0	0.10638297872340426	0.04964539007092199	0.08013198821682933	0.08941024818723288	0.08946791013632664	0.5456885740060269	0.5354536586796925	0.5315665177818376	141.0
0.11822862939372628	0.4281874039938556	30.0	3.0	1.0	27.0	0.08333333333333333	0.027777777777777776	0.15549198364824937	0.13800230400578603	0.13033837443112825	0.5711725550435227	0.49795186891961074	0.4979518689196105	36.0
0.7910886122424583	0.0	31.0	3.0	1.0	1.0	0.23076923076923078	0.07692307692307693	0.7910886122424583	0.8971630933169394	0.7910886122424583	0.0	0.6923076923076923	0.0	13.0
0.5017909673286594	0.49888888888888894	32.0	1.0	1.0	19.0	0.03333333333333333	0.03333333333333333	0.49135867164819624	0.49337765508547693	0.49929987359741074	0.46111111111111114	0.508888888888889	0.5155555555555557	30.0
0.4342917851448689	0.42708333333333337	33.0	5.0	5.0	22.0	0.15151515151515152	0.15151515151515152	0.6423382468820193	0.3545648492390879	0.3770783305455974	0.6496212121212119	0.2178030303030303	0.29640151515151514	33.0
0.3122211332541004	0.46875	34.0	7.0	1.0	19.0	0.21875	0.03125	0.3430064711502813	0.30321917401837595	0.2975121261671082	0.5048491379310345	0.44234913793103425	0.42618534482758613	32.0
0.8107452764459685	0.058823529411764705	36.0	6.0	2.0	3.0	0.35294117647058826	0.11764705882352941	0.9411764705882353	0.9003577881173037	0.8656472372302823	1.0	0.47058823529411764	0.23529411764705882	17.0
0.2580849599274715	0.6245957184660402	37.0	10.0	7.0	47.0	0.11627906976744186	0.08139534883720931	0.2807593478941408	0.2635320339787439	0.21222436372040546	0.6640997997843824	0.6187175933056129	0.601083217824325	86.0
0.771857843011689	0.07692307692307693	40.0	6.0	2.0	1.0	0.46153846153846156	0.15384615384615385	0.9230769230769231	0.8696600408138869	0.8890434351972814	1.0	0.46153846153846156	0.6153846153846154	13.0
0.7786123323692601	0.33333333333333337	41.0	9.0	4.0	3.0	0.391304347826087	0.17391304347826086	0.9510376926161426	0.7650592080859044	0.9016604794727839	0.9565217391304347	0.21739130434782608	0.6666666666666666	23.0
0.771857843011689	0.07692307692307693	42.0	2.0	1.0	3.0	0.15384615384615385	0.07692307692307693	0.9173710904480136	0.8263450224988685	0.8696600408138869	0.9230769230769231	0.23076923076923078	0.46153846153846156	13.0
0.6888444205687433	0.3333333333333333	43.0	12.0	2.0	9.0	0.4444444444444444	0.07407407407407407	0.8416423638463727	0.6535529385157898	0.693832478748914	0.7037037037037037	0.3045267489711935	0.4279835390946502	27.0
0.682657993715686	0.30769230769230776	44.0	4.0	1.0	3.0	0.3076923076923077	0.07692307692307693	0.8890434351972814	0.668257650469189	0.8485107307222692	0.8717948717948718	0.23076923076923078	0.6666666666666667	13.0
0.11409171684879757	0.5920439546459255	45.0	25.0	15.0	134.0	0.12254901960784313	0.07352941176470588	0.08108717636789285	0.07954121784731528	0.07186275475107037	0.5154910707186351	0.5105950733902633	0.4911959512109795	204.0
0.8254511587989097	0.0	46.0	5.0	3.0	12.0	0.29411764705882354	0.17647058823529413	0.9411764705882353	0.9378123798539023	0.9304450211457131	1.0	0.9411764705882353	0.8235294117647058	17.0
0.32204953747290244	0.6020784083136332	48.0	20.0	9.0	115.0	0.11976047904191617	0.05389221556886228	0.36035514019899134	0.30474772031526626	0.3227675535122764	0.6320905283621147	0.5971583886335546	0.5697262789051155	167.0
0.10784267184154442	0.43927767384342237	49.0	14.0	14.0	60.0	0.14893617021276595	0.14893617021276595	0.13860959101133669	0.12318691894201236	0.12180603305732164	0.47317436661698964	0.4361067951929487	0.4455084503916038	94.0
0.3278628198122153	0.5696969696969694	51.0	3.0	3.0	28.0	0.06666666666666667	0.06666666666666667	0.43792979706932705	0.3441649901653259	0.3583024458656813	0.6656565656565655	0.6084848484848483	0.5909090909090908	45.0
0.325291054962821	0.5762748026456156	52.0	3.0	0.0	31.0	0.06976744186046512	0.0	0.42469232934414264	0.23801434664846016	0.23815959118802124	0.6279069767441862	0.4401536163857477	0.43311286537230637	43.0
0.16129972226216752	0.5026576895818566	57.0	2.0	1.0	22.0	0.058823529411764705	0.029411764705882353	0.176015888413227	0.17541819538901707	0.1586682793256467	0.5409284195605952	0.5134656272147412	0.4613749114103472	34.0
0.22516151870192622	0.5630943876046214	58.0	33.0	23.0	199.0	0.12177121771217712	0.08487084870848709	0.24220819052206	0.1997538543135361	0.19143391969026177	0.595200330333677	0.5047780406756122	0.49613299863016463	271.0
0.11073555294110218	0.521650259399806	59.0	19.0	15.0	70.0	0.16666666666666666	0.13157894736842105	0.13423965067689594	0.10297917899372883	0.1162901445176901	0.5725219527397402	0.4894681845680038	0.5208161469504482	114.0
0.33388860368337414	0.3557611438183348	62.0	8.0	2.0	18.0	0.27586206896551724	0.06896551724137931	0.4157036830765743	0.36962750028801133	0.3430536720518238	0.5365853658536583	0.456686291000841	0.40285954583683764	29.0
